institution_id,associated_institution_seq,associated_institution_id,institution_relationship_type_id
2799730327,1,1320481043,3
198244214,17,4210123525,1
1308126019,10,4210152277,1
4210161245,1,72054575,3
2803097894,9,4210116769,1
4210102083,3,4210167289,1
151823869,9,4210113208,1
4210139634,1,4210122263,1
4210102032,2,158447531,3
4210154188,2,4210166444,3
2802196186,3,4210128618,4
2803209242,6,204250578,1
4210147382,2,2802601309,1
4210147609,1,4210135561,1
4210146340,1,176134282,4
84500057,2,4210141950,3
4210138501,5,4210167153,1
4210150747,2,70931966,4
4210135674,1,176337269,3
4210146095,1,4210148025,3
4210148470,8,4210097402,1
99542240,4,122697084,1
4210134554,1,2799517759,3
1323638106,18,4210152963,1
4210126368,2,161929037,3
2800036501,2,4210111309,1
204308271,3,4210101863,4
4210099163,2,59692284,3
4210146213,1,4210125572,3
4210163166,2,899635006,3
4210166995,1,4210158463,3
172982924,1,110166357,3
4210143825,1,4210139943,3
2799456076,1,4210102581,3
4210089093,1,2799334681,3
2802751111,1,4210118734,3
2960094004,2,121748325,4
4210144800,1,4210129690,3
4210113499,1,4210154744,1
4210132761,1,4210161420,1
4210095849,48,4210110956,1
4210087654,1,4210107934,1
4210143235,2,4210128300,3
154526488,14,4210092509,1
4210128991,1,4210153745,3
90183372,7,4210102569,1
4210142730,5,70931966,4
4210163261,1,4210146771,3
21491767,53,4210162909,4
2802646204,1,67339987,3
57502794,1,1317239608,3
4210107145,1,2800034446,1
4210125129,1,4210119715,3
4210096218,2,94509681,3
4210116948,1,2799334681,3
4210143368,1,130238516,4
4210150304,1,44892455,3
27837315,1,4210104572,1
4210117952,2,4210107499,1
5023651,7,2801824472,4
4210116796,2,1174212,3
4210088186,1,4210105726,3
157536573,5,4210148438,1
4210094594,1,4210127769,3
149851306,61,4210148994,1
4210147073,1,4210155320,3
4210111617,8,4210104659,1
4210143163,1,2799343972,3
4210124779,63,2802713533,1
4210150854,91,4210166510,1
2800715904,1,147878501,3
183533211,1,1304256225,3
4210151079,1,151201029,3
34931013,28,4210088942,1
4210097461,1,919953467,3
4210140025,3,1306287861,3
315704651,65,4210127902,1
146655781,8,4210086861,4
4210155296,1,180857899,3
180670191,1,4210109258,1
100532134,48,4210166168,1
96226040,3,4210130789,1
133731052,7,2800394112,4
4210124102,3,182627622,3
4210148088,1,4210104449,3
149899117,37,4210130445,1
4210153400,3,183935753,4
4210126102,1,2801453606,3
123946342,1,1327163397,3
2803012482,1,153455119,4
4210167218,1,25041050,4
4210124845,1,110535807,3
4210112248,1,4210096859,3
4210131564,2,39587148,3
4210113427,1,4210148025,3
4210147340,2,4210111117,1
4210146956,1,157773358,4
4210137355,1,78978612,4
2800263200,2,4210136517,1
4210089612,13,2802662215,1
4210107625,20,4210103322,1
1332139074,2,2801200668,3
2801121064,1,2799390153,3
241749,24,2801065305,4
4210139407,1,4210103430,3
4210104502,8,4210132586,1
45129253,22,4210119772,4
4210143331,1,4210167168,3
1313323035,3,4210097085,1
1304256225,14,183533211,1
4210100462,1,1293406163,3
4210153053,1,28022161,4
4210129503,2,2799375222,1
2801395053,1,137581351,4
4210104260,1,4210133341,3
95023434,8,4210162073,4
4210147357,1,4210123958,3
4210111181,1,34931013,3
2800925808,4,131944076,4
1289568071,1,165951966,4
4210164053,1,4210101329,1
19820366,81,2802340896,1
4210095849,41,4210120905,1
4210093062,1,4210140930,3
4210153126,35,4210121742,1
3019878935,2,197681013,3
125029298,1,91045830,3
1317239608,4,4210109900,1
1326498283,14,3017839442,1
1318325419,5,4210158895,1
4210139015,4,4210129184,1
4210133429,1,2802598605,3
4210122036,6,4210148695,1
4210165236,4,4210142762,1
4210150854,48,4210118338,1
4210163714,36,4210159116,1
4210123829,1,8901234,3
4210126407,3,40434647,3
2803009809,1,4210120770,3
151201029,3,4210125789,1
4210110652,6,4210116810,1
1330989302,6,198811213,1
4210088289,1,4210139712,3
4210087539,1,1282105669,3
4210087604,7,100445878,3
4210086528,2,201841394,3
1289490764,6,4210130616,1
4210091574,3,2279609970,3
2801816099,1,185261750,4
4210086473,1,4210091241,3
1295339012,3,4210122297,1
56067802,12,4210127029,1
187986737,10,4210155680,1
1316184350,6,4210151321,1
2800842121,2,1330989302,3
4210144804,2,1326498283,3
4210130707,2,4210133575,1
101240087,1,4210162304,4
4210094235,1,4210104089,3
4210086591,2,39804081,3
3018075036,8,4210151881,1
17606148,3,4210137432,1
4210153536,1,4210134808,3
1320697193,5,4210137410,1
4210120842,1,19820366,4
4210142271,1,47519274,4
4210112067,1,1341412227,3
127339247,16,43369023,1
2800154431,1,4210117038,1
87048295,23,21196054,1
63596082,1,4210131288,1
2800493640,1,28046988,3
4210130112,1,890469752,3
920538115,1,56066814,3
154526488,101,4210139070,1
2801756737,1,1290900354,4
1342364093,1,4210130303,1
169108374,5,4210106436,4
2800421839,3,1302368450,1
4210117708,1,4210153994,3
4210122233,1,60638368,3
4210097354,1,157773358,4
4210124464,3,4210133078,1
134560555,23,4210140000,1
4210137448,1,134820265,3
4210119995,1,4210150086,3
4210113058,1,118019719,3
11947397,6,4210112849,1
4210105260,1,156983542,4
4210155236,97,4210124735,1
4210125472,2,4210145315,1
189957204,2,2802598662,4
4210089612,17,4210102105,3
4210137205,2,68947357,3
4210106516,1,4210089901,3
204730241,9,4210132422,1
1302404375,1,4210098142,1
4210096929,2,100532134,3
4210099004,2,4210126088,1
4210133833,1,3018323443,3
4210103157,1,4210093416,3
2800601021,1,1343052199,3
4210145551,25,4210114494,1
2802373619,6,1326803253,1
4210096333,6,4210144079,1
4210118807,1,17747738,4
151809719,3,4210111444,1
4210158571,1,149899117,3
29957033,10,139418187,1
4210124342,6,70931966,4
99542240,53,4210091114,1
134820265,66,4210094839,1
4210140876,6,4210146091,1
4210088280,1,149899117,3
4210122704,2,4210146069,1
4210114105,2,95457486,3
48633490,4,2799748957,1
4210135910,2,100930933,4
4210092769,1,1342131907,3
4210154601,1,4210110810,3
4210122511,4,4210143116,3
153388232,1,2802232723,3
4210138033,1,4210115810,3
4210130081,1,151201029,3
4210111301,1,127558574,3
4210096250,1,37796252,3
4210150854,113,4210131706,1
4210160466,3,2800941160,1
1305782762,2,78577930,4
4210093515,3,69737025,3
4210145948,2,1326498283,3
4210131337,1,165638839,3
201181511,1,4210126368,1
4210086651,3,19894307,3
134820265,4,4210140664,1
2802266942,2,4210158058,1
4210124779,15,2799786008,1
4210101644,1,4210151708,3
4210090201,2,204730241,3
4210159346,4,230495080,4
4210137101,2,4210148734,1
4210097564,2,4210138780,1
4210102726,1,1322918889,3
4210158798,1,4210142071,3
4210161334,1,4210123910,3
4210097159,25,4210102928,1
1328359107,3,2802136459,1
1283654650,3,155781252,4
1282462722,5,1338365311,1
4210152649,1,4210098399,3
70640408,3,4210108448,4
2800015068,1,4210094901,3
4210095423,1,4210142683,3
1340206300,29,2800900741,1
2799929512,1,4210133221,1
4210128300,69,4210144120,1
2802853861,1,4210110472,1
98381234,1,2799272722,4
4210092175,1,927257375,3
205274468,5,2802509250,4
39804081,11,4210092322,1
8087733,1,4210141865,1
1330989302,3,2801044051,1
57206974,3,4210123063,1
4210092823,2,4210119369,3
4210140025,2,4210092066,1
145876445,1,4210127722,1
2799452589,13,4210098506,1
2801133538,1,2801963157,3
4210128075,1,4210141161,4
4210144065,1,4210100352,3
4210133422,3,183935753,4
4210091810,5,4210148520,1
4210122309,1,156144747,4
4210137910,2,2801021527,1
165779595,10,4210115383,4
4210087912,1,91712215,3
4210096802,1,4210153718,3
4210095685,1,4210114109,1
1282927834,2,4210141674,1
4210142238,1,26653445,1
4210087915,2,4210128777,1
4210161252,1,99484792,3
17170469,1,4210132155,1
4210145371,2,4210120474,1
4210114128,2,4210096427,3
87111246,2,4210111267,4
4210145174,1,65143321,3
4210144237,1,23625684,3
3144123604,1,2801684495,1
4210155887,1,245417339,3
4210141937,1,202391551,3
1299951241,2,4210157940,1
4210100821,1,4210129690,3
4210164804,1,107851509,3
190752583,7,190861549,1
4210136766,1,4210111426,1
4210101863,1,4210115976,3
4210157478,1,4210154632,3
4210123750,3,4210148054,1
19894307,1,4210097770,1
4210137391,2,1174212,3
4210157089,3,15057530,3
2948539688,6,4210150482,1
4210110412,7,4210105383,1
60388903,2,4210091077,1
4210125327,2,24906876,3
1295876152,2,205783295,4
4210119760,1,188950975,3
4210091526,1,4210118249,3
4210156304,1,887846188,3
48843708,1,4210156618,4
4210096427,107,4210118047,1
84392919,3,4210160682,4
4210136275,2,4210131358,1
4210129478,1,85156444,1
1292875679,25,4210165412,1
4210164935,1,4210155236,3
130513772,1,866009140,3
4210110320,1,24768866,3
4210109306,1,34931013,3
141301092,2,4210128673,1
104362916,1,4210087861,1
240202130,1,4210155600,1
134560555,25,4210155567,1
4210137977,2,4210099188,1
4210132437,1,4210116081,1
4210135009,1,4210105574,1
4210164499,1,30771326,3
4210142048,1,4210102431,3
2802713533,1,4210124779,3
40347166,6,4210120096,4
315704651,90,2799853480,1
153156064,1,4210094288,1
4210119369,9,4210114477,1
4923324,79,4210157425,1
142476485,1,2801360556,1
81365321,1,4210100367,1
4210129517,1,4210163987,3
2801766832,2,2800293973,1
171892758,2,2801833913,1
4210125252,2,4210166008,1
4210113224,1,1316910977,3
149851306,41,4210157559,1
1723204,1,4210114030,1
66946132,1,4210144776,1
16452829,7,867280407,1
62396329,8,4210105181,1
127558574,2,4210146610,1
4210089979,1,74973139,3
1328499231,2,2800839376,1
4210117005,2,4210127572,3
2800275141,2,72816309,4
2802080466,8,2800605399,1
15881080,3,2802473995,4
4210152132,1,4210086828,3
174216632,19,111455621,1
4210108919,2,4210093205,1
4210127926,1,2801983584,1
4210125067,1,170138621,3
76214153,2,4210124531,4
4210113398,1,47431100,3
4210134272,3,4210166444,3
48430043,13,4210155607,1
4210167273,1,2800291525,1
4210132120,3,59692284,3
2802827176,10,2802020459,1
98647062,3,4210147467,1
4210114241,1,2800397025,1
4210115618,1,2738703131,3
4210120228,12,4210145601,1
4210144725,2,2801200668,3
4210141025,2,4210098836,3
4210091947,5,899635006,3
4210136817,1,153355300,3
2799429764,2,40120149,4
4210165146,1,193427800,3
4210143797,6,1304132090,1
4210164949,2,4210127387,3
1334287468,3,4210146512,1
90669466,15,4210150507,1
2801954517,3,2800117171,1
1283055418,5,2802740592,1
4210161852,1,4210139293,3
4210130600,1,4210134769,3
2803092234,1,1332092204,3
4210128058,1,4210133902,1
4210114283,1,4210142989,1
129975664,3,2800364127,4
1334627681,2,4210124779,3
56066814,3,2802296350,1
149851306,21,4210142710,1
2801037857,8,204600651,1
4210134327,2,4210120570,1
4210086096,1,139660479,4
928991512,1,4210115117,1
4210162879,2,4210096999,4
207624831,30,4210098759,1
4210140025,1,4210099606,1
4210090468,2,163798950,1
4210140785,7,90669466,3
4210145570,2,4210147514,1
2799926125,1,4210155663,3
874386039,4,4210157909,1
4210148533,1,4210164537,3
4210128300,33,4210145484,1
4210130440,3,195460627,4
17170469,9,4210104370,1
2802171185,3,4210093165,1
1327163397,21,4210092791,1
4210145304,1,4210156876,3
1283582996,11,4210154767,1
4210087911,1,126595936,3
196454796,4,4210121570,1
4210090331,1,4210143241,1
4210088555,3,4210096177,1
91221267,25,2799848236,1
195731000,7,4210093283,1
888729015,1,2802236040,3
4210114115,1,4210162937,1
33434090,2,4210136118,4
3019848993,3,4210099416,1
3132822907,1,4210102026,3
4210089928,1,202391551,3
4210144487,1,19820366,4
4210110249,1,4210165303,3
1283280774,7,136199984,4
110525433,39,4210122540,1
110525433,18,2800744764,1
2801887358,1,4210111876,3
197681013,7,4210126119,1
190861549,7,4210090575,1
4210139293,3,4210162670,1
2799734910,1,2799497666,3
4210109172,6,4210124950,1
200885203,1,29957033,3
4210103795,1,4210112383,3
188674872,1,173268674,3
885383172,1,2801594805,4
4210127202,1,157913058,3
1330995197,21,4210131406,1
2800861319,3,867280407,3
4210123502,1,3923682,4
4210151428,1,4210105924,3
2800683076,11,4210154665,1
4210162265,2,88060688,4
79619799,9,2799762726,4
4210146364,1,211433327,3
67120841,2,4210114844,1
4210102573,1,4210143968,1
161057412,1,4210135116,1
111262870,1,4210087099,1
4210128516,4,211887122,1
2800079628,1,1336096307,3
4210144267,1,4210115081,1
4210086213,2,2801453606,3
177725633,5,2801921532,4
4210164537,15,4210155325,1
4210124915,2,4210135458,1
4210117042,19,4210139883,1
2799628689,8,71730758,1
4210152465,1,4210109720,3
4210153306,1,24101674,3
4210149132,1,4210098460,4
4210133938,1,4210095849,3
63966007,8,144112489,1
126307644,1,4210166068,1
4210096427,60,4210114166,1
4210126722,1,149899117,3
4210104666,1,2799726393,3
4210096427,62,4210113666,1
100532134,21,4210129939,1
4210100159,1,4210097159,3
4210109803,1,4210125935,1
2799554438,1,4210151594,4
4210128123,1,99542240,3
1330063522,20,4210135437,1
4210163987,4,4210142080,1
4210151275,1,190861549,3
4210087476,1,4210123945,3
4210088668,56,4210125167,1
4210113157,2,4210138663,3
2802286613,3,2801862477,1
4210150159,1,2799969541,3
195729267,1,4210149513,1
34931013,13,4210131023,1
1299303238,5,4210140884,1
4210099621,1,90267481,4
129902397,4,2799577643,4
2802624667,5,4210110116,1
4210139491,1,4210108880,3
17747738,1,4210118807,4
4210098805,1,1308906816,3
4210104314,1,135364568,1
4210151091,2,4210153126,3
2800386880,3,1330347796,3
4210124771,3,17606148,3
182627622,1,4210146147,1
4210140090,1,1332737386,3
1303976077,1,4210154804,1
103187081,6,4210097914,1
189966903,1,2802814319,1
2800351701,2,4210122500,1
4210118828,1,138285227,3
100532134,49,4210111246,1
63966007,9,4210129287,1
4210127387,21,4210111564,1
4210107087,6,4210126576,1
4210166110,1,4210107804,3
4210144306,1,4210123958,3
197604219,5,4210127369,1
4210130380,1,2800326109,3
4210157859,1,4210142220,1
4210090127,1,4210098314,1
4210148850,1,4210115862,1
4210162373,1,1308126019,3
124357947,4,55521800,1
4210094062,4,4210149035,4
76130692,9,4210140800,4
1306287861,4,4210101380,1
4210150776,1,4210145759,3
1330995197,25,4210092832,1
4210109567,3,19085752,1
157591606,2,2799451200,1
4210087865,2,40347166,4
4210161634,1,1290206253,3
2800895607,1,4210096333,3
4210089394,5,4210088804,1
4210095677,2,173304897,4
4210133909,2,130701444,3
76248293,1,4210089139,1
4210091806,1,4210111907,1
79291875,1,4210166867,3
127317711,1,4210144627,1
187702825,1,103911934,3
4210137084,1,200439574,3
2802007660,1,179225836,4
4210137298,1,60921084,1
2800136903,1,2800205450,1
126744593,4,4210163125,4
4210131217,1,4210145551,3
99542240,21,4210085900,1
2799370151,8,27837315,4
4210103518,1,4210150086,3
874386039,8,4210095555,1
163879017,2,2799453855,1
4210163125,4,4210111569,3
4210111530,1,4210106239,3
4210164884,1,1298060332,3
4210131680,1,4210117810,3
4210114989,1,1340206300,3
4210143387,1,155125353,4
2802772831,1,4210093348,4
136150977,8,4210137600,1
4210136919,1,2800959905,4
110535807,2,2802362269,1
2799922383,1,4210163714,3
2799517759,22,4210151887,1
103187081,22,2799366193,1
4210118210,2,99043593,3
4210141610,2,4210124779,3
4210091772,1,149899117,3
4210139108,1,4210112000,3
48430043,16,4210149024,1
99064381,8,4210145073,1
4210088668,19,4210089824,1
2800861664,1,1299209451,3
4210163047,6,4210109509,4
4210117416,1,170201317,3
4210157044,1,1299528221,3
4210114742,1,134138859,3
4210152685,2,16097986,3
4210114748,3,4210162675,1
4210117194,10,99041443,4
4210103252,1,57664883,4
4210092521,1,4210107539,3
150545927,1,3130844761,1
4210096859,3,4210116558,1
4210091621,6,4210090425,1
4210143523,2,15057530,3
177483745,31,4210136308,1
1328359107,4,4210130891,1
4210163832,1,4210092883,1
179420787,82,4210091233,1
4210156405,1,4210111146,3
204730241,8,4210113454,1
2801053234,2,32625721,4
4210131241,1,4210150854,3
4210099042,1,4210127346,1
4210093067,2,68947357,3
4210160366,4,4210105517,1
31746571,5,4210143646,4
4210101889,1,21491767,3
137902535,1,4210150080,1
4210139350,1,4923324,3
4210123958,2,4210087864,1
4210118309,1,1295929820,3
4210154149,3,120729142,1
4210103155,7,37553959,3
142262071,5,4210102082,1
149766970,22,4210133670,4
4210120578,2,2800004676,3
99542240,40,4210159056,1
4210120235,2,4210102325,1
1308683654,2,2801482947,1
177136067,1,4210092011,4
107851509,5,4210090512,1
1291836623,2,4210130843,3
1305429183,2,4210119451,1
99484792,3,4210154823,1
4210120679,1,1332460256,3
110525433,109,4210165322,1
150913223,1,4210104138,4
4210137409,40,3018397740,1
2799853801,7,4210136364,1
4210153126,37,4210131058,1
4210137409,15,4210142225,1
2802992155,2,102322142,4
90669466,6,4210111161,1
1311060795,21,4210161178,1
4210122652,1,183367347,3
2802567020,10,4210107154,1
4210109170,1,4210098836,3
2801272649,2,161318765,4
4210144267,12,4210129524,1
37048141,24,4210144797,1
4210142480,6,4210153897,1
4210122297,1,1295339012,3
4210147916,1,4210153397,1
2799303376,1,4210102902,3
4210154919,1,2801035235,3
82514191,4,4210111582,1
4210161107,1,4210120385,1
2802907600,1,4210117370,3
114457229,2,4210149244,1
1311436738,7,4210101646,1
97188460,12,4210087604,1
4210101935,3,4210118328,1
4210161407,1,4210150854,3
4210097125,1,4210108068,3
4210146021,1,4210146667,3
188626449,37,203339264,3
1283382300,1,4210156768,3
4210094263,3,4210131959,4
4210111758,1,4210107087,3
2800398797,1,2800201399,3
4210111309,4,4210096640,4
95549939,2,4210125967,1
4210113585,1,4210140011,1
4210147945,1,4210095685,3
2801357902,18,4210117526,1
2800966019,1,163879017,3
110525433,12,4210154612,1
1330063522,9,4210113301,1
4210100447,1,1329621470,3
188950975,5,4210137016,1
4210164569,1,4210120751,3
223035780,1,4210088555,3
4210123034,1,4210139419,3
1339633317,1,4210131637,3
207624831,28,4210152232,1
4210164067,1,63601056,4
2800201399,6,4210158502,1
4210097355,2,4210167294,1
99977706,1,4210132601,1
4210149444,1,4210101031,3
4210115750,1,4210153564,3
1325736334,1,28670366,4
4210147340,6,4210147105,1
4210096617,1,4210093395,1
2800701874,16,4210115326,4
2799698466,2,98251732,4
207624831,32,4210113546,1
1320796813,5,1324220072,1
4210088555,17,3019813218,1
149851306,14,4210119943,1
4210127226,1,889804353,3
4210123355,1,315704651,3
4210148186,1,1291425158,3
4210098675,1,149851306,3
2800401438,1,158438070,4
4210124779,8,4210111622,1
7882870,4,4210134822,1
98704320,4,1287643137,4
181653535,1,36258959,3
4210143638,1,4210127675,3
4210157214,1,19820366,4
4210101381,1,2800421839,3
4210137420,3,204730241,3
47508984,4,2801748203,4
4210150355,1,84653119,3
4210155236,50,4210130157,1
4210094360,3,1315778391,1
178133122,1,13328022,1
188626449,9,4210130577,1
83558840,3,2799537865,4
4210100742,1,875825670,3
110525433,11,4210159652,1
1302211766,9,4210125554,1
155781252,2,2801992965,4
2802854955,1,176150703,4
165143802,3,4210106392,1
4210140899,1,866804994,3
4210129893,1,4210137551,1
4210104304,1,3018075036,3
1325899441,3,4210091032,1
4210142907,1,1283582996,3
4210110652,7,2800939219,1
34931013,30,4210111309,1
4210101705,1,1340206300,3
2799859618,1,3130857668,1
894293524,3,2799421741,4
4210102700,21,2802818602,3
4210120235,3,1288880153,1
4210133790,7,4210146107,1
4210097554,1,19820366,3
91221267,31,65625852,1
4210107475,1,174216632,3
4210108799,1,4210153428,1
2802600546,1,99712911,4
2802079556,1,2801963157,3
4210109720,6,4210141461,1
2799765794,3,4210134211,1
4210164438,1,2800484787,3
4210145551,31,4210164255,1
4210086343,2,4210098836,3
4210144625,2,1286751378,1
142947616,1,124357947,3
1308126019,15,4210109757,1
2802934434,1,4210164937,3
4210088969,1,1283104182,1
2799986158,1,875825670,3
2801970007,3,155660961,4
138211613,18,4210137419,1
116530498,4,4210089170,1
1310298795,1,4210150714,4
4210145454,1,92251255,4
