work_id,reference_seq,cited_work_id
4393101933,10,2035507839
3012636390,29,2046412904
2141677611,11,2064833205
4312019020,2,1976159503
3120570100,2,1751179536
4206816718,62,2905098668
4241520275,16,3010955940
3189775455,19,2194775991
3148709523,21,2192406913
2057062150,29,2010773673
4221062119,25,2778919348
2160064013,45,2314225431
2618201200,29,2201735116
2241046531,4,1568577839
2064407452,9,1965456713
2038674898,95,4229761694
4392718074,52,3008997479
2272635004,58,2107274532
4206580736,33,2041203650
1151127801,8,2060368040
2294694250,7,2146722303
1483823686,1,2029990369
4206900469,20,2097489620
2148587194,27,2085931529
2056959831,113,2116894414
2093729118,27,2072652550
3154806193,14,4238266798
2119308865,38,2115804583
2588052175,31,2415048168
3164652937,25,2089799029
1980363290,14,2034356276
1967655497,81,2151027009
2972854007,91,2946738275
2131900548,28,2139457316
1490161716,16,1999792553
2751713437,25,2161765731
2619189430,1,1475474724
2099453888,30,2122387521
1981603747,10,2015902341
212089226,106,2134247889
3027779875,18,2043881716
3098723721,11,2014706321
3087811628,37,2495198776
2952395788,76,2952778403
3208155477,97,2318009920
2599164788,2,3122633005
1525318911,3,1538033147
4200309122,16,2791387953
2117110037,24,2041094694
2910668986,49,2738280040
2185761323,105,2222694043
2995372094,38,2769534172
2575810681,3,1568773300
4400713443,26,2025395884
1591512214,1,124218942
3022084233,103,2080824909
1997445337,20,2469033963
1978124910,11,1804060812
64201019,23,2146203649
4400650631,7,2013078115
2017962074,5,200397671
3043915014,27,2107824293
4384572371,56,4312861627
3193803303,27,3186371337
4211093870,1288,2186419115
3022771684,65,1970536654
141658301,19,2004220201
2014806149,7,2113779990
1988071349,7,1993467103
988926925,94,2153046889
2089712912,34,2096566061
2154766432,6,2012202832
4250787652,43,2156719576
1889220155,193,2130920419
2064783444,128,2596175514
2020982478,8,2425796703
3040629237,7,4239429787
2079057829,278,2429597163
4379928479,115,2589469509
2942254940,3,1976580333
3124816621,27,611454657
4323921384,61,2762801938
2093748010,3,2002835567
2156423826,39,1988460158
2035072156,16,1964072874
2134620886,54,2034531272
1578214645,21,2033264970
2129253826,65,2166690749
2105658033,41,2100535357
3123315655,4,2137807883
4377861944,18,2088832990
4318328051,3,176104234
2625508086,74,2050716269
2030480705,44,2126922170
3181371561,108,2091710849
2143949141,3,643922592
4214817943,74,2912654919
4392346308,80,3176641388
2556249888,46,1915495571
4205434162,13,2143297830
4303488381,15,2005147092
2313369583,52,2048355171
1608172162,40,2171272451
2972827181,22,2063714119
2278756614,16,2086872333
4386376849,13,3083711665
2023202664,18,2039909099
4387542298,5,1987921030
2951123316,4,1972615020
2099271653,22,2109693461
2127470362,29,2033279894
2539128857,114,4241349555
2124391128,21,2025631888
2963018057,48,2152877047
4296623844,99,2908495523
1597989333,122,2019420034
2014704702,16,2170721415
3119776222,4,2562601516
2002386657,2,2001407059
1869363715,6,2017094364
2160523819,7,2010333878
2280480616,23,1993998825
3030213621,38,2335971271
3156897036,9,1993231688
2490611415,27,1999533587
1968363028,94,2140913987
2952676764,21,2022486585
4285505495,18,2492838976
3046948190,2,1986730166
2167520439,46,2159654672
2086280111,3,1988926190
4387925250,37,4281940582
2238382848,110,4236574371
2027212082,14,1999281516
2480816364,36,2323919924
2990349520,23,2012565034
2143096091,5,1977901709
3167206465,43,3168128686
3197477926,58,2794239655
2973053366,1,188371495
3081806435,102,577704147
2066315389,12,2233894410
2024608914,27,2050358568
2142223209,7,2012214760
3178998159,12,2035705084
2065816070,15,2072383009
3090289008,51,2963047621
3217205367,33,2125588492
4290039829,52,2035250926
4221131578,4,2131218011
3108665792,88,2800369751
3100859702,27,2057283629
4303628918,4,2101573095
4379052958,4,2000290187
2148127776,11,3023849671
1969056012,100,2159568537
200263992,23,1973241831
2426840243,28,2086799994
2524590021,8,1978360061
4293217198,36,2964135466
1606885700,15,2021935029
2528330479,35,893110931
1981880937,95,2137015675
4221072345,30,3126523108
2569067734,193,2282996590
2358991692,26,2092956632
2786594707,8,2033578271
4388728573,8,2014382675
3166728616,39,2999401301
4366989459,77,2107088131
2114767939,38,2092280872
3136400506,26,2082689738
2171454225,3,1965537090
2002835043,3,1988275023
2783599532,6,1593293477
2326594349,1,1851631694
2330820569,734,2055069215
2107411436,33,4235889783
2061581491,1,2056532323
2810035329,8,2004135936
2191184757,38,2240939376
2575938184,4,2004186396
4280588207,26,2084759541
1761795230,2,1682887273
2805658207,25,2012691107
3185676182,9,2044704055
4384070324,5,3207460240
3046257567,21,2147958447
2073168039,11,2006587456
3047379908,134,2601400038
782549662,43,587059354
2036090188,61,2942128276
2927799887,57,2107869620
189285153,37,4250968058
71907452,2,1663157204
2550203201,12,1959154740
4385294741,16,2953852982
1966859766,40,2165607996
2225846707,7,2441309006
3012990659,30,2164558494
1491138745,22,68282923
4229064101,288,2591666367
4292307650,11,1998624494
2942837800,19,1971781667
133645019,132,2031315697
3129252398,194,2609833697
2944321194,12,1989070658
2104104950,29,2163617578
2078979740,32,2157132384
2781908217,15,2319478747
2498881062,628,2167627789
4317935266,27,2050134441
2185783407,14,2086665076
1994591744,4,1826398540
2001448028,28,4285719527
2033662779,16,2494121423
2035274373,8,1974396537
2963963898,38,2963559058
2888691076,12,2173241239
4225264859,28,3208864053
4396813689,6,2772971659
4254684481,15,2603777894
4225514504,14,2889213939
2145288941,14,2059978332
97139483,135,2064642199
2039055777,27,1995496792
2042989171,14,1992167535
3020816479,67,2104811781
2980677934,11,2166266977
1628269443,10,1992613517
4399423358,42,3033738244
4400035820,1,1576206985
4386303271,24,2783641256
2760909025,26,2036239679
3121634375,4,1980937692
2320378040,11,1983240467
2066291599,11,4249651214
3206424560,11,2015444875
2754581380,17,2054653837
2766823919,48,2518539922
2028510705,39,2087478224
1973500900,8,2040526573
3014261209,35,2791556630
2138439529,25,2083785772
2939193123,61,2163077582
1995773745,8,1540248607
4280548423,29,3047058342
3196155222,5,1990517717
3173719100,28,4240666087
128704885,5,163243689
2969775945,28,2554372707
2803481888,5,1980652514
4392801941,7,1585254733
1963974726,7,1987807737
3132409105,14,2044125225
1975629203,28,2342110461
2028714767,16,2333505401
2292927585,188,2004315652
4210601570,2,1513833217
2965450542,139,1990007958
4205821319,20,2785069458
2002421383,30,2149855017
4384296971,42,3176589077
4313890018,36,2178965878
2050606776,57,2072421948
3034633859,3,2317055792
4388034795,28,2923287877
2528865476,8,2122954274
2181644620,33,2138227733
4398222858,18,2075902549
3086162759,69,4236438556
2774328797,9,1970630047
1480375435,6,244222032
2598257533,10,1997801635
2603365112,28,2130761693
2794621138,31,4232204589
3150861363,27,2772320498
2054453034,19,2124132896
4377115644,34,2461493726
4395463821,58,2884429506
2059179622,22,2113699626
177860828,5,1987597502
2904808137,19,1975136933
1503722902,3,1988341053
3101263972,119,2756868827
1128495746,29,2103205105
2357937597,15,2001573899
1533063807,11,1980508629
4307922190,78,3080907315
4388714183,36,2133882334
3158734823,87,2169118951
4376482593,21,2130889389
2498389170,270,2032312566
2067816973,108,2248893495
4289866360,13,2396868205
3196444865,40,2165878107
4385795376,42,4234903361
1987045915,7,1993590543
4221079158,58,3128646645
3042240827,42,2161633633
2322964586,12,2040892387
2946005238,23,2102481302
2035712357,1,1562509742
3169229733,19,2133008071
1540626767,3,1977951930
4225257444,15,2728018132
2328958398,12,2154521097
3048912665,12,2015259521
3122150261,42,3125688476
2069031725,1,2095966544
3100707316,31,2149810705
3022046395,13,1979062698
2152007163,5,1995653938
3084889048,2,2102605133
1987918968,4,2332440177
4247953660,6,1983710279
2555297165,12,1987946408
3195954560,71,2905118018
2490818680,66,2064202940
3042978470,50,2918629832
3013360653,15,2043261859
2996169578,102,4212962244
1781247343,12,2948718157
2899299621,7,1975830426
4390440720,21,3021933983
4400218711,19,4226239687
4296608941,18,3014752027
2605984631,1,2066926179
3123302630,35,4230172521
1021683312,6,1979707418
4399906274,20,2036103894
4252199507,6,2503778603
1995026205,7,1894569105
1970896089,3,2033578804
2228856849,4,2001126413
103898000,26,1591922618
4319310877,8,2006936804
2155167238,54,2105257501
966577456,95,2337794540
2055704722,25,2023720926
2048770052,13,2071459090
2071280294,27,4205310789
4312223212,30,2897432174
3216898919,5,1968056697
3116396366,9,1989702938
3193325363,33,2293351723
2154271388,17,2025641059
3120405657,44,2317972518
1967720505,22,2075467099
2106870275,1,1592568637
1977888987,1,2000162444
4200385517,24,2158143138
4390437177,24,3039550818
2808533863,2,2036164477
2790819484,55,2135596310
4213349226,24,2039535921
2056128773,28,2097081350
2059345285,48,2132620218
3014010906,27,2013706909
2037956182,1,1991130974
2159327375,1,1835395137
1981814091,15,2030385020
3133115062,75,2084515935
2010857290,26,2165927543
1493606234,5,2048287263
2027646678,194,2111657742
2147060668,35,4388320797
2575486215,39,2002687343
2963483399,16,2166850712
1539600626,18,4246488987
2011867833,233,2082925881
2596011149,39,2138529156
3016559951,167,371074924
1995371394,276,2073489166
2034354005,11,2003217044
1480992489,134,2129024642
2495152659,235,1986016012
2113540059,160,4229762576
2901232592,65,560127441
2416020772,18,1987422706
2003779986,34,4240641097
2605644205,21,2066642144
3125458371,6,1968884634
2151182025,34,2607893089
2046010012,138,2403442900
2598422101,16,2053024221
4361215940,6,1987576241
4389493240,24,3000050716
2321481286,24,2016214516
1979106811,10,1600912621
2005688553,33,2088303830
2982056219,19,2069241556
125244528,50,2015900931
3151602040,8,2110588242
3046858354,55,2092973692
1559989566,5,1543673780
1990491421,3,1599753761
2063375260,44,2124127842
1989824775,34,2109934287
2128405460,1,2068829808
2460780460,43,2159073672
1579819476,21,4230739200
4391102470,5,1978381718
1513418076,3,2039981184
4293877821,63,2791962711
2787690079,3,1981385635
4376646832,45,2560493129
3190375103,64,2131468364
2890845388,19,2027027401
4214531100,82,2995647150
1548739146,19,2037710531
2035772841,39,2143245308
2809421457,8,1976087814
4205735129,6,2606615507
1619583456,3,1974905359
3016070002,30,2037762136
3130061799,28,2482184877
2772327039,13,2000909625
3164055304,46,3019706413
1539802190,1,1545709764
3188949776,27,2573815883
4320507104,3,3006712853
1984533260,14,2020770393
1678782048,82,2063716026
2767440306,12,2000110426
4304128266,20,3105632458
2996627365,197,2126557729
2073128797,16,2012779994
2092406229,27,2066890659
2487428958,44,1997481445
2686750308,16,2033687350
4388178593,25,2294144074
4200065279,48,2030636738
4312052657,38,2912435447
1538770502,20,2028030581
2172024034,10,1978636259
2086865097,37,2014270673
4224272885,63,3128881639
4301306649,9,2228896614
3213220624,86,3199252835
2972156758,26,1999538231
2092793709,38,2064755581
4211107853,2,1534051501
2041147239,10,1987373615
1975188347,12,2033935931
1987322318,4,2066621730
1596908643,62,2468119228
4391655385,34,3157785320
3021300030,8,2080364320
4312840681,6,2481682922
309556277,6,2009876853
1987974468,2,1518848648
2116698241,40,2079506617
1964574327,4,1605737261
1999336701,23,2046020514
2163821008,16,2116339156
3157201742,2,2903124607
2424879894,31,2196992365
1802192389,41,1992499648
2030419494,43,2059611827
2620683659,16,2068569565
2002628931,6,1977997142
4389789364,36,2795334950
2062010979,12,2076212401
2506391782,22,1565143322
2086154282,15,2056863700
2188072903,2,1965501896
2480418349,41,4231995025
3043135218,14,2149032148
2033707221,10,2014687710
2728494373,8,1967577495
3205179118,14,2162341456
2887350754,38,2054747565
1487124544,2,4239936855
2006766827,10,2047689734
2023278291,26,2162465275
2775224252,37,2029106054
2050858101,20,2259175255
2005953046,21,2128453079
2761524323,35,2157960189
2990156455,35,2326170494
2182208641,49,2057927640
4313035024,17,3101228802
4400474344,6,2029007901
2053430032,20,2100870857
3120292994,51,2298775907
2906585282,20,2342967616
4225008458,10,4221013965
2142183427,15,2099959137
4385289619,39,2140583840
2171177144,3,186506733
2033209566,41,2100747076
4317886400,34,3152589349
2111746145,22,1987296671
3096216788,8,1968440217
3092156412,48,2078920644
2005131893,5,1974985562
4396716898,13,2075842064
2991804793,5,2076436043
3119154272,48,2610481830
2106709068,29,1998289664
4295540076,33,2166140580
1988058438,7,2005069386
4285252334,29,2027321519
4321015630,16,2065045984
2894017274,34,2012980277
2771639143,70,2727125127
2887789767,16,2491802577
2295945808,2,1571575387
4400191421,14,2043863440
2087641192,5,2141870513
4320082630,13,2114502909
4387731061,16,2980841237
2343554543,2,1773220631
1996768566,12,2022032575
2095855942,4,1595651501
2937885506,74,2740060239
2121881119,21,2103597494
2170545649,5,2063841934
87201314,1,1564490336
4392135971,7,2048308258
2904189778,2,2904552697
1993848325,17,1968472444
2108747039,1,1484617514
3203504545,26,2973103935
4232271893,15,2151340869
2015961933,22,4293247451
4392137990,5,1985124617
2164654255,42,2117844569
2619057585,41,2106110338
4393003684,63,2968803786
79132983,52,4214708643
2609424923,17,2035657020
2900970658,6,2156771432
1512418635,12,1506443147
2150489401,42,2089074208
4401602843,26,2156862506
4380899677,7,2058007201
3204579351,20,1980403553
2058560205,7,1995656165
4393435592,17,2999804519
2058504476,25,2096998881
1499103133,4,1525196457
2081092904,3,2060184696
2509195425,211,4211142341
3081657832,2,1529595332
2780486757,29,2087126017
1826567583,17,1964424465
2909232854,21,2018658427
2145507677,32,2095094520
4395097090,1,1023185386
4387728582,55,4200298177
4323343619,53,4288039793
1985142934,10,2046580239
1981632371,3,1968532488
3129012608,8,2032591694
2557754992,7,2051514539
1990846755,23,2338427754
1984489040,11,2488089172
1973893324,72,2106100381
2316622285,24,2076351632
4367054105,3,1993614399
180129584,65,2233606434
2182741597,24,1983142832
4253824124,13,1988607142
4401338733,3,1995089898
2124339412,9,1983785084
3011809489,53,2952984634
2073649174,126,2081463653
3047183617,18,2169573614
1989914608,49,2027949856
1792252559,8,1996624211
4285287681,26,2616693434
2184096673,1,1527311855
19832953,5,1577609063
2528230481,22,2126306449
1973852457,10,2069106016
2031829257,30,2066038293
3137825302,28,1601105865
4378907001,87,4205510415
2034614363,18,2047128893
3082631103,27,2124499489
4200580592,11,2050732662
2059503003,40,2500296330
2006774744,5,2040292089
1833594468,17,621156505
1896229833,24,2168082067
2945401887,68,2609551972
2029990204,9,2015722304
2173256254,42,2121607567
4254404081,21,4322391539
1992396691,27,2116404316
4394850694,53,3145958061
2294153694,694,248162401
2005681151,9,1980103871
1979497729,46,3044952328
2951253957,9,190360578
2216645272,81,2037417595
2007909136,26,2067578782
4283394524,41,2325614641
4388694050,41,4376279046
4324088528,22,2134847379
2991050394,39,2109290031
4392529952,51,2093546960
2296959946,89,2316150798
1967628462,13,4233057295
3113437919,15,2357767413
1538431356,1,2003333623
2071020911,13,1990297793
3133679781,13,2000372606
2783409394,14,2150332233
2158857426,54,4233990764
3215426337,62,3152070776
2461116627,79,2161917287
4388740480,20,2283476244
2111557705,19,2001141328
2023448323,16,2000551906
3126963925,23,2281020796
3154237659,10,2023300175
2051992436,11,1993062368
2740555143,31,2037027996
2016657306,18,2045170184
4391969724,21,2767793280
994252485,13,1976538128
3100663587,17,2102600871
2162145689,36,2142421097
2007580591,1,1126785675
2339851825,1,1503104403
4312971467,7,2037882948
2604739833,10,2112217226
4386377439,16,2062267695
2083539066,32,1998576713
3160132471,162,2529484692
4383506380,32,2811508471
4292461686,35,3013768354
2053637922,9,2018570802
2965237567,15,2747480509
2977064413,11,161087935
1679175880,8,1981168536
568741222,8,1578249904
4206388646,78,3182846025
4304776317,22,2028536863
2991224787,5,1977354691
1538799403,30,1996609665
2051699242,33,2099925683
2037888840,42,639535933
3208639274,15,2988715931
4389608564,20,2595991414
4319592516,8,2116902173
1976490126,1,143961815
