work_id,related_work_seq,related_work_id
3104043872,11,2103543101
2481430619,5,2332134708
3094617483,1,603534323
3143964189,9,2966054945
4393778683,9,2350741829
83714102,15,1993859654
2979470329,19,1965918445
2962344524,2,2984744997
4233952806,6,2061040333
2998755442,8,2365974527
2313714921,2,2903711291
4239864232,10,2062574124
2170252509,4,3027385220
1977871552,5,2748952813
4236942134,8,2758277628
2353094401,17,2347557141
4400894789,4,2324615561
4381889036,5,3040740567
4390196232,8,3107602296
1984408715,9,1972505781
4401173200,7,2560439919
2165958070,5,2367247273
2736900076,16,1926333572
3168449386,1,3108961863
2165623097,1,4387860309
2488814482,6,2557454913
4242871943,3,81590250
2955340616,20,1488878982
1528031641,2,3155616163
4242566990,9,1991912974
29365518,4,2899084033
2486796764,4,2406616032
562954137,14,1964539462
4239987074,6,2164838539
4245343551,8,2361909619
3021086458,2,2355903712
3169141612,12,2903060317
2405244156,2,2771739646
2490682913,8,2072900407
4288067351,5,2748952813
2780131823,20,2339140566
2167050996,10,118630315
4214916436,2,3103976079
269508517,14,2234173073
4250178315,3,3021475143
2500405437,5,2375948520
4396232630,3,3087996533
4245227871,2,4298314095
2971553792,2,588210059
4244102215,9,2076679447
2393931697,6,2809813537
2504254973,5,2799624154
2904808067,2,3032375762
3008496493,9,2748952813
2050718097,7,2080531066
2416804011,6,2052831262
2168629100,1,641279757
2564504262,9,2240575907
2362446234,13,2360179509
2093457833,10,1985835567
1898586156,2,2948807893
2120957440,9,1540585561
4250956864,6,2586801360
2507158204,12,2123316636
2438858228,7,2474441992
2141611771,6,2176256790
2372804058,15,2021265667
4251997660,9,2130043461
1993846198,4,2092493544
2999564728,4,2771350856
4318973048,5,2086119062
4362238645,2,2349233961
2923279173,11,2568817135
4397633530,5,2093692263
2991226495,9,3041196107
2912326145,2,4322758769
893158607,7,2330366112
3207878221,10,2987407036
2993948199,9,2007854330
2032409189,7,2013243191
4397108042,1,4396520874
2418897614,8,1985817152
4243600523,5,2748952813
2035966763,2,3214521508
2093475322,6,2418199038
2462443336,9,2748952813
4245601106,9,2748952813
2352616341,16,2348234744
2018897009,1,4254777568
2808206327,5,2389168924
4310072355,10,167683769
2121384824,4,2598299700
4237605823,1,93312527
2610699096,18,2277557721
119977317,11,200725012
2390968158,11,215556136
4382243834,2,2899084033
2417691498,9,2220272582
3022053108,5,3021932614
4389275099,1,4387497383
2540084420,3,2767153443
1597450298,20,2011572213
2534712651,7,2557454913
4248209023,6,2376932109
14763818,6,2049327255
2360928111,8,2391256913
2563882902,6,2964181436
4375817478,6,2415102733
1651903398,9,169603398
4401695465,3,3083587549
4302596124,1,4387497383
2804903881,10,2001405890
2801541283,1,841253505
2009596471,4,2893117232
2047573888,6,2070783839
2152234649,8,2377144030
3049458319,9,2325840621
3179633967,7,2318612416
2030021453,3,4250564678
2262155795,10,1489783725
2779275930,2,658992732
4318614895,7,2159815235
2188652331,1,2748815220
1513721060,8,2025009645
4239649180,10,2957524262
2393964822,7,2386976336
2790963962,3,2963146239
2787911233,6,2890787884
3038945157,8,2758277628
4240337524,8,2285071336
2895279694,6,3113035802
2500374947,3,2130076355
4245917530,3,48489418
2009957987,8,2094683180
2599884105,1,592520310
2557651147,7,2589123176
1513546025,3,2766167297
4398426503,10,2001405890
2259319302,6,2117524715
2078312021,2,2989636748
4252159386,2,2748952813
1578207224,6,2553202077
2018547816,6,2037276225
2386140470,10,2385628220
3082738089,15,2118950545
2349781464,7,2887410029
4388825571,9,1974821220
2621747470,6,2557454913
2371651904,18,2352117059
2325682725,7,2171382283
2333274869,3,4382466601
2144521064,2,4312216129
99126150,3,3165788033
4236772056,3,3173606202
4256222985,4,3198614086
2045046741,9,1494974852
2031905556,2,578832185
2010307350,7,2089339996
56357271,10,1013667899
2233549916,3,2991232234
178717815,3,2767854637
2891417314,20,1494898283
3044782893,17,207067865
1980961611,8,2050156500
3189572316,2,3121521197
1124813493,19,1180415523
2021007883,7,2078814861
4205277916,3,4251108718
1595412119,12,2079736689
4393110988,8,2010073985
4283325688,2,4313620593
4304080801,8,2058245120
2558031663,10,1979812679
3000814834,7,2388477091
2013708537,4,2573590587
2282379959,6,296600563
2500607406,10,1984514811
2406521331,3,277486614
4327649726,6,3120461830
3128139173,10,2796517145
2613978933,10,2258992644
2993686317,7,2623281204
4368282943,5,2249286897
2325128512,4,2369886796
3173904800,6,2369123056
2972198975,9,1562315243
4231856917,9,2219051300
2522221236,10,2511801529
3196483216,6,2557454913
2963045263,10,2012531322
3174293828,14,2056524573
2937949232,7,3012023337
4205909527,8,1601434535
4241751773,1,6862005
4392522987,3,3140991623
2085831241,3,2346610943
4235964541,9,2130043461
2358194948,4,2392253572
2008476154,5,2393243837
2189270353,4,2171798962
2036114866,4,4224317194
2013038332,1,4366194058
4313442234,1,4391301621
4250596319,9,2196843256
2345266534,5,2418665818
2922436442,10,1783312051
4387504756,8,3046775127
2006012274,1,819445500
3178449268,7,2096669686
2119438335,6,2347785542
2262334639,11,2410887197
387216283,13,2107756876
620843325,9,2173679839
2548590064,5,2902159215
4391817169,5,4235749077
1988342511,2,4238532390
4395679226,2,4288076938
3030183427,3,4296163649
3197081897,5,2393753547
2580189838,10,2729369687
2316622336,4,2117258802
659533331,10,3123092725
2903971296,8,2364092422
4234139143,3,3173606202
4312798966,5,2383443050
4396347141,2,4255676640
2728696609,13,228062381
2132498886,4,2101346639
2355152485,16,2354243537
2809739662,8,2728745656
3008265084,11,2126709248
2937173675,10,1564800673
2053798825,1,4200005262
4206605872,7,2743539335
4398134381,1,2982428536
4237178865,10,1971877801
4206352208,1,4252005962
3153128520,8,3116700433
39563902,5,3123209925
4232988284,4,2091101281
3148706590,19,1968421087
2072633784,9,2033684641
3094692032,5,2964179362
2045552763,2,2748952813
4240146978,2,2748952813
3119949579,2,4289106892
1211393680,5,327933881
3145515999,5,2748952813
1981342924,4,2393067475
2463640389,6,2414038239
1925392603,10,1990577725
240761261,10,243177736
4321513922,8,1589203209
4394849732,10,2036587330
4392661298,2,3108674512
2465315688,4,2302244143
2091421504,8,2758277628
4362536163,8,1991523530
2284312514,10,1915583564
2361622288,12,2364467986
2003825647,3,2996808565
1409457381,9,2016890689
2076636314,5,2086120259
2514812415,19,1510151755
4391201826,9,2001405890
2000680777,8,2017636962
2041589569,8,2039106896
3030762037,2,3149639958
2381461982,12,2360033638
2534967777,5,2499378894
4226021805,4,2113982733
2581282847,19,155381328
4308053638,9,2028917246
4399912895,9,2007980826
2048051105,2,4241477134
1504017845,5,2892615938
2094656213,8,2069292590
3004813145,1,602209003
4229614046,2,2197038576
4238780999,2,2942876535
2924814771,5,2899084033
4395534112,1,4255676640
99626205,1,3144734646
2789536907,1,54078636
4255482629,7,2596173151
1979845472,2,2075354549
4236555902,10,183611369
1984974724,8,1970003648
2411836837,2,3160343233
4396327823,7,2485273903
2071595125,5,2319508619
2601833716,4,2999771214
4225729874,5,2591088095
2253504289,15,2028723477
4318587895,8,2358035620
4400902958,9,1995515455
2384396021,6,2240148538
2122924984,6,2166124887
2376904439,9,2385608330
2024102174,8,2570867257
1981157366,1,4320805667
2412796948,6,2373994074
4317474325,2,4293413338
1956077305,10,2068663075
2779032335,6,2038789881
575640719,3,5086244
2469571880,13,2164587054
2086046494,1,4253022142
2271201484,3,2995639711
4394596021,5,2319506513
2372823649,1,64503419
4321431506,1,2748952813
2998025871,1,3004735627
3123717639,11,2907027573
2029838459,5,2118496982
2906572975,4,2747856433
2528016864,4,2621941019
2922074888,2,4246322522
4234996607,1,68571419
608891374,11,2761220734
3031804751,10,1029938119
4395125700,3,4243876796
2705967422,3,2801587778
3161793362,4,3002027103
2355154595,8,2172055970
4253240204,6,2148612803
1992443321,5,2748952813
1546384047,3,4200306438
3011028742,2,2738972036
3114859021,19,3095095982
2140294450,10,1537457325
2171951138,10,2053487507
2920184615,8,2944918536
2940914880,3,4225928687
4394775185,8,2758277628
2230574019,20,1004848354
2391888249,16,2009128702
4297743925,1,4230250635
3183446059,12,3036452052
1974655942,9,2024971782
2416999743,15,2131131247
2181953513,17,1772985794
3164747233,9,2363561861
4206453587,10,1489793539
2052308495,1,376919524
2946691217,10,2590362991
3033596193,13,2086805962
2944848028,10,2120579670
2302595466,3,634106699
2026507769,5,2387023059
3157516544,10,2724734218
2573606322,16,1827287738
2185220508,9,2181499658
2034272112,4,2376639438
2770582604,7,2594057928
4317794963,5,2527712503
2014605938,10,2001405890
2211820021,10,1881631164
2021019208,9,2381593134
2407863695,7,2056504845
2463054720,11,2338727960
2954046044,7,2375940781
4200251949,8,2026037729
2037927425,10,1660624877
4254909153,8,2398689458
2078091064,3,2371734928
4206684266,5,265036767
1565591428,20,1511930902
2040704422,10,1812228662
2785842512,8,2785885778
2102512907,3,3046215708
2410985855,12,250916833
2040948888,2,80595199
2350621986,4,2500857640
2382181250,2,2883350668
1533966210,5,2427705471
4387441031,1,3118321211
4327520815,9,1586294928
2393676188,20,1495396953
3198269660,20,2795632731
1995612635,2,4290239936
2980400634,4,2374853005
23774906,9,279902222
4376548978,10,2053487507
642620643,6,2481861707
1546038109,19,125242888
3087818021,6,2368486505
2749400312,8,2369822051
3000459530,7,2890326160
4256066024,10,1532762289
4394213848,4,2154290067
2595705746,8,2330997218
2324482829,9,1976181487
4396577706,10,1489783725
651822912,2,634846806
2746125176,2,3183948672
2482151200,19,2273207722
3119613717,9,2064319997
2122720120,3,4224236531
1530801395,6,2185349110
4238666414,7,2313318686
2211681424,10,2206077942
2609481913,6,2100795943
2130114937,2,3188061236
4244693226,9,2748952813
619155677,8,596882116
2511604444,4,2603296253
2950804700,9,2000951229
1972659701,1,3215139134
4236730990,7,2359919953
4254894795,4,2386968573
1494555185,2,2084227502
2107544316,10,1513763723
2067834629,6,2344208197
4231262217,5,2748952813
4397792673,9,1969352129
646400491,18,1970045668
4243425598,9,2086120259
2028672111,5,2948807893
3204559347,17,2039796464
2367139175,9,2377632773
3095904431,3,2389095431
4383313848,8,2352462806
2760626914,6,2376427296
2347881073,6,278047332
4321268875,8,2354350842
2094809006,3,2948279684
4235999795,1,2748952813
1636491665,3,341077139
2013872442,5,2151805770
600658960,6,2097618123
3151718027,6,2988311862
1491058674,6,2380976786
2106346597,1,2944799263
4283764499,9,2110040330
4297730090,1,4378619514
3095834397,3,4395014643
2413425330,1,2951951133
1978590103,2,2162855806
2389973602,3,2989629133
2806911141,10,1990348226
2026390848,6,2085372204
2045570771,1,4280607056
2524098573,7,2496238629
4251854205,2,2955725829
4239267329,4,3173606202
2049006846,4,2755608765
4399947457,1,4399331938
4297670878,6,2897931424
3028429549,7,2167725169
2758473904,12,2351026810
4237989498,2,2931662336
2421420549,7,203759210
2245292406,6,2160607034
2088167946,2,2989457324
2071187248,5,2043898178
2976444225,6,2326753266
4391291758,3,3044064578
4289354556,9,1082325
2801849929,15,2131545257
2774111393,3,3213534746
2982114536,9,2094801825
4285773933,4,2390279801
2463362508,20,1501766721
1995862289,9,2077865380
2532841108,6,2501822306
2282102786,2,74390354
2981466913,1,655185936
2495200350,3,4223959679
2021253030,1,64690268
4255816275,9,1999468049
2003768665,9,2056065966
4397719815,4,2324887520
2198467732,14,2130872603
2950842841,7,2586801360
2557602055,19,1557677390
797747950,20,1527295332
585613563,8,2158164997
3209468693,9,2036258367
2347684707,16,2406622434
4232472151,4,2390279801
1543201103,3,3108503831
4205723488,1,594353338
4255530779,3,3032375762
4398065656,5,2093692263
2897979004,3,3173606202
4396500084,4,3032375762
643404312,2,2910953583
4396583626,9,2006745274
4253325243,10,12061940
206662035,7,1993098890
2463828716,4,2559261346
2064577837,5,2383623435
28005418,5,4205958290
2909238637,10,1751898423
4237779556,2,2748952813
2887521268,9,2048962097
1559428963,1,617314386
2007039463,5,2469877021
1552817244,13,2094419105
2806504182,2,3121235220
4304195979,4,4283206807
4361271435,4,2884369361
348196680,6,2072336334
576803475,2,321253842
3176602012,2,582301163
2157085494,7,2359303617
1490463169,11,2319782460
2982664414,20,1994777364
2107927502,10,1506200166
4398798989,10,1964191721
54461463,8,2082293200
4361827464,2,4211244118
2323953414,2,4308842327
1482723128,17,1965956819
1980257335,6,2144251956
2752914533,7,2468856243
2061778236,2,3133531073
2348223722,17,2010055509
4397238345,3,2462612165
75166546,6,3202262347
1858765194,2,2487222174
4290976508,5,2748952813
2337638352,7,2062208111
2059963556,7,2085356040
2120018404,7,2080531066
2924149834,7,1995476798
4256233021,2,3108674512
24280649,3,2347674884
3196322119,3,3120401977
2047784699,10,1975066220
234011141,6,234011141
2051277379,4,2371667353
2420048228,10,2053487507
159101567,2,2802339509
4298812328,6,2359140296
4255649377,3,2586510063
3147002563,8,3143460438
2149579087,2,2588481612
4392930163,1,3202903156
1989438081,6,2075777827
1597232344,6,2922049016
1902510521,18,1994049639
4236834604,8,2358668433
4253993978,9,1506200166
2332117598,8,1991950545
2377607935,19,1971080549
1981357055,10,1506200166
2556898048,19,1517341124
158413622,5,2899054200
2027215862,10,1995515455
2416276875,14,2801150236
3133761350,13,3019922513
4233723529,2,2748952813
2904581428,14,2303107913
4234681115,5,2082860237
3035893986,2,3094484010
2409944308,10,2003938723
2046863621,5,3148446407
4237871499,1,4244295168
2361680303,20,1640703311
4395185561,5,2748952813
4298220786,10,2096946506
4389557304,10,3009669391
2885898630,17,2749541039
2027755787,4,2334876640
1972671857,4,2318347689
2902227449,14,2163605009
4238668203,7,2080531066
3214130472,15,2555821752
2084612632,7,2030682148
2892144992,10,1567768567
2970240641,6,2755624272
2918593530,6,2952818876
3015967531,4,2384475851
3080692507,3,2949263084
3166328133,8,2109742611
2249089768,7,3105584717
4243059685,9,2026116270
2463802520,5,2606598195
2314579626,8,2039201341
1969084444,8,2002774257
2397821774,5,2413217784
3125843205,10,3011743871
2888564071,19,1632842006
3206538931,4,3147965823
1944781544,2,2783560053
4401372456,4,2097057588
2358155649,8,2957563934
2085119364,4,2382290278
4281623764,6,2043299545
2727337391,4,3126270555
4399455588,7,2385291966
2407112657,3,2432868053
4393575788,5,2390279801
2798127303,17,1845899804
4313549726,3,4214826223
3034805983,5,2134894512
4384557437,8,1998716609
2106711191,15,2474356846
2143350988,7,2352440174
4240340138,8,2250518232
2271390628,14,1572334780
2905658587,4,2339931715
288827730,17,18185873
2143253858,16,2014791682
3034420287,3,3030098408
2617420213,19,1563064388
2799425348,20,1995156576
3110528212,8,2949403936
4388925096,10,1985787922
140852065,7,2260062646
2994075728,8,2954637652
4384753997,8,2758277628
3033184914,4,3139518719
2133888881,2,2493792810
3031378906,20,1326459
2246544651,9,2050747976
1503883962,9,1973406296
2126203191,2,2483150010
3006033151,6,2739678024
4235081366,5,3120165752
2370715930,4,2977876266
4254051559,7,2748952813
4283261872,2,3183948672
2860553613,9,2001405890
4387582834,9,2380609026
4388871705,3,2921616080
2289696326,18,1978883677
4235981149,4,2358668433
2769833457,14,200119599
2034552534,10,1981683212
4206267357,6,2935909890
4233906087,6,2097772713
4395300128,1,4391375266
2120261667,10,2724734218
2977630416,4,2483128759
2377420915,13,2092955658
4385464708,2,3148032049
1588770468,3,3210399862
2072413438,2,3137899046
2072661311,8,2380702446
3036155617,4,4237729702
2408272109,1,3207911843
3108822379,4,2734809835
2103857852,7,2603296253
4207027109,4,2911598644
4245294021,5,4243288243
2624875624,5,3034407716
2487519747,10,1990162851
2053596882,11,2590727559
2101225994,7,2262153502
4205930387,5,2384454886
2079042137,4,2755812209
4391906651,8,1978039513
4291894511,7,2358668433
2984783158,9,2789246358
2523690219,7,2748952813
4400354627,2,2509141950
3193588105,7,3099334950
4313478951,8,1987578572
2956019764,5,3138320789
1670571979,2,2949402246
4237369540,10,1974665041
2075146517,10,1695114395
2157122790,11,2313221989
2055596690,2,4387497383
2362894653,20,110896735
3166176938,16,2284088340
4237725944,8,2139262420
2258937238,1,4387497383
4398719226,4,4391375266
2298632445,1,4360922125
2009870277,10,119049674
1986940984,4,2368502790
4384978585,3,2748952813
2086017908,10,1977786250
32973729,8,2056309720
4251524649,1,3155196058
2951926582,10,1976404260
3091832226,2,43733210
2001259453,8,2064014472
2330989454,8,2355471020
2990266833,4,3124776554
3048836865,17,2791295932
2290907061,7,208924589
3132554191,1,771274661
2897662553,2,3188910987
2376442580,12,2382837411
3162907902,4,2395988360
1578625043,13,2178234639
2007726976,7,2520628405
2320843338,7,2080531066
4247388082,5,5574817
