work_id,author_seq,affiliation_seq
2092242630,1,1
2345393092,9,1
2031631600,3,1
2012587153,1,1
2017055227,5,3
3176417110,1,1
2077763601,2,1
2619576922,2,3
2135941012,1,1
1978444478,2,1
2905329646,5,1
2147983992,3,3
4361854064,2,2
4391113000,5,1
2952353130,2,2
2326894407,1,1
4387654899,3,1
329481338,25,12
2029734559,5,3
3039029880,7,1
4297121265,5,1
2468314685,1,1
3000235992,1,2
2171852470,7,4
2103115339,1403,90
4367669696,1,1
2149403632,966,81
2117272227,3,1
4247823305,9,3
1588003568,2,1
2891963776,7,8
2917710241,1875,100
2137083997,1,1
2085730139,1,1
2076082909,1,1
4302292717,4,4
2556851982,1,1
1997239883,3,1
2067535396,2,1
1953986760,3,1
4206695442,18,6
2367232249,1,1
2009591678,3,1
2590436777,1,1
4283712036,2,2
2066052385,4,1
2971838799,4,1
3030347633,6,1
4281260269,1,1
1974057100,2,2
2588869816,1,1
3155390393,4,4
2930698705,7,3
1678942309,2,1
2056304552,1,1
2793575207,2,2
2077599868,1,1
2889282452,4,1
2943532934,1,2
2902414579,1,1
2045306333,1,1
3154167880,1,1
4285117894,1,2
4362654363,3,1
2043469397,2,1
3133009732,1,1
3044685579,1,1
3081278692,2,2
2144660942,1,1
4308444825,2,2
2037730374,5,1
2331000530,7,2
2007287825,3,1
4398262332,6,1
4250453028,1400,2
4385212906,3,1
2058324655,2,1
2283849008,1,1
4241010237,8,2
2168685890,6,4
2018557825,4,1
2164278911,7,4
1853386900,4,1
4297360205,1,1
2123821782,1,1
2032336314,1,1
2793063599,2,1
3034033371,2,3
2791130214,14,1
3112183297,6,1
4302029115,54,45
2975371082,22,14
2098752417,3,2
2772039321,2,1
4252893842,45,44
2029861598,2,1
2026858948,1,1
2138201202,2,1
4400958721,3,3
4327631850,3,26
2081353274,5,2
3204286054,5,1
2990274908,1,1
2967528066,4,1
2063240261,1,1
2799254901,1,1
4210778233,7,7
2488956246,2,1
2149324825,10,1
2032194535,2,1
2035901698,1,5
4225254138,4,2
2022120562,1,1
2605938999,1,1
1993162436,4,1
2971654093,2,1
2162989969,9,2
2034816283,4,3
2031986187,2,1
4399029777,4,1
2780102538,4,1
4391747146,2,1
3156690093,13,1
1990986286,1,1
2034637506,1,1
37475557,1,1
2065730278,2,1
2037851318,4,2
4399173456,6,1
4299592254,2,1
2769647777,4,1
2745448893,2,2
2308870363,1,1
4243555599,30,5
2382679681,1,1
2067674643,1,1
4393676976,19,6
2948384583,1,1
3016426973,5,1
4293584310,1,1
2199938325,3,2
3132792406,1,1
4317213680,23,9
2566531458,2,2
2942697261,5,2
4255984940,7,1
2072967982,6,2
2740890425,2,1
3107944742,1,1
2602159146,14,8
2049178662,7,7
2325269600,7,8
4401834444,107,123
2001817694,4,1
4247830843,4,4
4303982905,8,3
4225716319,3,5
4210821480,30,2
2605640282,1134,152
3206941404,1,1
2989938680,2,2
1918039105,1,1
4285592185,3,1
4233480381,3,1
2067109079,1,1
2996792481,8,3
2991632581,4,1
3178281229,2,1
4391844442,1,2
1999315593,1,1
2130544627,3,1
2913139847,6,1
3000913532,3,1
4295801366,269,1
2052633244,1,1
3122347649,2,2
4398506024,2,1
2088021434,1,1
2094556130,1,1
4289222857,7,1
3010451691,13,4
3081323607,4,1
3171333391,5,1
2463760801,8,4
2042699119,1,1
4229032238,8,1
4229691053,93,7
1557833142,3,1
2010554313,46,10
1964879260,100,22
1991738343,7,2
4389239538,1,1
1483822332,17,2
2041597478,4,1
2475309900,3,1
4400398192,14,1
4401793281,5,4
1986975379,1,1
2071282567,1,1
4318214529,7,1
2945988372,3,2
2003875808,1,1
4240640918,4,1
2944225144,12,2
3096178206,5,1
2342609654,3,1
4248823984,4,1
2007417658,1,2
4385801187,5,2
2970590152,1,1
2151033321,4,2
3149627956,9,5
1937981758,6,4
3021618161,11,5
4233712660,36,1
1982431124,2,6
1970592012,1,1
4391609950,3,1
1980447488,1,1
2377464072,5,4
2936119934,3,3
2328526069,6,6
4381232910,8,1
2556103977,2,1
3101762021,2,1
2111290299,3,3
4317938261,1,1
2052230325,2,1
4321609868,140,1
3003942797,1,1
4306382042,8,4
2020164842,5,1
2008048404,2,2
4384157339,688,4
2055124596,3,4
2128901007,2,9
2891434901,468,42
2021901816,2,1
2142303761,2505,188
2472072041,17,3
2144757749,2,3
2044167977,13,6
2318341563,7,2
3206628723,4,2
2608309668,4,3
1999691025,1,1
4401286742,26,25
2383461174,1,1
1495824079,2,1
4398903540,3,3
4387885617,1,1
2009595279,1,1
3197044525,8,3
4246367078,1,1
2909702558,3,2
2029839887,3,6
2078782169,3,3
4200403249,2,1
2140646521,1,1
2792079554,1,2
4361010893,1,1
2103126742,1,1
4211258647,9,4
4387721327,27,5
1999849900,2,3
3116654326,2,1
4283447264,4,1
4362669107,3,1
4400076060,1,4
3164797996,1,1
1965520535,5,3
1527747811,3,2
2532009333,2,1
4391720960,1,1
4311499017,2,1
1590008390,1,1
2958933370,4,1
4205912898,4,1
4312500598,2,1
2491881490,8,6
1845687905,1,1
4213044845,2,1
2180853026,2,2
2011240457,1,1
4303859158,2,1
3202480929,3,2
2377813204,1,1
1971620164,3,3
2626367401,3,1
2051097686,2,1
1976849743,2,1
3030704642,7,1
4400421983,1,1
4397049777,9,1
1878011414,1,1
4229824506,22,6
2558920097,1,1
4389210397,3,1
2120726310,1,1
4293257045,3,1
2781760833,3,2
4200313984,1,1
4243000880,1,1
4396992333,5,1
2592051112,1,1
2806947216,5,2
4292736938,10,7
3147918752,6,4
4313362067,10,1
2190117464,1,1
4220735916,4,2
2011647784,4,1
1548370608,2,1
2782019815,1,1
4299554615,8,2
1977888656,4,1
2025941580,11,1
3173777116,2,1
4401078124,8,3
2920463173,1,1
3097941747,4,1
2716650997,1,1
2564655231,2,2
2002427896,2,1
2004907776,3,1
4293587427,3,2
4392949879,11,4
4400663141,4,4
2973103118,10,1
2270049313,5,4
3041241099,2,2
4301187748,4,3
4231032986,2,1
2588105665,1,4
3210062908,2,2
2033998937,1,1
2215477898,3,3
2567495052,1,1
2169630182,2,1
4390016915,3,1
3172153024,2,1
4386518642,10,2
2485408536,4,3
2142984653,5,1
2015199603,9,3
2069436707,1,1
2423736514,3,1
4390569848,5,1
4385377405,2,1
4388603940,1,4
2084609045,5,1
1986339394,618,79
2945976432,5,3
2026351182,4,1
2170470439,2,1
4389586385,10,1
2087177303,1,1
1932611377,4,1
2210010205,1,17
2756009784,3,1
4289536213,4,1
4390403631,6,6
1829604104,5,1
4205464292,3,1
3009469809,4,2
4281677392,6,6
2149727205,2,2
2040415514,168,9
2923830564,3,1
2889866416,56,23
4391921892,5,2
4386735955,3,3
4386830710,3,1
2763435801,4,3
2728936828,12,2
2157071444,2,6
2385828770,1,1
1999178573,1,1
2889464833,5,1
2080600063,3,2
1995502196,1,1
3088940376,1,1
1819306494,2,2
2050528137,5,1
2912047359,17,4
2921084116,2,1
3018017418,1,1
2074020988,3,1
4241601826,2,3
1565800967,2,2
2083061031,3,1
4289537189,2,1
2042568340,1,2
3083528109,1,1
2598903374,2,2
2364740259,1,1
2604758564,1876,155
3033378065,1,1
2267008142,1,1
1587152247,1,1
4312453355,3,4
4392642820,1,3
2895691025,4,1
3128478999,7,8
2032483726,4,1
4252422612,2,1
2136345918,3,2
4360599974,15,2
2148778858,85,6
2089511370,2,2
4391302686,1,1
4249537591,1,1
2069817817,1,1
1998952048,5,3
4398996086,24,1
2286359093,1,1
1994757758,4,1
4232513592,1,1
2511235662,1,1
4385452025,3,1
2933988789,7,2
2777296593,2,1
3086801866,10,12
3173705480,2,1
3045912185,8,1
3104955944,7,2
3171399684,2,1
2981785573,534,45
1968136654,6,2
1970175191,4,1
2052576984,8,1
1987794099,2,1
4386028385,11,6
2889168779,1,3
3203919832,4,1
2801547241,1,1
4376116123,5,5
4312397077,3,1
3126844728,1,1
4387139692,6,1
4310995939,2,2
950091509,3,2
2990119011,1,1
2775761845,1,1
2543933308,2,1
2117180021,2,1
2895804471,2,1
3201364616,11,6
4399566509,2,2
3112481269,1,2
2997271464,4,4
2119410392,1,1
4400261454,3,6
2890972864,5,2
3003730714,1,2
2011966881,6,6
2900236209,1211,119
4250080267,5,1
2008631632,2,2
3192292032,3,1
1794853986,4,1
4394576317,3,1
2055156811,2,3
2536047199,3,3
4385321734,1,1
1135124840,12,1
2109899629,3,3
2215957315,2,1
4401804924,11,1
1973609335,3,1
2510948581,3,1
1967835567,1,1
3029222502,6,1
2997612579,5,1
4321791249,3,4
2097634575,3,3
3163108480,1,1
2898019526,2,1
3208186739,4,2
4310958297,10,7
2120901082,25,1
23197601,1,1
4214807958,4,1
2003980614,1,1
2289977679,2,1
4392761556,6,6
2885590112,5,1
1599988618,2,1
4229609272,5,1
4315650308,4,1
132088463,1,1
2070026565,2,1
4200270946,1,1
2086166324,10,1
4391215131,34,4
1977799952,1,1
2030567671,1,1
2754832379,8,1
1927282303,1,1
3110018770,9,2
4368617889,3,7
4398422731,2,2
4312208850,1,6
2058101205,4,2
4307621982,1,1
1973810049,4,3
2793249158,8,7
2080342948,10,1
2024653708,3,3
3176126277,3,3
3014295143,6,1
2097057541,2,1
2043898588,2,1
4388180029,6,8
4254677002,2,3
2000612542,7,5
157819744,1,1
4392772261,2,2
2778133436,2,1
4293208387,1,1
4394624019,1,1
3128397017,2,1
2048998610,1,1
2276534295,2,1
4247734217,15,2
2981124245,3,11
2465920766,4,2
2775416475,5,9
1979515914,152,18
3192704549,2,1
3034319032,2,1
3010820480,4,4
4285585933,4,1
3096615003,5,2
2303681980,2,1
2611930531,6,3
54041995,2,2
2989635241,8,8
2152997081,2,3
2735130972,4,4
4396966259,5,1
2059156183,6,1
2069497872,1,1
2121603252,1,1
2742452686,2,1
2080326541,6,1
2045005521,2,1
2090619280,1,1
2909966861,2,11
4255056183,4,4
2980786948,2,2
1912753473,6,5
2069924960,5,1
1974778594,1,1
2783880820,3,2
1862410791,5,17
4293030223,3,2
3197046301,11,2
2093484414,1,1
4253739008,18,4
2049270210,3,1
2031364054,8,2
4223991201,6,1
3165791480,2,2
182821322,1,1
3023007494,8,3
67663112,1,1
2170552531,7,7
4287958842,3,2
2042561569,4,4
2014797954,1,2
2036683548,1,1
1517409788,1,1
1972939692,2,2
4310442474,1,1
4389902851,1,1
4387617617,1,1
3188970738,8,5
3021177500,11,5
2045822037,2,1
4391014627,1,1
4388976288,2,1
2152109875,5,3
2299288884,3,1
4205935493,12,1
2063901420,9,2
3116299899,1,1
4377692624,2,1
1883280624,2,2
2128548987,142,12
2005443843,2,1
2074082988,7,8
4388500599,1,1
3207677519,4,1
4385224142,1,1
1982078685,8,5
2121275080,2,1
4392672299,6,3
4376113896,5,3
3080890791,7,4
4247199612,3,2
3141573668,6,6
3215757471,1,1
104081124,2,2
2643782956,2,1
2101339547,1455,122
4281250229,2,1
157326125,5,5
4294215203,5,1
1574101487,4,3
1996598017,1,1
2081296903,3,3
2010293148,1,1
2085061724,1,1
4392386325,8,4
2995708030,4,3
4239248257,143,6
4224212239,3,1
4229698320,1,1
3132544039,6,1
2118346759,5,3
1521830314,1,1
1966246548,5,1
2528713662,1,1
4362693465,6,2
2326439964,16,11
4399853691,7,1
2008827188,1,1
2171958482,126,5
2794894837,2,1
2107413671,1,1
2588068372,2,1
2086191056,8,5
1976897254,2,2
2048946524,1,1
3091960381,3,4
4394959234,1,1
1982608472,1,1
93109308,4,1
3016473241,2,2
4388950929,2,1
2565250908,6,3
4389352956,4,3
2082831179,1,1
1591043511,1,1
4382631517,3,2
2055513703,1,1
2108057440,1,2
2326645208,3,3
3000436085,2,2
2032657745,2,1
2025662031,1,1
4288086328,1,1
2144800104,1,1
1987621884,7,4
4253631906,18,6
4243547968,535,2
2444018196,1,1
2160496486,2,2
2147028823,1,1
2166592750,8,1
4213091380,60,1
2890638778,8,15
4319786368,12,1
1968900523,1,1
4285136761,10,36
3081559549,11,6
4312729413,3,3
2101083004,1,2
2275107853,2,1
1981200476,1,1
2141981323,3,1
2075779694,4,2
4399462665,4,3
3214423984,3,3
1979312405,4,1
1530147159,53,8
2367256363,1,1
1994669270,4,2
4387309395,6,2
4283276442,1,3
2034676413,5,1
2706140533,10,10
4211218867,10,2
2466649285,1,1
4390604280,5,2
3005082503,3,2
3165875563,3,1
4399879907,7,1
4390886452,4,2
2302131000,4,3
4386423532,6,3
4285320915,2,2
1042164288,1,1
3155616067,2,2
2569232972,5,1
1997428046,2,1
4382786406,1,1
2046564525,1,1
1578929373,5,1
1980415258,2,1
2604817441,2,2
1998247233,1,1
3156628962,9,2
1988618205,1,1
2473578091,40,1
2438759716,2,2
2956440452,3,3
3005402176,11,6
3118863852,1,1
2790068434,2,1
2897463557,4,1
2017713838,4,3
4200186578,6,2
2217319657,1,1
4307987390,4,1
2604625673,3,1
2796147455,1,1
2050433068,1,1
2021196670,6,1
4393480456,1,1
4378173360,9,1
4321500110,4,2
2558370572,7,11
1976061733,3,1
2924366460,5,5
2013031907,3,1
3029577582,1,1
2998296464,2,2
4389979229,6,2
4283028112,2,2
2105358201,6,5
1594512293,1,1
4389493005,1,4
2950294222,2,1
4376504777,2,2
1986489888,2,1
1511887032,5,1
4246257420,1,1
3029290227,2,1
4392309115,3,1
2011701884,4,2
3013084687,3,3
2276167257,1,1
3181029913,6,4
4282916831,6,2
2122171259,1,1
2070623942,4,3
3117994606,5,2
2050119306,2,2
2952471484,1,1
2900389235,4,2
3159093764,1,2
2805003765,1,1
2945100818,2,2
2951596854,4,6
2314725178,5,2
4400397245,3,1
2994895478,4,1
2921969430,7,1
4241804349,2,2
4323642822,3,3
613228324,1,1
4226180597,3,1
3208024558,4,1
2035207691,1,1
2060708823,1,1
4283713292,4,1
3211962053,1,1
4387430115,1,1
3141875660,7,10
2146357737,3,4
2799736340,6,1
2125369789,42,12
3083693539,1,1
4390442059,3,6
3173330324,3,3
2052898400,3,1
2003084401,3,2
417650177,1,1
2074952788,1,2
4312086137,3,2
2051111653,1,1
2062068601,1,1
4292534240,4,2
2033863424,3,1
1777379465,1,1
4211033395,2,2
2092971394,1,1
3042462091,3,1
4299653740,1,1
4393693864,1,1
2190546094,565,111
2486525191,1,1
2016576510,1,1
2587535001,2227,181
4221103336,10,1
2729201809,1,1
4386426881,2,1
4254842246,4,4
4387417990,1,1
2540994943,3,1
2089164431,3,3
2909417145,2,1
4401158021,2,4
2087756406,5,1
2101184428,14,7
3161852648,2,1
4380078861,3,1
4392199681,1,5
1853369556,1,1
4392795393,9,4
2461571034,3,1
4317612512,48,40
3097229632,3,1
2086775915,8,1
3093139930,3,2
2903830162,7,5
3015129433,3,3
4400041860,4,1
2624277082,2,1
4389027985,1,1
2084306793,2,2
4241290109,1,1
2003070110,1,2
2762893117,2,2
4206555893,3,3
4241645913,1,1
2010700601,1,1
3092986894,2,1
4200344487,4,3
4248590233,79,2
4255824446,10,2
2050746391,2,1
3092487514,5,2
2736297591,6,6
4256472634,103,5
2910020580,2,2
3044314214,2,3
4365563266,7,4
2142742598,5,4
3146324332,2,3
2443425771,12,2
3196669056,1,1
2002781850,3,1
2142924896,4,1
2105756595,5,2
3029459415,1,1
2090135674,1,1
2289767799,8,8
4391552111,41,1
1975101849,1,1
2085595221,6,4
4384964819,4,1
4392194393,6,1
2272789123,1,1
3166668504,1,1
1991957781,2,1
4390754833,3,1
2070159246,3,1
2020105582,2,1
4385451748,111,1
4391579424,1,1
1814488596,2,2
2902788672,5,13
2339631096,1,1
2949104619,10,1
1994541850,1,1
4281737009,4,2
2963161377,1,1
2982104206,2,4
2066505926,1,1
2093569062,2,1
2061082057,1,1
3009450494,1,1
3110465127,1,1
2588454487,1,1
2955074929,4,1
2088068738,2,1
4233574150,46,2
2091978364,3,1
2086358182,4,5
3003844059,1,1
3207462515,5,5
1968404872,3,2
171088140,36,22
1765883289,2,2
3001767706,3,1
1970509636,4,1
3158407897,3,5
4400570939,2,2
4236542903,4,3
2051218560,1,1
3097119902,5,2
2788530853,1,1
4283069541,19,3
2042403908,6,1
3024562172,4,1
2498481083,1,1
4249142041,6,1
2385051837,1,1
2808381511,1,1
2101492351,8,1
4288037636,1,2
2184201161,2,2
4385065777,1,1
3049151958,2,1
3044153018,6,4
4226365178,14,3
2767405924,4,2
2130253018,3,1
4243959755,5,1
4214739236,1,1
2026301454,2,2
2084510811,4,1
2025049114,3,1
4225007447,3,1
2748414916,31,14
3185635147,2,2
3194656883,2,2
2281121052,1,1
2737722865,3,3
2529916672,3,2
4210994506,1,1
4386928335,3,3
1966981714,1,1
2018100490,5,1
3160749014,26,23
4387001435,4,1
4240597872,64,1
4225936869,2,2
2167595424,1,2
2907991057,3,4
2973325833,1,1
2058284149,1,1
4237465221,1,1
2768618957,15,11
4380201310,1,1
4391830417,2,1
4386480412,2,1
4303649523,5,4
4386482052,4,4
2731510029,1,1
2620786721,1,1
3039570709,1,9
4244999993,12,8
2066666420,3,1
2038303076,12,7
3088551332,4,4
4312309775,2,2
4238931381,5,3
2025683627,1,1
2900757274,2,2
1790535449,2,1
2884922106,2,1
2322799457,3,1
2320568010,6,1
2009648326,5,2
4243955928,1,1
2412648403,1,1
4389195965,4,1
4389341204,2,1
4392421363,3,1
3009522337,1,1
4243579762,4,2
3111060010,2,2
3025765737,1,1
2702404424,3,5
2037957732,4,1
4312954556,4,1
2122819215,2,1
2623125279,2,3
2626587503,6,1
4398965926,2,1
2466416108,3,2
4401558409,1,1
4310670642,1,1
2026147319,2,2
197227626,1,1
2980757869,5,4
2037897240,1,1
2489013601,1,1
2019055275,8,3
2083211070,1,1
2153052506,72,20
1987383370,4,1
2560342953,424,166
2769017485,1,1
3186391716,4,1
2679073162,1,1
4367313311,100,11
2331888511,3,2
2094240714,4,1
2147492194,1,1
4248523457,2,2
2327276471,3,1
2159002480,1,1
2237603663,1,1
2771481695,33,7
1973994232,2,2
2004204901,10,1
2904891740,1,1
4214834652,2,2
4210594939,57,7
2127172249,1,1
2317915944,1,1
1995130703,1,1
4320884635,2,2
4389010551,2,2
2749698247,1,2
4297902901,5,2
4247333263,8,47
2083993601,1,1
2037205430,7,7
2757971296,6,5
2734395428,4,3
2322190939,2,2
4401331758,4,1
968430895,2,1
1992447211,4,1
3000567310,3,3
4324031154,1,1
3168604437,4,1
4242166608,1,1
2060382075,1,1
4234909377,3,1
1971958475,6,1
2948114565,18,3
2765175323,2,2
1513324545,1,2
2888663027,3,2
2109788613,2,1
4308456731,2,1
4387440915,6,3
1994642058,1,1
4319309497,1,1
3199832376,2,1
2546816898,7,3
2319186322,1,1
1965222325,5,1
4388519345,10,9
4240226457,1,1
4288278438,1,2
1978439945,12,2
2395294546,1,1
4395012043,9,1
1559299080,13,8
2065029921,1,1
2767233731,7,1
3145581468,1,1
1909551046,4,2
2995347182,1,1
2802081596,1,1
1973114697,4,1
1622582377,1,1
3118794056,3,2
2013152579,32,21
4281399058,4,3
2016380529,1,1
4212892705,3,1
1540502384,2125,166
4241006906,18,2
2769383662,5,2
2463328134,2,1
2184608568,3,1
3135542169,8,6
3039694020,2,3
1967507692,6,3
2049071749,5,1
2755776729,2,2
861022724,1,1
3126687076,1,8
3026602781,1019,96
2094125984,2,1
2168734852,2,2
1147075816,3,1
4210303846,1,1
2804368113,2556,135
2799935077,4,1
2036326097,4,1
4389395424,8,1
3166636018,3,2
2032012478,4,2
2612248406,8,8
2004856071,6,4
3147532098,4,1
1980958525,2,1
1769084132,4,1
1981522440,1,2
2991085217,2,1
2990077232,6,5
4386455143,1,2
1978938974,4,1
1546439405,1,1
2047411658,4,1
4233683996,4,4
2004902010,2,1
4380320713,5,2
2611028744,1,1
2779104512,7,2
3118975534,6,4
3167553501,3,1
1915376760,2,1
4391561205,2,2
2267977281,82,1
2077118677,4,1
6555821,3,2
44806982,2,2
2065646118,4,1
2472404733,3,1
2310831786,2,2
4393534299,1,1
3089087214,1,1
2063139177,7,6
2794363087,2,4
2923083696,4,1
4238255041,12,3
2003067183,5,1
2064286402,3,3
2049630459,1,1
3179764606,4,3
4256663733,8,1
2866723119,2326,120
3083080497,2,2
4210530001,4,2
2168854766,2,1
3119012999,3,2
2075487475,1,3
967354965,2,1
2054119023,1,1
2068624783,8,1
2142635709,1,1
2331488974,4,1
1989994721,3,1
4366352072,19,30
2512910357,2,1
2012523524,4,2
2059329441,6,2
2522209171,6,1
2261988138,2,1
4393631894,2,1
2761501100,1,1
2030296570,4,2
4309011180,6,1
2059939235,4,1
4307239981,1,2
3193848811,1,1
4312321254,1,1
2561524240,1,1
2033528582,1,1
2499020185,3,1
1607378858,1,1
2009555874,5,1
1532821088,1932,156
2064264310,6,1
2963050785,1,1
1967511899,2,2
2903443108,1383,19
2002013932,3,1
4382068722,3,2
3024341128,1,1
2010018866,2,1
3132995119,1,1
1937130530,1,1
4400413207,5,1
2930043270,4,4
1997459601,22,2
4396665566,1,2
2103212780,1,1
2110718819,4,2
4390543136,6,3
4322213553,2,2
2153728094,2,1
4242472963,86,1
1992366238,2,2
3175161195,15,13
2048817783,3,2
4235292298,8,6
2168273755,6,1
2063625595,1,1
1934531520,2,2
4392214886,8,4
1138390009,2,2
4243426186,2,2
3089066867,12,2
3123572467,2,2
4200596903,7,4
2106727544,232,45
2073216244,3,2
3017501312,1,1
2363249082,7,6
2970284282,3,3
2039330230,2,1
2372238199,1,1
2067925665,1,2
1978689981,1,1
2076437850,2,1
4392576747,1783,1
1482220688,1,1
4310064008,7,3
4380996074,222,21
2908376679,1,2
2025001526,5,2
2118940609,5,2
2536560867,1,1
2051339000,7,2
4310622813,3,1
37825305,1,1
4388266292,9,2
2083148375,2,1
4385880366,2,2
3048503881,5,3
2014625144,1,1
4388825018,9,7
2091338889,1,1
2090598396,2,1
2588233234,6,2
4300835417,1,1
3172153463,3,1
2042653496,3,2
2093743149,2,2
3217474151,4,1
4387545088,5,2
1971614637,3,1
1516916755,15,5
4282977253,3,1
1971918793,1,1
4308668126,4,1
4205498430,1,1
2072667682,1,1
2806263435,9,2
2606109025,2,1
2138555053,3,1
4306167286,5,2
2338501989,2,1
2313522687,2,1
2312273195,1,1
1779115400,1,1
2098347633,2,1
1982657999,1,1
3029065167,1,1
2828359707,1,1
2127525279,1,1
1995057240,1,1
4225956555,9,1
4383066254,5,1
2346797726,9,1
2735117693,19,8
4224995265,3,1
2594053610,1297,113
2137631811,11,4
3120809460,2,1
4210834995,5,9
2391041956,1,1
4288099212,1,2
1676822834,1,1
4312558324,1,1
2072184392,2,2
3121649320,1,1
4401432829,3,2
2030731213,6,2
2759308790,58,21
2996490434,1,3
2016811112,1,1
2056606453,2,2
2109701596,3,2
2019397294,8,2
4307404524,2,1
2899359719,1,4
4293069830,8,1
1969849029,3,1
2326283386,2,2
4401154445,3,1
3197061959,2,1
2774907396,5,6
1565552015,2,2
4296138365,5,3
4309526101,4,1
2023004988,7,10
1458373204,1,1
2074969741,3,1
2768169798,3,2
2031915996,1,1
4280534372,7,10
4324009284,6,5
3190806583,1,1
2024941976,5,2
4399104572,4,1
4383104715,10,6
2054201045,2,1
2766320271,20,16
4387473171,42,2
4401662301,5,2
4284962731,6,1
3128464253,7,1
2234493245,6,5
82329698,4,5
4382463552,2,1
3008394508,6,4
2322736228,2,1
2139847128,6,1
2953358246,3,1
2077278172,1,1
4400568948,6,2
1793924104,3,4
2763911122,2,1
4297873152,1,7
4390751454,2,1
2023762500,1,1
4385827593,3,1
2977379165,1,1
4362650153,3,3
3199151184,2,1
983474663,6,5
4237891519,7,3
2785291862,4,3
3182950425,2,2
4250358032,4,1
2081275291,6,3
1999906409,3,1
2572039414,5,1
4396233352,2,4
4368339534,2,2
2058495005,4,2
3217058368,1,1
2958633325,1,1
2057028226,5,1
3173821622,2,1
3209227494,2,1
2524175481,5,1
2012233176,2,2
4291473281,5,1
1251253606,2,1
2891178098,2,2
2802627454,1,1
2036725849,5,1
2056142127,6,5
2063173247,2,1
1967793302,4,1
4220920701,2,1
2466678121,1,1
91081739,3,3
2561282583,2,1
2135074419,2,2
2039299077,1,2
4392471313,6,2
2132152397,5,6
2946475102,6,3
4213002663,12,2
3101282956,1,1
2048472378,3,1
2345692566,1,1
2784376069,6,1
4296035493,5,2
2348436551,1,1
2091030498,3,2
2163072879,1,1
2083974890,2,1
4313826247,9,1
2143480468,9,2
4224940319,2,2
1968825031,2,2
2007671659,3,1
3085083558,3,1
3148957027,1,1
1870516524,2,1
1991211448,3,1
4233842916,2,1
4386476819,1,1
2024707832,3,1
2464197370,1,1
3197915356,4,2
2789518802,2,2
4399746511,2,1
30991024,2,1
2074388262,2,1
1562090283,2,2
4324130316,3,2
4312227714,59,1
2939255850,5,3
2998812184,6,1
4233614086,1,1
3183017612,7,2
2004230561,3,1
2803096725,1,1
2052764521,2,1
2508348747,46,18
2077787105,1,1
2127370419,6,1
2312254308,3,1
4362564746,1,1
4367300402,2,2
2898991825,646,56
2028116995,2,2
3211936650,11,6
2333802379,1,1
2265698406,9,3
2528385417,2,1
17741277,4,3
2593515839,1,2
2045588345,2,2
2951317947,6,1
4393074411,4,1
2145584716,2,1
2347111170,1,2
2058225040,1,1
4236547709,1,1
3214564964,2,1
2087083996,4,2
4200334158,2,1
4395690379,5,2
2172905362,781,77
2072595557,1,1
2432367233,1,1
1976247467,1,1
2967073390,1,1
2030371690,4,1
4393996055,4,2
3177460910,3,2
2074555094,3,3
2317268245,4,4
2004127630,2,1
1979414028,18,4
2098174644,1,1
3035897106,6,1
1976902751,9,3
2324468525,4,1
1996720992,2,2
1970147215,10,1
4362496247,4,3
4384159331,4,1
1977904387,1,1
2614224535,4,3
4322754978,2,1
4253575579,111,2
1981848498,3,1
3136604330,2,2
2091230056,1,1
3140749732,2,2
2075623431,1,1
4390916532,2,1
4391439202,1,9
3027394928,3,3
2909865784,2,1
2001946580,1,1
2145464217,4,1
4392043828,5,2
4392168442,3,1
2795863748,10,1
3098955577,3,3
2589437816,7,1
2904149322,2,1
1485683624,2,2
4224322030,2,2
2744266985,2,2
4253062823,1,1
4300582710,1,1
2463307882,5,3
4327556911,2,2
4240822410,1,1
2474184622,2,2
2891454121,12,1
2106446523,295,30
2608439674,2,1
4392975572,2,1
4384914516,2,1
2416960218,2,1
1996247585,1,1
2758462324,5,5
4391225825,6,2
2987919301,18,17
2150008646,5,1
2463387727,5,1
3145990805,10,3
4379526906,1,1
3179821770,4,1
2094792561,16,6
2963225228,2,2
2767452515,1,1
2469078475,1,1
4322421542,6,1
4238710081,2,2
4246574527,6,6
3159070344,2,2
2899699052,5,1
2054556672,5,1
3132750513,2,1
4313649933,2,2
4400052963,3,3
4295353280,1,4
4400343708,9,1
4377291701,4,1
1989427345,2,1
2335553756,2,1
4239080300,1,1
4396621881,3,5
2088203109,2,1
2423724319,10,10
4283512950,9,2
4399693721,3,1
2323141060,2,1
2121635085,2,1
3117237007,5,3
2328281658,6,1
4313496675,1,1
1627925682,1,1
3081776152,1,1
2079965885,1,1
2903193995,2,1
2004482788,3,1
3000301584,8,8
4385153440,6,1
3196136260,8,8
4210579941,7,1
3199323928,3,3
4285999568,5,1
4389564574,3,3
2077139295,1,1
2135728684,3,2
4206153401,5,4
2730022392,254,6
2993591519,2,1
4281696894,1,1
123128466,1,1
4381611179,2,1
1979593410,1,2
4252555072,1,1
4235449826,19,6
4388239342,4,3
4398248072,4,1
2010926689,4,2
4392455747,5,2
2751518916,6,1
1499652138,1,1
1604341149,3,1
1973465470,1,1
3166290857,4,1
2161015458,1,1
3023547254,12,5
4399173140,3,2
1624350118,5,1
2146109833,7,5
4205467306,57,1
1967975927,8,2
2044604863,2,1
4317436641,10,8
1963913019,2,2
4200587364,9,1
2047525057,1,1
2999837787,2,2
4285614687,8,1
4297058603,1,1
2737012932,1,1
2046878406,40,9
