concept_id,ancestor_concept_seq,ancestor_concept_id
2779372652,6,134018914
2779629923,6,17744445
2778019737,4,54355233
2780434155,2,181199279
2779371878,3,71315377
2780278033,1,2777704720
185362025,6,33923547
2780357685,6,121332964
89045157,3,151730666
2775925610,8,86803240
63592243,2,121608353
8898347,4,8058405
173801870,5,33923547
2776791281,3,2779134260
3020000807,1,159985019
2776539811,3,121608353
188817802,11,121332964
2778776759,4,54355233
169727747,13,71924100
91803115,4,199539241
152110520,3,2779234561
2779905414,1,3018386432
2777209730,4,118552586
178649314,9,39549134
116544410,4,41008148
2778217840,1,105702510
18150654,15,121332964
2776960985,7,111368507
3019216376,3,18903297
2991728505,5,121332964
79626270,4,120665830
63797996,6,159390177
2776988256,2,2777214474
67396069,2,111919701
163096569,9,185592680
3019860435,6,90924648
193235527,2,119599485
2781309008,5,55493867
2776701107,6,71924100
2993709819,2,159985019
121017423,1,172265290
13560167,5,26405456
2775866117,10,86803240
409758,4,142362112
25032081,4,4839761
23069440,9,185592680
2993778972,1,2780104969
37415627,6,185592680
91196458,6,175444787
523966790,1,18903297
95831776,2,161191863
2910480691,5,126322002
524757792,2,166957645
175228775,1,11722477
165672731,5,41008148
45391945,1,146549078
2776020993,3,19417346
2780497637,5,138885662
2777094939,3,42219234
2781122200,1,501593827
76787000,2,55493867
64219723,3,111919701
2776906966,2,521977710
2779613767,4,86803240
166811707,21,41008148
100102862,2,554190296
126513998,1,51679486
2909614401,2,544956773
2777943035,1,6557445
2778608917,11,86803240
98444146,4,121332964
81571819,4,2778029271
201801670,3,134306372
172395734,5,126838900
22411076,3,97355855
17140001,1,84393581
2909616078,1,70410870
119423318,3,95190672
2779067591,4,147534773
2776620851,3,178790620
183848499,1,163258240
2991844318,7,86803240
2776390506,9,89423630
2780698062,2,523546767
2780797627,9,71924100
2777400733,3,126838900
19875794,9,17744445
75639521,4,86803240
2775893642,3,134018914
2910185763,8,71924100
125390029,6,185592680
2780576858,3,126285488
104577883,3,55493867
2994539378,4,126322002
117660856,5,95457728
540940223,2,23572009
127204226,4,134652429
71680706,8,54355233
2776844798,3,55493867
198613851,1,60229501
2778269102,8,71924100
2779419633,4,55493867
93776189,5,134306372
2780315139,4,86803240
2776904371,5,62520636
2776234502,5,127313418
193015443,2,202189072
2778624547,6,134018914
130287650,14,185592680
10146269,3,126322002
2778831267,5,127313418
2911014034,2,16005928
2775946558,7,192562407
24440939,4,86803240
92375311,5,104317684
2777428918,2,142724271
173028925,16,41008148
2777456892,2,159654299
2779174946,3,104317684
2982823382,7,62520636
2781040669,10,151730666
164742699,3,55493867
35666279,2,115260700
2779204946,5,127313418
150582083,8,54355233
114009990,2,150194340
2776070231,2,2776914184
2779619758,1,2777714996
74734477,3,34447519
206179267,1,126322002
191608507,8,150194340
188172738,10,54009773
136695289,7,33923547
174576160,1,11413529
2780936489,5,127313418
2908754555,2,136229726
63240072,4,172428447
55674860,5,199539241
146739243,1,35341882
503923677,4,41008148
151797676,3,199360897
3020768380,3,118552586
158959774,3,77928131
2781071425,1,195244886
155710745,5,71924100
2776534323,2,178790620
123640240,3,2777904410
558632462,3,111919701
4951695,9,2776016237
112416745,1,42781572
2775850206,2,166735990
2779786715,4,33923547
96949565,1,106169591
204921945,4,178790620
2775966667,10,41008148
8025506,2,111919701
2776187449,5,41008148
2781019588,1,199539241
2775845063,1,2908767450
2780901341,6,185592680
2778357024,1,42360764
2779924154,5,71924100
175997439,5,191897082
2777346155,1,18903297
3018323323,2,169760540
45849291,1,65165184
2987276129,4,71924100
138560296,1,147120987
2777174672,4,94625758
2778431730,2,23123220
170760736,2,2865642
2781391105,4,2781212610
9249130,7,121332964
56906281,10,192562407
2909462804,7,99454951
2778919576,2,2777278459
2777715966,4,86803240
70760685,3,36289849
2777042948,2,105702510
2775951788,7,86803240
2909579832,3,11171543
2992130261,2,55587333
13474642,3,86803240
2777414220,1,159985019
2778717949,11,54355233
55803922,4,147789679
95136341,2,129844170
2779186046,6,127313418
2778989422,1,83581075
104818351,9,192562407
198096759,2,153336213
2775864176,1,155647269
2985571061,8,162324750
3019263340,5,126838900
43349283,11,17744445
50182885,23,41008148
27602214,8,138885662
8641274,2,87133666
2984915365,1,169900460
2777569064,7,505870484
2777480049,2,523546767
2776932478,1,530470458
2779164789,4,54355233
2909627636,7,46141821
190168584,1,41291067
2778233292,6,141071460
85004164,6,71924100
49805395,6,54355233
75806775,2,93877712
2994443184,4,71924100
2777930111,4,116915560
2909823619,10,71924100
148055847,16,1276947
90652560,1,185429906
104247578,1,114614502
168663976,1,186846655
2780517195,2,178790620
2777025665,1,24890656
39944091,1,41625074
50992991,11,147597530
2781372283,7,46141821
24463637,1,182254935
2780043350,7,165205528
2776704483,6,146978453
207282899,3,24890656
137798554,7,41008148
147323434,14,121332964
2775964210,6,33923547
82029504,1,37279795
2778659479,3,126838900
2779153319,4,95457728
3020580990,4,71924100
51911345,1,95444343
183481951,3,104317684
26218039,4,115260700
2777924179,6,185592680
71191987,2,136764020
2910364982,9,71924100
87052748,6,71924100
179936367,4,191897082
2908871479,3,55493867
2775946357,4,134018914
160507315,6,126838900
2775973192,2,93033518
2777210258,8,86803240
2776370464,2,166957645
2778707442,6,126322002
143170015,2,105795698
2778393539,2,100082104
2778098436,4,505870484
2780022179,1,132525143
207214200,3,31447003
26907483,4,134652429
9991821,2,118615104
2780840467,4,127413603
181911157,6,15744967
2777316251,8,192562407
558441949,3,66938386
66279824,4,51244244
2776250893,5,71924100
111998727,9,192562407
94445187,3,169760540
112109800,1,2524010
30188135,1,68178114
29537977,4,104317684
202947372,1,108338728
541850076,4,95457728
2777392692,3,54355233
55637122,6,192562407
64431516,8,124101348
127107974,1,192975520
6585489,6,185592680
2909179462,6,141071460
2778573382,6,144024400
2988713318,1,2778449969
171225661,6,71924100
15777418,13,127413603
2777488495,4,162324750
2780428090,6,185592680
132439773,12,24326235
99752389,9,192562407
2780190564,9,41008148
2776900477,5,104317684
503923677,1,518677369
2909974548,3,71924100
2780266723,1,2778816929
2779431974,4,86803240
89169741,5,121332964
2776811073,2,58823610
2776659555,1,2779421357
2780961231,3,199539241
188084074,2,199539241
2777601683,1,41895202
2908811589,5,46141821
2779892437,4,107872376
2908793669,1,2777819096
139522298,3,150194340
126383566,1,41065761
65482303,5,127413603
3018279614,1,160735492
75027835,5,119599485
165479943,1,10899652
13110393,9,34447519
3018152517,3,55493867
28718788,7,121332964
2780000330,1,2779904517
2778875871,8,86803240
66332042,5,148738053
184356942,2,187736073
131935069,4,192562407
167773975,14,120665830
88504338,9,192562407
96294017,1,181199279
543908354,7,15744967
24730887,3,131097465
32610206,6,126322002
2777377203,6,71924100
151482245,3,127413603
86069527,4,121332964
2775999090,4,97137747
87040749,1,105795698
2779251355,1,18533594
3019864225,1,2776694085
2778492893,3,178790620
166034273,12,5667645
2909273474,2,2779159551
99148416,5,192562407
8828549,2,202444582
2778132726,2,76155785
178639098,4,71924100
2777935563,7,55493867
25194021,7,185592680
128160136,3,33923547
2779204946,1,2777346155
2780263472,4,185592680
52638558,2,120665830
5056958,7,48490523
2779424955,1,2779734285
4379982,5,2777904410
12997251,3,121332964
165419338,10,97355855
2778597888,4,78519656
53996427,1,185765463
139547956,10,41008148
536366893,4,10138342
173547177,3,203776342
151770136,2,145148216
2993817360,2,126322002
2781323139,6,151730666
179141203,6,127413603
6675166,4,184235292
2776173825,1,107993555
106987784,2,95444343
158485040,5,41008148
23409769,2,84114770
50634751,7,183688256
2776768029,5,118552586
2777637070,6,86803240
2781363786,4,185592680
2779695955,6,54355233
2909508026,3,131872663
61320498,6,185592680
37810040,3,119599485
205372313,3,31972630
106210156,4,10138342
121364248,2,147273371
2780815077,8,142724271
36069631,14,185592680
137801643,8,58640448
2780902209,3,2780072125
2778084189,2,59822182
2778516841,5,19269812
103689191,5,105923489
2776131300,8,71924100
2992302050,8,144024400
144308804,1,2777871205
2780347965,5,192562407
883265,4,15744967
167379230,3,35578498
80964368,1,199539241
2992123345,2,18918823
80918210,1,100461760
559400886,2,4792198
150108168,9,78458016
2777309086,3,199539241
26760657,9,127413603
28539199,6,120665830
156858999,1,185933670
54953205,8,41895202
1298146,16,109214941
175689099,4,86803240
2778011777,5,169760540
2779849058,4,185592680
2780588134,1,40231798
73340581,10,136764020
104428545,5,54355233
2777630719,8,141071460
18563106,6,19417346
2780428817,2,153209595
2777895361,1,142724271
170344550,6,104317684
2776317432,4,178790620
10558101,3,86803240
2989491980,5,121332964
115393850,9,178790620
194828623,1,71924100
2776592573,10,77805123
2777563682,19,71924100
33362165,11,118552586
2778526639,6,127313418
2780019300,11,191897082
120195587,3,149923435
2778984995,4,178790620
140765245,4,59822182
70120467,4,33923547
2779316324,7,86803240
2778054917,3,136764020
2984722928,4,205649164
2776886223,2,524878704
194695470,4,199539241
196117886,16,185592680
2779028619,2,16005928
86194701,11,121332964
42238305,5,62520636
100299639,7,552990157
148027575,6,178790620
2781240822,1,169900460
61420037,6,33923547
19218775,6,142724271
90831280,9,78519656
2775912362,5,142724271
186491999,4,147368240
147497476,3,23123220
194975256,1,84114770
160798450,4,86803240
80429922,4,33923547
2910838973,7,71924100
2780221984,3,142724271
88148261,4,44870925
2776824291,14,144024400
3017516378,4,144024400
2778050735,2,2777058267
110884469,2,159985019
2994432733,2,164705383
120024216,9,191897082
2993911189,1,94625758
558441949,4,127413603
155065438,10,62520636
2910478007,2,60987743
2777735026,5,95444343
71151206,8,107457646
2780380678,1,121608353
11174340,1,16291436
127749002,2,172385210
45020621,8,159390177
2780985583,4,191897082
2781433595,1,2777701055
3019428505,4,54355233
2776921798,3,138885662
2777062983,15,121332964
2779484521,19,86803240
2776003135,4,17744445
131747538,2,166957645
2779949491,7,71924100
2777552930,6,71924100
105462344,5,178790620
51286037,4,42360764
2780008357,2,2775891814
35124327,11,98274493
94817283,3,124952713
2777246536,6,17744445
2775928862,1,107300179
179402230,19,185592680
2780301668,12,151730666
2909374918,2,2911091166
2778341247,5,71924100
2776399701,4,126322002
2779417574,3,181199279
2778108375,3,2779306644
2781191127,9,192562407
2780467284,5,126322002
2780750338,5,39432304
2780765408,5,185592680
15190523,4,11413529
108391706,20,121332964
35995877,3,33923547
2778559982,3,204787440
103726522,3,36289849
180674988,7,8010536
93501484,3,150194340
2780860854,15,95457728
2778870864,1,202751555
4495656,7,41008148
2777474606,9,118487528
59465623,7,33923547
2781118685,2,41895202
2779676219,1,2780428090
2993001476,10,121332964
84035572,4,121332964
2776777543,4,127413603
2778952551,5,126322002
2777616141,5,86803240
2778140322,4,44228677
2779532088,2,171701179
2778360776,5,505870484
37810040,10,121332964
113706061,2,18903297
2984324147,7,185592680
132871171,8,178790620
2778876713,5,138885662
50415386,4,2524010
2779430719,3,192241223
2910444461,4,126322002
2778121785,4,138885662
84220965,3,27206212
2779835254,4,141071460
81369262,5,145420912
54285103,6,55493867
197378717,2,111919701
2779834249,6,10138342
2780835546,6,126322002
113470044,4,144024400
2780523909,7,18903297
2778758164,12,121332964
10767094,7,41008148
43210895,1,520434653
17733824,7,127413603
15151550,12,104317684
7720470,2,555944384
2776650774,5,523546767
153436346,2,164913051
200953241,1,166957645
2781422231,4,185592680
2776961318,8,185592680
90171120,4,55493867
2778986448,3,135763542
2775845273,1,201289731
2776910244,3,185544564
9173399,3,104317684
2779896714,3,178790620
189978740,5,142724271
97937538,2,33923547
2776568710,6,185592680
120694314,8,121332964
2993864201,3,62520636
67082663,5,104317684
2777052854,7,71924100
2776235749,2,3020491458
10213722,9,55493867
77736955,4,118615104
2777735729,6,203014093
2777173706,5,86803240
19218775,3,105702510
2780494430,3,17744445
2776485689,4,147789679
2909926780,5,126322002
16063025,3,175017881
186615474,12,124952713
2780626841,4,43617362
2777318892,1,111919701
26805974,10,86803240
514839276,4,138885662
2780187573,1,1276947
2910236225,4,203014093
2910374746,6,71924100
2778928459,6,120665830
2780851263,5,165699331
62611706,10,127313418
2777609351,1,118552586
2779390175,5,86803240
2779054382,5,185592680
24404364,2,154945302
46271340,1,147788027
171520575,4,199479865
2781435330,2,86339819
2778799817,2,169760540
2777942821,2,42219234
2909513299,11,71924100
2778736619,2,118552586
2780493024,3,501593827
62172701,7,121955636
54725983,8,120665830
101635128,4,46141821
2779546735,1,2993143319
2776114741,6,86803240
133944241,7,55493867
202477664,4,41008148
105859001,4,178790620
150780120,3,120665830
2780831315,4,142362112
157081693,6,8891405
2777426643,4,46141821
166386157,6,121332964
11189718,1,529173508
3845977,4,199360897
97034920,9,49040817
113378726,8,192562407
188466817,1,126574351
2984499602,3,115903868
2776190903,4,86803240
142291917,5,105795698
151484617,12,86803240
200113979,6,46141821
2777926911,5,86803240
2781230701,2,505870484
2994357808,1,2909208804
180440007,3,185933670
161089421,4,86803240
2778774379,2,505870484
2991805854,3,153349607
2779666059,1,523993062
122748992,1,150117547
2776136241,11,192562407
2780605044,1,55493867
2777191329,10,86803240
3020202945,2,190385971
2777545354,3,71924100
2777975867,1,513153333
2777996421,2,151730666
2778822586,8,86803240
72832162,14,192562407
2781093762,1,3017955636
2781300407,7,62520636
2776194465,5,15744967
55923875,1,38652104
165770473,4,165216359
2778576240,2,54355233
2778430493,1,159654299
91395904,1,65778772
3019256762,3,144133560
148968398,4,55493867
2989513435,5,41008148
148803439,2,18903297
2780801859,2,166940927
2779617599,9,121332964
60115397,5,86803240
173413354,10,127413603
178596410,1,46111723
2781300066,10,54355233
2910297250,4,71924100
2993790521,4,181199279
54540088,1,203776342
106996143,5,1276947
2985496409,5,62520636
152913119,1,186699998
2989044035,2,119599485
49382859,7,86803240
173127888,3,41008148
113954288,1,31258907
167508917,6,552990157
24428623,2,55493867
2778080469,2,126322002
2776778127,1,123609680
58348228,2,52119013
2780225435,4,11171543
2779412105,2,55493867
140884156,3,126322002
2779162601,2,111472728
73170135,3,87976508
2781003276,2,89560881
2776944092,1,44125496
2781174339,4,10138342
2779947927,3,27206212
768646,4,62520636
84644016,6,169760540
11644886,1,162454741
2778502040,4,185592680
150807984,5,191897082
2776140481,1,501308230
11192451,5,138885662
160804572,16,127313418
174336149,2,63969886
2778350249,4,170493617
200103564,16,15744967
143873397,2,145148216
2777374121,4,86803240
103272765,5,159390177
116225407,7,121332964
62058723,4,102519508
2778162141,1,86745063
2778992201,2,19417346
2779615176,3,77805123
2776055120,1,59822182
2777701342,6,105795698
2778930412,4,502942594
3018475017,3,119599485
146569638,8,127413603
81027334,1,132651083
3018611479,6,71924100
2910033705,4,158617107
2780374578,7,15744967
84983702,4,86803240
2776608531,3,41008148
2777264276,2,18903297
2779641240,2,147789679
2776247392,2,179104552
2776432619,8,86803240
204513146,1,6557445
60859754,4,127313418
152232337,3,2780797713
21689155,1,99844830
194078274,5,95457728
2776009832,2,29694066
43117628,1,21822782
2779429289,2,2776694085
500400820,5,49040817
2776443887,2,131872663
2779204014,5,29456083
2778390639,8,54355233
2780321935,3,54355233
3018099709,5,95457728
2776406546,2,98274493
3018861615,6,185592680
2778751355,3,3019550498
190622953,16,162324750
155759531,4,127413603
131346163,9,41008148
14029885,5,2780035454
2781453105,9,54355233
205309164,3,1491633281
153025619,2,119599485
25435620,11,192562407
57795399,3,54569210
63931686,8,153294291
2776143039,5,59822182
103888896,4,121332964
116447816,5,185592680
2780382634,11,205649164
2777180808,2,2777786686
102964294,2,2781285556
3017941357,2,36289849
65753522,6,1276947
2777973058,1,186378180
71008984,2,2524010
2778593322,2,44228677
2776117458,1,2777364306
2778810354,4,178790620
40683218,5,23123220
537397655,1,49545453
2776188313,5,55493867
2993643576,2,107054158
124932887,7,62520636
2777961815,3,39549134
138838965,7,127413603
95448815,5,185544564
2780748493,10,178790620
77076574,3,86803240
29586797,2,151799858
2779545585,3,2549261
2779404486,2,89423630
2778403373,4,86803240
2777087718,4,121332964
2776576667,2,535196362
2778378607,8,126322002
2778855143,8,121332964
2779142965,1,199539241
2778707443,5,118552586
2780675110,8,89423630
2780196523,11,71924100
2780259554,7,86803240
2022786,2,201750760
32270708,3,62520636
64881904,10,121332964
203457885,7,165205528
118792377,4,86803240
13107197,10,127413603
32230216,1,119857082
2993043157,6,33923547
44273521,11,121332964
2779520095,5,62520636
2779120266,3,111919701
2775882194,5,119599485
2776662772,7,203014093
2994085863,6,151730666
60996432,1,146160929
2775856596,5,65483669
2779142798,1,151730666
154634170,6,178790620
2908833630,2,126322002
95086748,5,124017977
121912465,1,190727270
2781236342,4,126322002
11636898,9,86803240
2779865702,9,121332964
2994355463,1,15920480
41407105,11,41008148
2776869981,11,71924100
92928283,3,132954091
23230815,10,26022165
2780064429,3,71240020
173413354,11,192562407
2776884760,7,86803240
100963093,4,159985019
2985428132,5,84114770
2778559676,7,41008148
2776401088,3,126322002
32317807,3,59822182
109982019,5,151730666
111498074,2,199360897
2993396000,7,86803240
193690875,1,96834759
2777289489,3,126322002
138551351,8,41008148
142812007,4,15744967
2776258796,3,147483822
61958391,3,78519656
2778177256,4,86803240
2777513400,4,86803240
178429038,3,147120987
2780446580,4,126322002
2994496059,1,2778063415
201792869,3,86803240
82327399,3,24890656
65965080,5,105795698
203809815,4,62520636
2778489309,3,59822182
2778087735,3,185592680
39343618,7,97355855
2775935062,2,116674579
13474197,4,202444582
55416958,1,74172769
2908794349,5,142724271
529928208,9,71924100
28173026,5,86803240
2779739803,6,139719470
45617602,4,41008148
2780626132,4,71315377
110406131,3,111919701
2113261,1,28406088
29848774,3,199539241
177860879,8,54355233
162861558,8,142362112
58018660,6,121332964
144951741,11,121332964
2775847430,1,126838900
184850221,4,185544564
118121272,4,127413603
2777315761,3,90856448
2777259454,6,185592680
2778371105,5,71924100
67636389,2,104317684
2776701986,5,185592680
2780963514,6,185592680
2779252662,13,71924100
54932901,1,120665830
182050348,13,71924100
2777474606,11,126838900
2910307670,16,205649164
2777577648,4,121332964
149830592,3,205649164
3018015910,1,187320778
3019548353,7,141071460
101346110,8,33923547
558987187,2,124952713
50348692,4,1276947
203299862,4,127413603
64999355,4,138885662
2776979038,6,141071460
189539697,2,54355233
121770821,1,74650414
2778662435,4,205649164
2778866283,3,126322002
193669473,6,2778648169
2776560864,4,17744445
2993918154,2,126322002
96857902,3,151730666
2778231313,2,18903297
2778560582,1,2777546739
2777624702,1,175605896
2909367411,1,41282012
2780985081,4,90132467
96834759,4,24326235
53856295,5,521977710
2776464804,4,162324750
3020404856,5,86803240
2781034332,6,144027150
55885012,7,134018914
3019040382,1,2779134260
3017689999,3,2779134260
2778943623,3,147483822
2781137352,2,544153396
139572402,6,185592680
2779293367,4,86803240
119577978,7,55493867
2910972410,2,2986817661
2778750123,1,191935318
2778064082,3,2911091166
3019489242,2,155202549
90342290,2,181199279
3020737875,3,134018914
2910328161,6,178790620
42653909,4,15744967
2779233340,6,501593827
2778271848,4,126322002
150603412,17,127413603
42086223,8,54355233
2780704907,3,67705224
2777563682,3,105696609
74558129,1,31258907
2778413174,4,86803240
2909606789,2,17744445
192353077,2,84114770
49905341,4,144024400
55449502,11,33923547
5525774,2,3017995491
2779501256,5,118487528
2779258352,1,526584372
192039680,6,62520636
100564792,2,134018914
188610204,8,185592680
181844944,2,142724271
2777344606,3,2780161600
2780648417,6,121332964
110928126,3,175444787
54691486,6,134306372
2778259960,1,520434653
176524297,2,41625074
69398868,4,121332964
2779997623,3,203014093
112896921,4,10138342
2778037994,5,95444343
2781440808,3,126322002
2777141677,13,71924100
103423394,4,119857082
2991981721,6,17744445
122862929,6,86803240
2776401185,9,126322002
2776608655,8,86803240
105458232,3,144133560
2776583511,7,41008148
2781397067,6,126322002
2780287791,11,86803240
2778296365,6,127313418
2775926993,9,159047783
2911058409,1,2781087480
2781432083,1,2993143319
144097018,4,162853370
61272859,4,149782125
2910034267,1,164705383
76258055,3,185544564
203165030,2,1276947
2776277238,2,138885662
2775890271,5,55493867
2779438286,2,118518473
133033854,8,41008148
2992444157,5,180747234
2776889139,3,126322002
120504264,5,104317684
3018065600,1,545542383
70500001,2,165801399
2781413609,3,141071460
2777076305,2,204787440
158381197,1,21434264
2777367678,5,147483822
40077939,3,124101348
6742658,1,112592302
110458093,3,50522688
2984558057,1,161191863
3673659,5,121332964
2777463901,7,15744967
2775889303,2,55493867
20580545,4,54355233
40605704,2,136264566
2909129545,17,121332964
114032466,2,55493867
2777470312,4,203014093
2776132308,2,153294291
88118005,20,74650414
2910199120,3,104317684
174953433,22,17744445
44415725,4,41008148
2910535624,3,164705383
2908827861,5,162324750
2781117068,3,120665830
14173408,3,97355855
152623178,4,41008148
2780603019,4,144027150
2993043200,5,71924100
2778898579,1,93996380
2777473070,2,164705383
118671147,2,105795698
2777301881,2,199539241
30036603,5,15744967
24668966,4,15744967
13763315,5,178790620
2779167645,2,178790620
2777231892,2,44228677
38766315,5,54856674
44201097,2,2524010
2778514504,5,71924100
2776016237,4,86803240
2777932810,2,142724271
197090313,4,58640448
48659774,2,114614502
3019433959,5,118552586
207259873,6,185592680
28245876,5,141231307
2779188306,10,86803240
2909797730,2,2777077863
2776185860,2,2778208666
131221115,5,121332964
2780467756,16,15744967
6902291,12,185592680
30095370,3,62520636
2910014464,6,71924100
102359118,3,111919701
2780018483,6,131872663
2775847590,5,142724271
64332521,1,3019080777
42625924,2,104317684
2777087702,2,159985019
145788326,4,147597530
65473313,10,121332964
2779909307,6,71924100
2776141643,1,47177190
61135363,3,62520636
106937863,4,80444323
2777203189,1,2992981700
2779293179,5,127413603
200161520,7,166957645
85172971,5,121332964
2779456903,6,54355233
2777069013,5,142724271
56739046,1,41008148
2993163201,2,18918823
186151877,2,86803240
2779284570,2,540442320
176303035,5,62478195
167151114,5,41008148
2779518617,2,59822182
181612422,7,169760540
2777435628,5,185592680
24733836,6,61096286
2781404453,3,126838900
82326809,4,17744445
2780236928,2,126838900
44692050,4,127413603
2993006568,3,38652104
12966116,21,121332964
6832461,17,127413603
2777891184,4,203014093
3020798190,7,127413603
9140185,18,134018914
106953101,2,134306372
2779617599,4,55493867
2779201015,2,144133560
2908874942,5,127313418
2982719155,5,188573790
2780237616,4,55493867
2777930830,9,138885662
2779436609,7,121332964
2911069308,10,185592680
2780211071,5,55493867
104062141,3,159176650
10325715,3,160446614
178484546,4,158379750
2778393539,1,172707124
23069440,5,104317684
73978554,5,62520636
2780545995,5,54355233
2776611219,5,505870484
4224716,5,86803240
157207234,3,126322002
2778263588,1,204787440
162835735,2,66938386
147547768,8,41008148
531745192,10,144024400
538316197,1,94625758
5475335,8,121332964
97029542,7,46141821
139547956,11,17744445
2777106384,3,178790620
2910212,9,86803240
158471640,10,86803240
2778191690,2,2992779791
2908795567,2,2776403814
2780209191,9,126322002
36516193,6,86803240
177755854,4,548081761
28328180,3,86803240
124913957,4,78762247
2779969000,6,166957645
2779310246,1,83864248
204562854,7,80444323
2780113671,1,57879066
2780585763,2,523546767
75385678,5,95444343
3641667,12,144024400
70669116,2,147452769
2775969001,3,54355233
2775977099,5,127413603
177250429,4,520434653
48226144,2,520049643
2778816022,8,15744967
2775871850,5,141071460
136834591,2,95444343
2910230970,3,555293320
2909556404,3,207480886
122917832,7,55493867
156137136,7,153349607
2779727006,4,86803240
2909186759,1,55493867
2781372283,4,202751555
2779326565,3,118552586
2777231075,4,142362112
205724471,5,95457728
2780142773,2,42219234
11742125,2,58646249
103785112,3,124952713
503263630,4,17744445
103244968,6,54355233
2911049295,2,71924100
51003876,3,58053490
2780106510,1,555008776
2949179,2,80962145
203254541,15,202444582
2777795277,1,130443932
2780236403,8,151730666
47665787,1,168754636
2781414143,3,523546767
188854837,2,2777904410
81963,27,71924100
2779598878,2,29694066
2988879021,6,119857082
161164918,5,85617194
13984183,4,31903555
2778135649,6,126322002
113775271,9,86803240
121934690,5,138885662
75527780,9,205649164
551646850,2,146978453
66606449,4,178790620
2985986913,2,2779161974
117586675,11,62520636
2776271655,2,519063684
2985530498,2,199539241
106930687,2,41895202
81286331,2,199364280
935647,8,121332964
196553313,10,127413603
2775933838,4,71924100
83833204,7,33923547
178666793,6,46141821
2778704781,2,185592680
2778555391,11,86803240
3019458133,4,199539241
155837451,13,24326235
75268714,5,99454951
2777314051,2,195794163
123640240,9,41008148
133589720,6,121332964
53400578,1,57996006
2779041774,3,199360897
54582936,2,178790620
2775837943,7,41008148
3017977530,1,160735492
2992517383,4,120665830
2776259265,13,41008148
9299846,5,17744445
2779791860,4,162324750
2779012664,2,2779886867
190284468,3,109214941
2779617269,3,46141821
2777343345,5,86803240
2777256644,2,185592680
3543717,6,173608175
2910077887,6,185592680
127240579,5,2780167933
46522908,5,54355233
2780365402,4,54355233
150780120,2,42067758
2910430875,7,126322002
2776152967,3,120665830
2775898464,1,191237925
2776615572,3,55493867
2779534622,1,59822182
2779923002,4,86803240
53105687,2,121332964
2776668381,13,178790620
155916967,5,185592680
2777437813,3,199539241
2779668066,4,158129726
126808245,2,124952713
2777587049,3,55493867
155065438,9,119599485
165699331,1,120665830
2779602242,4,86803240
28781525,3,31903555
504749915,7,41008148
2777267654,4,86803240
2780395675,2,19165224
2781206393,1,138496976
2780801004,3,8891405
112625547,4,144027150
121738310,14,55493867
48756202,3,128622974
64270927,6,199360897
2780374374,3,54355233
2780472129,1,179537507
2779779000,9,66938386
57371142,1,186846655
2779814227,7,76155785
3017895730,5,126322002
2777600175,12,86803240
2777359062,3,17744445
2779949217,1,84393581
2780340347,5,203014093
116858840,3,202444582
127759330,3,41008148
2779416561,3,2522874641
2778083895,2,2778456037
2780961231,1,169900460
18246116,2,41895202
39917842,5,105580179
2776127477,1,1491633281
86072612,3,192562407
2780877353,7,162324750
59726852,1,46312422
2780465605,3,3018411727
3019752601,5,71924100
47689588,3,178790620
2909598534,4,141071460
43694697,5,1276947
2777878659,2,2778572836
29168087,2,9417928
2994538360,1,153209595
20295870,1,77670614
3018587741,4,71924100
11829167,4,114614502
3018011982,3,15744967
2781430542,2,154945302
2778150588,7,185592680
159390177,2,127313418
2992405154,9,86803240
136325355,12,95457728
2779700439,6,58207958
2777311342,4,41895202
143132287,1,2777404646
73688673,6,106159729
201515029,4,119948110
2776161619,1,42360764
2908713948,3,60644358
2776525413,8,55493867
2910351856,7,15744967
2993611561,1,512399662
14631669,3,171250308
14498672,9,159110408
124577441,2,50033165
2776720842,10,121332964
2908602593,5,126838900
2778384902,1,203014093
114828911,1,22507642
81963,7,57074206
2777065389,3,185592680
2781316041,2,199539241
187316915,2,2908647359
30305156,11,136764020
92571104,1,27016315
2776378061,1,529278444
2776362946,3,55493867
2779641240,4,192562407
2779407169,1,2780566141
106613895,7,97355855
2910823671,4,2522874641
155165730,5,121332964
14429324,1,86909935
77557913,2,120665830
2777704947,6,15744967
2776166919,9,86803240
2779367431,3,170493617
36857842,4,54355233
65290608,3,2779234561
2779354726,2,2777557582
2779671548,3,22212356
136287216,1,120912362
182021174,5,77805123
2778937548,3,146978453
2779200073,2,26760741
41341539,8,119857082
81363708,2,119857082
2779778235,5,512399662
2776799230,7,127313418
2778295731,4,127413603
3019422483,1,2910001868
2776028153,6,80444323
2780120127,2,141071460
112243037,7,86803240
95109369,6,121332964
191942190,1,159654299
2777935861,14,15744967
2778610037,3,144543869
2779154281,1,16005928
2776125364,5,185592680
8898347,1,67236022
14029885,14,178790620
2779866092,9,178790620
2992260634,1,65469
194691359,3,86803240
2776221269,4,41008148
154779307,8,11960822
79243999,5,97212296
205121157,2,62520636
2779537395,2,178790620
99975950,4,54355233
2779521156,2,185592680
2778833550,1,2778379841
129470801,2,2522874641
86432685,1,199539241
2776083694,2,58166
155806632,2,126322002
2909378205,7,11960822
127220857,9,41008148
2776178622,5,2780115458
2777655287,6,2780827179
2779692143,1,59822182
91330434,4,31258907
128160136,2,202444582
2778915428,2,187736073
2983327147,6,41008148
94070970,12,95457728
2776232752,5,59822182
138496976,1,15744967
