raw_author_name_id,raw_author_name
10567329,Bronwyn Wood
56127716,Nelly Sierra Ospina
49642145,María Llaumett
24516281,Friedrich Liegert
74530422,Tarde Pallavi Yogesh
16758005,Darren W Davis
11879294,Camila Rossetti
33326909,J. Kokuryo
26458674,Giergia Dino
65587993,Robert Phan
87205966,범희 최
10472275,Brian Skeet
82325044,Yusuf Md.Salah Uddin
103259395,V Yu Rud'
70832632,Shraddha Bhalewar
98178152,Kayan Setiawan
13447293,Chen-Zhao Yang
14588342,Climério Pereira do
20286771,Edward W. Bush
75173008,Thiebot Pauline
72280636,Stephan Husy
27961391,H. Décoste
27107286,"Greaves, Danielle K"
92362898,蕭全政
23551898,Fernanda C. Goldenberg
46534367,M. A. Glasier
8580598,Ba Doan Ngoc
63607233,Rachel M. Neal
15696621,D. Lutzke
103868986,Zainal Abedin2 Jannatul Ferdous Rumky1
98947382,M. Magdalena Payeras-Capellá
27722122,H Alarcón Lozano
18253003,Dixon Domingo Andi Grefa
32723864,J Ijsselstijn
64926021,Rian Masanoff
53860474,Monique De Wulf
27073671,Grand Prairie
50631205,Martin Damon Howell
68066362,s2jpsoj239
37150399,Jonathan Granados Fonseca
53988128,Morris Lambdin
71215272,Simon Barlow
96111030,Eneng Riska Nuraeni
87806572,今村 紀仁
9371031,Benjamin James Link
97176444,I. García‐Laorden
8456224,B. W. McIntire
78503413,Vladimir A. Cáceres
45815099,Luo Li-shen
48485368,Maksim Sedakov
91285334,潤 矢崎
793144,A. E. Casas Botero
28037520,H. J. Gerdes
13064702,Chanseok Park
40964887,Kevin Valencia-Aragón
34927907,Jaringan Advokasi Tambang
48478712,Makoto Ootaguro
64367742,Rayhandika Arafandy
22213856,Evgeniy Budkin
40847542,Keqilao Meng*
11931512,Canbert Celik
47853042,M.P. Akhtar
21349612,Emre Birol
80185115,Wu Mang
6494794,Anshul Halwa
100170141,"None Cho, Won-Hee"
11591067,C.D. Beidler
88318898,최문일
85698633,Т С Игошина
16836946,David Alberto Hernández Ramírez
52393155,Michael Powener
5926697,Angelika Wildburger
48172617,Mae Nicopolis
46255859,M Kumar Mintu
95200947,Chirinda Felicidade
41779456,Krikun Graciela
35626455,Jens G. Schröter
85249353,О О Єропутова
82114564,Yuka Oono
72819249,Sultana Nita
31996429,Irak Metehan
21911203,Ester Cisneros
30116185,Hofer Jürgen
30827630,I E du Toit
103138784,"Toulouse, Tom"
94667439,Barbare Korun
11462007,C. Relf
97351258,J C Dolins
93990295,Agustina Indrihapsari
38635159,JungHwan Ha
22336715,F Demirkazik
16311961,Dandago
17798429,Dheyaa Ali Hussein Hussein
90204316,早坂 竜児
94546926,Ayu safitri Ayu
96674644,Giulia Maesaka
14831249,Corina Delacruz
84563998,И М Гамаюнова
90161642,新井賢一郎
102155527,S Iambamrung
19467469,E. Falgas
34266977,Jacques Edward. Donaldson
45099968,Lorenzo Bacchiani
381730,A Olżyńska
21526449,Eric B. Horn
46914552,M. H. Toraby
36300938,Jinsuck Suh
11577506,C.B. Chuck Yarling
14017944,Christopher B. Banas
55113479,N. Wulker
81076281,Yang Y-S
103425384,VojtÄ›ch Moravec
95068337,Carolina (Karen) J.P.W. Keijsers
51875076,Mélany Pierard
57577244,None 袁全勇，杨阳，李春，阚威，叶柯华
477451,A Strassheim
47339590,M. S. Ilderyakov
57049769,None Carlos Rodas
104066497,О.Г. Лютіков
44602986,Lindsay L. Welch
31115072,I. Miklic Lautar
34892875,Janus Y. C. Thai
2838004,Aguilar V. Nubia Esperanza
98632838,Lindsay A. Prisgrove
80884829,Y.S. Mezin
100170856,"None Choi, Yoon-Jung"
67899539,S.G.T. Lemmens
36382579,JM Grégoire
7898974,Ayu Dwi Putri
22275932,Eyob Temesgen
42427889,L Torti
97988963,"K Abdulfatai,"
101989923,RJ Koch
5102201,Ana Paula Galvan Salim
21827731,EscherVolvo
46740263,M. D. Montero Maya
52468351,MichaH . Paka
29595968,Henley F. Galiga
91892118,範子 町田
77097380,V. Nikitenko
45305974,Luana R. Almeida
12373223,Carolien M. Boone
18458420,Donald A. Duncan
76562070,Ulrich Huster
14042554,Christopher Harry Gates
57482239,None Ticiana Sidorenko de Oliveira Capote
99066204,Mahmoud Fadly
57879668,Nurgül Soydaş
86480527,فاطمه صاحبی اعلا
95103533,Cecilia M. G. Onésimo
30276411,Hortênsia S. Gripp
54793099,N. A.-M. Aminov
81972465,Yu. V. Skorikova
74234694,Takasuka K
23195311,Farzat Berakdar
14782964,Constanza Alarcón Bulla
11233995,C. E. P. Campos
78787723,W. C. Tidmore
43215747,Lara Lavrencic
17914120,Diane Fabric
41194705,Kim Hoang Ngo
13582978,Chih-Ying Ho
42435762,L Varjonen
70623670,Shiko S
64700515,Renata M. Collares
95359128,D . -X ~i
24071485,Francia Milena Almanza Caro
59104239,"ÖZEN UYAR, Rabia; ÇUKUROVA ÜNİVERSİTESİ"
80636040,Xue Ying. Chen
56769052,Niniek Budhiastuti
41482137,Knickman J
36862916,John G. Brauer
4949171,Ana Blanco Fraga
42953065,L.M. Villela-Martiez
35025998,Jatin V. Raval
89041643,妙仙 吴
101859978,Rapada Loida A.
17546422,Denise Maria Loureiro Contente
28732082,Hanlian Zhang
4364944,Allen E. Plogstedt
17924014,Diane P. Day
36824742,John D. Harms
91677988,石丸哲也
56531944,Nidapan Ruangrittinon
1856999,A.R. Michaelis
76238719,Tsvetalina Tankova
52785113,Mike Sivertz
8870917,Barbara Köhler Stüdeli
21132086,Emanuele Berardi
72128356,Stanley C Williams
21639390,Erik Estuardo
62614241,R Hochuli
33235368,J. H. C. Hunt
57426933,None Sarita Vania Clarissa
3906066,Alexandra Santamaría Maldonado
1363139,A. S. Zhubko
57935981,NURUL ZAWANI ZOLKFILEE
13927,. Quen K
7431789,Ashwell Glasson
86598299,محمود صداقتیزاده
85469671,Р. Ю. Матяшовская
55906325,Nathaniel (Steven Nathaniel) Schafheimer
39968872,Karl Bouton
12391844,Carolina Flórez Alvarez
76974603,V. G. Baydulov
76820863,V Milojkovic Jelena
7525900,Astrid Markus
97532824,Ja’sur Artiqboy o‘g‘li Umirzoqov
85464659,Р. Н. Живогляд
74781993,Tempat Pemandian Jenazah Pusomaen
23380624,Feilei Huang
47329401,M. S Yichun Li
10715724,BS Wojciechowski
83126262,Zhou Dongju
130522,A Chaure
75730469,Tojiev Farkhod Bakhtiyor ugli
59253976,P M Hinkle
8464837,B. Ye. Yakubenko
16491410,Daniel Sanchez-Rodas
16224658,"Dálya, G."
2889513,Ahmad Aidil Asyraf Bohari
89390909,小柳円
98349243,"Kumaran, Sindhujha"
78356055,Virginia Fedele
36184830,Jim Westcott
1512896,A. Wahle
23496825,Feng-Kuan Chen
11401116,C. Montero-Martínez
42133910,Kvasov Oleg
11561069,C.A. Bardi
18152094,Ding Sheng-jun
67848545,S.Atieh
47983847,MA Djamaluddin Ancok
15263517,D Česnavičienė
67084558,S S Sandhya
9676002,Bezia Abdelhamid and Mabrouk Anouar Ben
102946309,T.V. Kartavenko
20874537,Elizabeth J. Fix
75834593,Tommy Eeckeman
92009030,美松
14416527,Claude Kasereka Masumbuko
64554951,Regina G. de A Resende
30644005,Hung Ngo Minh
48531483,Małgorzata Szpytma
29495331,Heleno Lima
96059413,Elizabeth S. Ring
99293847,Martin B. Stisen
93615917,: Chill
51397053,Maurine E. Jones
79239622,Wanessa Mayara Silva da Rocha
70460745,Shen Y Hea
18309481,Dmitry I. Argunovsky
86422019,عبدالمجید یعقوب پور
11142401,C. Athénour
26409260,Giacomo Bonsignore
25792321,Gary D. Maine
66247646,Rosario Gil-Galván
29055131,Harue Imai
38995307,K Yusra
26615422,Girish Ronad
64394779,Raymond W. Gill
49289167,María Agustina Intriago-Hormaza
52065108,Meredith Farrar-Owens
46401650,M Ruhullah
82008968,Yuan Wen Cai
88691962,周以然
95844414,Duong T.H. Truong
95539345,"Datta, Prasanta K."
32698729,J Gómez Vargas
60302801,"Paschos, Vangelis Th."
29419794,Heleen Nailis
12825981,Cengiz Adem
78939469,W. T. McBryde
56569314,Nigel Pynn-Coates
72338071,Stephanie McBrien
25467483,Gabriel J. Rendón
64324660,Ravi Narain . Trivedi
61150613,Peter A Mburun'ga
56039686,Neda Faal Nazari
74791586,Têng Ssû-Yü
14319146,Cl eacutement Zeml eacute M eacuteda
18975646,Dumen Silitonga
67185203,S. A. Talbot
11754771,Cahoon’s Studio
9092189,Bazarov Zokir Mekhrikulovich
53727989,Molly Black Duesterhaus
103402283,Virginia E Fern�ndez Pinto
27525422,Guo Guang-ying
75655208,Tiwalade O. Odu
62056519,Preyaporn Vichaiwattana
92957680,金灿浩
67060258,S Provencher
64677511,Renaissance Or Relapse
51344895,Maultasch de Oliveira
64099182,Rana El Garem
57031802,"None BEARDEN, BENNETT L., ERNEST A. MANC"
29570254,Hendrico Firzandy
67064405,S R Jafarzadeh
79754765,Wiliam Stembridge
74596248,Tatiana Fiche Salles Teixeira
35645956,Jeong Hae Seung
74482739,Tanya J. Major
56928876,Noelle Best
97522194,J.O Osiki
10344119,Bravo Utrera M
16163824,Daina Saktina
78273306,Vincent Skemp
20942009,Ella R. Blake
49372557,Maria Célia Dias de Castro
51133598,Mathias Rossignol
93575257,林奕青
9599298,Besu F. Teshome
56961945,Nomazulu Ngozwana
46872625,M. Ganjali Khosrowshahi
28012430,H. H. Meshera
100988797,None Yu Jin Jeon
98055873,K. R. Manasa
36841596,John E. Meeter
101913582,Relative Häufigkeit
12145754,Carlos Aranaga
53074158,Miranda Restorick
96870292,Hacer Zeynep Turgut
81472353,Yildiz Unsal
80471507,Ximena Salomé Pizzorno Santoro
77293608,V.M Bofinger
95760414,Dr. Addis
54142449,MT Salazar-Gracez
55144508,N.B. Pallarols
47926700,M.T. Hatsuda
7382133,Ashleigh Borgmeyer
87580093,万连会
71085956,Si-Jun Xie
6905019,Archana Appukuttan Nair
18539984,Dongchuan Liu
72948509,Sunny Anjaly C
96547079,Gaber Ali Hassan El-Baradei
91338512,牟婷婷
84879244,Лела Васильевна Чхутиашвили
66366353,Rouqyah Almadhani
66487479,Rucha Khandekar
98595371,"Li, Peizi"
48430639,Maja Ivančević-Otanjac
25352193,G.K. Garg
90932736,正雄 牧野
86097841,الهه اسماعیلی
60681353,Paula C. Weltz
6590973,Anton Lahnston
8563759,B.S. Utomo Agung
11760018,Cai Guoxin
66291159,Rosen Ka
59884173,P.R Cortes
20710246,Elier Ruiz Manero
62129603,Prof Dr Azlinah Mohamed
70677410,Shinji Tachibana
5039663,Ana Lucia C. Domingues
54736422,N S Nirodi
46356127,M P. Krahenbuhl
78552277,Vladislav Skvorcov
99404164,Med Zürich
37926961,Josiane Brito Barbosa
19584111,E. Lopfz
62734069,R S. Spielman
26390792,Gholam Faghani
13180167,Charles Michael Shea
81198270,Yasemin Özkaytan
77679861,Vargas Irure
36748157,Johannes Grünauer
63038337,R. Jurík
76811995,V M CARNES
94716647,"Benayad, Ahmed"
45142216,Lorraine Stith Boykin
68262318,Sahar Afifi
60881239,Peder Greitz
42293450,L Dudmundson
50502990,Marryele Moniê Silva
64745875,Rene Grob
76208167,Tsougarakis
4555320,Alyza Basas
60953366,PedroF Arruda
12412984,Carolina Suárez Rivero
50780788,Marvin Statia
40531480,Kazutaka Kubo
58109745,O. Frolenkova
33429608,J. Marone
38902229,K L Kirkpatrick
28368834,HA Drost
37243782,Joost Broekhuis
65382725,RJ Penkrot
65246150,Rinat Iafarov
29935521,Hilma Hulwiyah
16617408,Daniil Salikov
81444827,Yi'an Li
65742932,Robt. H. Montgomery
62457355,Que Pham Xuan
24134613,Francisco Carlos Bragança de Souza
82786401,Zeqi Shi
95052711,Carlos HM Silva
27444126,Gül BEZCİ>
35178950,Jean Charles Munch
67391814,S. Hammill
16047161,D.S. McMeekin
69584779,Sebrin Siraj
89960124,恒吉 中山
96093597,Emily Alston
13211927,Charles Zhang
92765435,達寛 本儀
56554515,Nielson Poul
68283736,Sai Aditya Krishna
63886771,Rajaa El E. Meskini
58882881,"Orlov, Dmitri"
78757801,W. A. and Sandoval
12123094,Carlos A. González Bermúdez
75141976,Thi Huong Tra Tran
89663371,庄司 裕志
25689475,Ganghua Wang
34061019,J.S. Cebon
91477495,瑞生 寺尾
55520799,Nancy Alvarado Perez
20390472,"Eidenbenz, Stephan Johannes"
5796629,Anelio Aguayo Lobo
31340440,Ian Bandeira Linhares
60690666,Paula Florencia Stella
91648516,真紀 林
28428793,Haeun) 심하은(Shim
22585153,F. J. Alcain Martinez
76214601,Tsu-Hwang Chuang
34326876,Jagadish Bahadur
78345113,Virgil J. Vogel
101203358,Ogiogwa I. J.
40915281,Kevin Antonio Garay-Guerrero
64954928,Ricardo de Araújo Castilho
47437600,M. Tejero Mas
59864639,P.M. Marivate
92103147,胡亦钧
95474947,"Dai, Chaomeng"
354046,A Monajemi
57684212,Norma A. Barboza-Tello
97255968,Indra Sati H Harahap
57150782,None Guillermo A. Santillán
29182538,Hayara Eugnio De Medeiros
99978784,Nicole Michelle Aitken
24235030,François Eric Racicot
79899622,William Perenchio
78090139,Victoria E. González
63551082,Rab Nikolaus
95413101,D W Mudd
27609885,Gustavo Ariel Rivera Madrazo
79790722,William Arthur Kneller
6968508,Ariana Herrera-Badilla
26864525,Gómez Pacheco
44342209,Lídice Guerrieiro
2138242,Abdul Razzaque Lanjwani
92568721,谭昭文
48611951,Manami Nanbu
55511255,Nana Misrochah
932863,A. Holzhey Kunz
9970762,Blanco Fernández-Mayoralas P
357105,A Mourti
77138307,V. Rughubar
22121772,Eva Vejmelkova
18097375,Dimitri Kameni
6946805,Argaseala I
56127290,Nelly Rizky Tryastuti
3920695,Alexandre Colligan
25551488,Gabriella Santos Pinheiro
95763425,Dr. Anil K Singh
21215871,Emilio M. Sánchez
62352586,Qin Fengwei
4199438,Alicia M. Bulleri
48193010,Magalie Masson
5554525,Andrei M. Gusak
7217360,Arthur Francisco Júnior
12844844,Cervenka A J
87273203,심미영 ( Mi Young Sim )
101541151,Phương Hà
69881703,Sergio Guillen Sosa
38030228,Jr. H. Russell
39568273,Kaijiang Li
65213744,Rika Sipayung
74966511,TH Mehr
94644116,Baiq Nopita Handra Eni
40954308,Kevin Penfield
45897883,Lyan Damveld
104090396,Т Єльнікова
89756004,张保合
37142717,Jonathan Ddj Rosset
53763265,MonaMohamed Tolba
76012133,Tovbin Y
19394618,E. Brans
63757430,Rafay Khalid
51447381,Maxim G. Ammosov
21741365,Erna Pukowski
56802122,Nishant C Kumar
7933869,Azhar Ghani
5952476,Àngels Valentines i Balué
54429633,Muriel de la Dure – Molla
61204419,Peter Holtgrave
63676586,Rae Ette Veronna Newman
30133070,"Holch, Julian"
34139389,Jacilene Barbosa dos Santos
103300135,Valdenegro Espinoza Mónika
51991069,Mendoza-Topete A
74072345,TA Vekariya
102290154,Sabre Taher Harane Koudi
7621861,Atul R. Saraf
83320579,ZongFeng Zhu
55328112,Nadia Motalib Laboni
74717651,Teague Aarant
54491112,MUSTAFA LEVENT BAKAR
1370053,A. San Román Vázquez
80819610,Y. R. Medina
50130810,Marina Moure da Mota
34552702,James Michael Burin
21435140,Enrique Busó Sáez
82948159,Zhao Yanqion
5077150,Ana María Prieto del Pino
67241880,S. Blanco Rey
33092966,J. Chovancik
60527986,Pattanayak Manabendra
33632016,J. T. M??LLER
60354055,Patricia A. Bessler
9610903,Beth McLeod
11069026,C S Whelan
100409430,None Jeongwoo Kwon
64753663,Rene Patricio Isler Classen
69186636,Sarita Melisa Quispe Llactahuamán
100210734,None Dequan Z
65847535,Rodrigo Thirion Correia dos Santos
11411019,C. Naudé
9353695,Benjamin Charles William Johnson
7355786,Asgarnezhad Asgarnezhad
47431307,M. Taesch
27488454,Gun-Der Kim
41398993,Kiyosue T
51425408,Max Bygraves
101422484,Parth R. Panchal2 Jalpit B. Prajapati1
9148236,Beatriz López Carrasco
73343948,Syed Mehmood
58750852,Omar Miguel Baudino
5719508,Andrey A Dorogovtsev
88087885,채희석
16931154,David Hugo Diggs
39590797,Kaitlyn Greenough
35391466,Jeffery Piaccitelli
5513594,Andreas Friebolin
4009151,Alfin Hilda Rizqiyah
60134529,Pankaj K. Kadaba
20523758,ElaineSiwiec
92410317,衣佐子 高藤
78542521,Vladimir Villalobos López
20919849,Elizabeth Y Chen
25354996,G.K.M.N Haque
25443297,Gabrial Rosenstock
93943937,Adekunbiola Aina Banjo
85215252,Никитин Андрей Андреевич
4232965,Alina Jun
76734856,Uzma Luni
35015308,Jason Xianding Tao
57086038,None Dian Fadhilawati
46019979,M Amaral Jose Franco
65593334,Robert R. S. B. Clark
60681481,Paula Cabral Muchacho
81103833,Yanik Purwanti
64825111,Retno Prastiwi
22296971,Ezucleide Carvalho Camara de Oliveira
97140613,I Bondarevska
19628650,E. N. Dunaeva
72083919,Stack J
28198397,H. Toler Booraem
70628656,Shilpa Chouhan
85884695,Шигапов Фанис Фидаилевич
41792073,Krishna Kumar Gangopadhyay
65202947,Rihanna Amedala
76752110,V Babitsky
79643335,Wesen der Hofesübergabe
31301449,I.S. Dhindsa
16768335,Darvelio Alberto Castaño Asmitia
34877794,Jannik Geuking
20941120,Ella Mae T. Solmiano
54860590,N. E. Peeling
79542183,Wen Yao Hu
1861766,A.R. Velez
41958154,Kseniya Borodavkina
34131054,Jacalene M. Harding
86662483,موسی محمودی
4879827,Amy B Goldstein
29861016,Hideho Hara
35921791,Jeymi F. Arias Hancco
91422427,王清东
37554434,Jose Lanters
62409912,Qiu Tongtong
16688945,Dara H. Rasheed
37244010,Joost de Moor
51055630,Massimo M. Santoro
34527842,James K. Hoffmeier
9716528,Bhawna Kaul
4128064,Ali Oğuzhan HATİPOĞLU
47540555,M. Zubik
70451484,Shen Guifang
37362207,Jorge Salazar Carrillo
11194937,C. Coddel
62360169,Qin Yimi
74762025,Tekaya M
30900493,I Otrocka-Domagała
88757276,和歌山県地方自治研究センター・田辺市職員労働組合・自治研部
67680236,S. S. Redner
758866,A. D. Zurek
51889277,Melika GolestaniPour
63119859,R. Mastrocinque
83631225,А Ю Горбачева
15192128,Cynthia L French
49071773,Marco Mariggi
56957110,Nolan P. Welborn
59053093,Oumarou Ahmadou
24735143,G Haandrikman
84594022,И. Н. Зотова
40134519,Katarzyna Kolanek
87265397,신예지 ( Ye-ji Sin )
54232533,Muhammad Fadlilah
25696851,Ganna Shmelkova
58250924,O.A. Lyubyagina
93761238,A. C. BADINO JR
78124898,Vidailhet.
48446913,Majid Ghayoori
43769918,Leeza Malik
61300282,"Petit, Xavier-Laurent, Delaunay, Amandine"
73409072,Syssa Reino Zanovello
79008585,W.J. Maxwell
73986667,T.H. Bakken
94546885,Ayu Retno Widiyaningrum
25978589,Gengenbach Thomas
102790582,SubrataKumar Halder
18330797,"Do Nascimento, Alexandre"
33677736,J. W. Dreyer
23587594,Fernández-Domínguez Ap
864847,A. G. Neuroendokrinologie
71047732,Sieh
66489032,Ruchi Shankar
7684997,Aumaima Tariq Abid
66841967,S Banovic
38409974,Julian Noij
59399730,P. Boucquey
84589118,И. И. Малахов
8348230,B. Monard
87751214,井上一衛
80447260,Xie Jia-lu
78322448,Viola Kwa
4915832,"Amy Svinarich Otd, Ma, Otl, Faota"
91530164,由智 松原
102423823,"Savard, Antoine"
12151557,Carlos Barros Aguado
86776628,ดาวริกา อักษรถึง
19274435,E Rampfl-Platte
59541839,P. K. Ouzouni
50294828,Marjan Maadi
84301560,Д. КОТЛЕР В
80250638,X. F. Brun
100987151,None Youngohc Yoon
24166152,Francisco Javier de la Calle
48427641,Maja Agotić
60498273,Patrick R. Bell
93386008,高孟立
58125083,O. I. Babaieva
74358378,Tamilanban R
6718886,António Robles-Egea
43458384,Laura Waring
78587259,Volker Thiermann
20080103,Edi Levi
17855563,Diana Casartelli Vall
50260089,Marit D. Holthe
39926196,Karin M. Oreland
99261704,Marisela Hernandez H.
89937962,志摩 下田
75143585,Thị Mai Phạm
50150001,"Marín-Alonso, Oscar"
19423115,E. D. Andryukhina
15610602,D. Guy-Bouyssou
98853047,M Montenegro Urquieta
19547608,E. K. Nurlanbaev
35403571,Jeffrey C.L Chiang
42506667,L. Bussa
80134274,"Wood, D F"
71982375,Spotswood Stoddard
28211684,H. Vidinlioǧlu
37388351,Jos Francisco de Mello
22071286,Eustaquio Galan y Gutierrez
74450384,Taniai Norito
100051349,None Aichlreiter
63574769,Rachael Quicquaro
14439684,Claudia Cristina Carmo Lima
88191934,円章 安藤
95689374,Discussion Rod J. Rohrich
84292994,Д. В. Вахрушева
19966981,Earl F. Ellis
17348204,"Dedy Ary Prasetya, S.T., M.Eng"
14671123,Colin T. Livdahl
51106869,Matheus Braga de Melo
71646483,Sokhiziduhu Zebua
43876536,Lenira M. Lacerda
64550480,Regina Brand
85923606,Ю И Журавлев
55433740,Naim Abu Nabah Soriano Yafa
100981629,None YongSeob Oh
32706788,J H Holzaepfel
45568479,Luis Alejandro Muñoz Vásquez
39851985,Karen Hinkle
92003002,美岐子 高橋
66157569,Rooby Investigators
86178960,حسن سيد عويس
16961760,David Koster
30644361,Hung Q Luong
23205854,Fateme Keshavarzi
48426815,Maj P. S. Sukthankar
72054847,Srujan Teja Thomdapu
73261481,Svetlana Yu. Novoselova
69968824,Seung Wp
54654909,N G Yousif
44191369,Li Qun Li
32067467,Irina Kaniuka
66549492,Rui-Feng Tang
33782934,J.C. McKenna
62314768,Qian Wenxiao
44292988,Liao Chi-jian
50930992,Maryse L. Bouchard
37610290,José Manuel Mañú Noá
2316972,Abrian Tanjung
83995804,В М Ростовцева
96978796,Héctor Macia
12680222,Cátia Regina Loureiro Bortoluzzi
37598292,José M. Rodriguez Alves
43805345,LeighAnn Vincik
57644939,Norbert Lenhart
10999999,C Labrugère
12356497,Carol T. Vandyke
78584054,Volker H. Gressler
59950198,Pablo Lopez‐Crespo
19691419,E. Rosamond Harrison
44759444,Lisbet Pérez Randiche
1321135,A. Ritonja
103549646,Werner Becfcer
30525664,Hubeydullah Akkurt
25730131,Garagorri Jm
29851920,Hidalgo Silverio
45708932,Luiz Augusto Carneiro D Albuquerque
25574551,Gaël Mathieu
21626059,Erick Ruffo Muñeton Avanecian
95660166,Die Elektrische Ladung
46851056,M. Friedwald
87023366,권준영 ( Jun-yeong Kwon )
54310246,Muhammed Fatih ERGEN>
92840092,郑创益
102180698,S Penceliah (Darry)
85213440,Низамова Альфия Маратовна
65881625,Roger Andres Luje Misacango
