concept_id,umls_cui_seq,umls_cui
109359841,1,C1512693
3019451088,1,C1321605
34355311,1,C0870735
6775980,1,C0072763
144301174,1,C0683962
2778312390,1,C0449249
2778072891,1,C0180383
138631740,1,C1450053
2779819216,1,C0929176
98270193,1,C1705525
2778718757,1,C0038323
66746571,1,C2700640
2777043484,1,C0039621
2776557347,1,C0014792
2780916290,1,C0037248
3018374343,1,C0032015
2777512022,1,C1531015
2776211174,1,C0011416
2910760841,1,C0682599
2780932660,1,C0024902
2910812759,1,C0026691
3019822344,1,C0919553
2779980959,1,C0085242
49654631,1,C1710072
2781144357,1,C0524676
19352297,1,C0871239
2776917922,1,C0224458
2910924620,1,C1158360
2776061955,1,C1417769
544519230,1,C0040405
2777182591,1,C0206182
102190203,1,C1318464
2776287654,1,C0019945
2779506182,1,C1704255
97124661,1,C0084873
2909480419,1,C0023951
2779572371,1,C4724715
2779231659,1,C1669513
46111723,1,C0872252
2777096784,1,C1706462
84114770,1,C0309989
33498276,1,C0017362
2777669036,1,C0097101
2909010401,1,C0885003
172123218,1,C0681099
2779769909,1,C4048309
2779995051,1,C0016986
185698529,1,C5197746
2780939311,1,C0085628
2780463659,1,C0271007
2778104752,1,C1153736
116592611,1,C0667286
186852380,1,C0206691
2776152631,1,C0032269
104863432,1,C0031322
162884822,1,C1184740
107300179,1,C1564903
2908961088,1,C0002766
2776701986,1,C0076271
2779338040,1,C5239899
45188465,1,C0597410
2779469565,1,C0023448
48561166,1,C0003646
111309251,1,C0010166
197993065,1,C2347948
33893257,1,C0678648
2780487920,1,C0015183
2777588912,1,C0907850
2780751558,1,C0083236
2911037565,1,C0007876
2910348288,1,C0020302
10928738,1,C3812870
2908832724,1,C0031734
86153913,1,C5202845
2777344606,1,C0001942
113657865,1,C0243046
197162081,1,C0563532
129162502,1,C0237849
2778575482,1,C0024591
49805395,1,C0525021
2778417280,1,C1708068
135981907,1,C0681935
2910082698,1,C0039424
3020038283,1,C0681873
2781373781,1,C0054036
499950583,1,C0332437
53051483,1,C1880194
82685317,1,C0014417
129013479,1,C1872412
2776280803,1,C0044634
32685002,1,C4042888
131783052,1,C0234156
2780409773,1,C1080896
127808970,1,C1879894
2909131395,1,C3241921
2908943219,1,C1518565
2776108813,1,C1947947
2776641283,1,C0062165
2910267089,1,C0227017
38120836,1,C1179874
2777235844,1,C0014236
2779555244,1,C0206256
2778074680,1,C3463845
2778771504,1,C1010552
2776582870,1,C0679771
2778109458,1,C0330455
2780439177,1,C3714745
2993119956,1,C4042872
2780576536,1,C4228089
2780596425,1,C0038739
147483822,1,C0003320
2780499131,1,C0054476
161191863,1,C0023630
2779186577,1,C0006057
2985668427,1,C0814090
27713364,1,C4553191
2780460740,1,C0325015
2781099445,1,C0887904
3020647791,1,C0009326
2776206778,1,C0871403
188142797,1,C0596074
2911182112,1,C0279077
2777799383,1,C0014009
2776779347,1,C0037688
89673097,1,C0008396
2776461903,1,C0998847
2780586474,1,C0497406
2781401687,1,C0071137
190248442,1,C0949415
2775972397,1,C2960593
30772137,1,C1947907
106432739,1,C0013621
2776092919,1,C0014909
2779692420,1,C0005023
82617044,1,C0815090
111425858,1,C4255065
2779669244,1,C0574809
13608154,1,C0062784
22814914,1,C0040679
2780040062,1,C0005038
2776090404,1,C0680458
3018920779,1,C0022663
2780588931,1,C0037877
2776952824,1,C0030350
2776610293,1,C1257753
5464454,1,C0542362
2777404818,1,C0002986
2777873371,1,C0058023
7843141,1,C0012359
2778513196,1,C0873033
2776290861,1,C0206635
2779734285,1,C0030567
2777634892,1,C1555936
2775956414,1,C0205775
2776239193,1,C0295166
65154329,1,C0205750
2775970820,1,C0038536
72260207,1,C0683102
2776136576,1,C3161851
2779498050,1,C0599947
2779299233,1,C0539733
137555145,1,C0008664
7836513,1,C0242184
2777134543,1,C0008029
2781286802,1,C0041243
2778901449,1,C0084140
14480152,1,C0418416
2781212218,1,C0082607
2779317461,1,C0026924
2910162288,1,C0040289
57074206,1,C0752312
2776775940,1,C0376175
2779012798,1,C0026838
2780077467,1,C0677634
171056886,1,C0034963
2987362361,1,C0458142
2776093070,1,C0013153
2778431760,1,C0015678
57634137,1,C3494163
92560755,1,C1706992
121449826,1,C3504151
507311573,1,C0846574
135576274,1,C1424460
169554166,1,C0039155
2993216161,1,C0007102
2778343920,1,C0331369
2781145721,1,C0027709
2781128178,1,C0083199
2779492642,1,C0014013
134678942,1,C0674299
2780536345,1,C0018120
2779324799,1,C0226901
2778750930,1,C0027358
2909504400,1,C0082529
2777480322,1,C0259749
2777560178,1,C0337133
2779395532,1,C0026844
2778566535,1,C0012655
2900643,1,C0201699
2993267355,1,C0680811
189235521,1,C3831347
2910844663,1,C0264490
2777918555,1,C0024321
104950815,1,C0360714
3018671437,1,C0868915
2780376820,1,C0000294
2908988968,1,C0005822
2776393687,1,C0019494
2780862049,1,C4289941
121089165,1,C0376315
2776204122,1,C0998470
2780763229,1,C0521168
75212476,1,C2717893
2994037739,1,C1516334
2778736759,1,C1047463
94625758,1,C0032382
2988988693,1,C0011127
2993801374,1,C0267446
2779784034,1,C0075026
82157600,1,C0086143
22979827,1,C2347813
2910806127,1,C2936173
2777229141,1,C0040588
2780723685,1,C0303612
150856459,1,C0871615
126831891,1,C1167395
2777085297,1,C0011704
2777239413,1,C0028885
2776368712,1,C0024705
152204938,1,C1414557
18699975,1,C0006685
3018268312,1,C0222660
130614165,1,C0454273
2781261371,1,C1000618
2778836221,1,C0068377
3019637453,1,C0546824
2776699657,1,C0011226
16387964,1,C1881978
38829236,1,C3889576
205744416,1,C1332796
2780655410,1,C0033006
2780917687,1,C0012224
2777716647,1,C0250604
2780423678,1,C1096768
199901988,1,C1419274
2779230187,1,C0960713
2778396349,1,C0597790
2779717098,1,C0010164
20198109,1,C1883721
56281022,1,C0205230
2780680218,1,C0040409
2910643260,1,C0279637
2775856171,1,C0032086
2780644109,1,C0026874
2777750529,1,C0037297
2909303944,1,C0260239
2777129934,1,C0265191
2778356730,1,C0036609
2780036600,1,C0717550
2780258238,1,C1517528
2778653143,1,C0024892
2775997276,1,C0006993
203130289,1,C0599471
2780839568,1,C0697147
130840561,1,C0013064
530198007,1,C1708525
15190224,1,C1510755
54745167,1,C0179481
2780558122,1,C1711356
94061648,1,C0450237
155745195,1,C4553390
2780178953,1,C0220832
152938233,1,C5197766
121773202,1,C0333326
2781139644,1,C0140116
184651966,1,C0597682
2911207394,1,C0028663
2781069445,1,C0072953
172141706,1,C0870341
2780231137,1,C1261082
76178495,1,C2371679
2781323072,1,C0330823
2779824493,1,C3660996
16302685,1,C2826335
96715788,1,C0681888
2778986131,1,C0027743
2910068830,1,C0011860
27881333,1,C0005576
2779385521,1,C0047645
2775858560,1,C1864903
2776461188,1,C0522427
2777338127,1,C0966553
2776043867,1,C0028968
121955636,1,C0000938
2779381614,1,C1051441
2993737187,1,C0010356
2780629035,1,C0032456
2781460488,1,C0346200
2777464272,1,C1512080
2778659115,1,C0060850
87621631,1,C3850011
2778036281,1,C0031855
2776165026,1,C0041485
100970517,1,C0681764
62084212,1,C0079091
204264503,1,C1564867
19184958,1,C0563290
26503482,1,C3242682
557651011,1,C0016911
2908901283,1,C0018134
67082663,1,C1513397
2984519610,1,C2349146
2778200330,1,C0040761
61782718,1,C0678551
2777452348,1,C0057091
38693133,1,C0259850
30048959,1,C0013277
2778987810,1,C0283283
158617107,1,C0014239
172854840,1,C0032491
2778492647,1,C0064079
2909110812,1,C1457892
2994100351,1,C5234946
2780369116,1,C0010815
2779752676,1,C0070455
2776313096,1,C0208407
2780091579,1,C0022646
2779120738,1,C0020445
2779926553,1,C0695600
13918539,1,C1532934
2780720873,1,C0320062
2910862244,1,C0680994
172110603,1,C0042085
124320809,1,C0243045
2778774379,1,C1017961
4445939,1,C0022126
2985550459,1,C3489667
2776319952,1,C1290942
166252455,1,C0524894
2777515770,1,C0013839
2779854700,1,C0032723
2992152733,1,C0939785
555196967,1,C0035973
195687474,1,C0021701
2779447285,1,C0030786
193176779,1,C0282560
67388219,1,C1708328
2776856356,1,C0376631
2780090379,1,C0301817
2991844076,1,C0008209
2777700019,1,C3826000
2778048844,1,C0024530
2781085546,1,C1705886
3020334802,1,C0031617
2780796293,1,C0596004
12267149,1,C2699740
2909082789,1,C0349790
2779443200,1,C0319878
54400483,1,C4282033
2776046644,1,C0015498
2780604391,1,C0023592
2780463512,1,C0453962
2992120911,1,C0679972
159167319,1,C2673535
15123163,1,C0033930
2994292351,1,C1561643
2775930297,1,C0333582
2779358675,1,C0199438
2910982124,1,C0027066
22070199,1,C0042196
2779708716,1,C1453722
13376991,1,C0324044
2779181077,1,C4079018
2776710140,1,C1112442
2994204100,1,C1456711
2780395437,1,C0035220
2909322605,1,C0015371
2780574019,1,C3714757
97854310,1,C2348167
2992246531,1,C1563389
57528182,1,C0026164
2776953305,1,C0032043
2780055153,1,C0144555
58968531,1,C0032166
129374314,1,C0962190
94857076,1,C0162535
2992375497,1,C0038356
29941650,1,C0597428
2994053276,1,C0019523
2780246058,1,C0059973
192118531,1,C0017932
524204448,1,C0009450
2779779279,1,C0936236
133446333,1,C0037004
184753264,1,C0542330
51332947,1,C1514896
87253356,1,C5197798
2779097318,1,C3494408
2776217839,1,C0018966
3019325995,1,C0481111
2781196776,1,C0664965
2776195344,1,C0013805
2911011617,1,C0453265
2779755945,1,C0040360
2777178219,1,C1609165
2776241388,1,C0038792
8004288,1,C0065063
2909000736,1,C0036733
2778478263,1,C0221270
2777546689,1,C1322815
2780203522,1,C0342276
2781440318,1,C0029189
2778544182,1,C1705110
190114075,1,C0038076
2777593968,1,C0008328
2781042323,1,C0043143
2778690381,1,C0338596
2776308701,1,C1018779
198091228,1,C0025554
2780374932,1,C0070587
96526673,1,C0681833
193357725,1,C1744676
2776796551,1,C0030637
2779837857,1,C0070961
2777383545,1,C0389679
2778176567,1,C0015365
123765429,1,C0037864
102637530,1,C0678573
2779915011,1,C0018999
159973064,1,C0032183
2779908699,1,C0331496
2780586045,1,C0085091
2909652001,1,C0411257
2992183332,1,C0871723
2779262481,1,C0040387
2777794978,1,C0243025
2910359755,1,C0019686
112392421,1,C0597721
7817414,1,C1621943
2780618852,1,C0032385
2777318727,1,C0022917
2776531687,1,C3274853
171606756,1,C0033920
2776477335,1,C0227844
2777416452,1,C0006098
2779052135,1,C0206633
121364248,1,C2936217
2778165768,1,C0020217
7386963,1,C2347338
10899652,1,C0242689
2777408962,1,C0472699
3020486539,1,C2237371
2780793064,1,C0878486
84934515,1,C1424581
135139957,1,C0039456
2780394083,1,C0302600
2776239401,1,C0004475
2777204175,1,C0030590
26261996,1,C3158345
2781190729,1,C0008487
2781109936,1,C0252643
77255625,1,C3828338
54500882,1,C0254200
2777411777,1,C0015864
2910489923,1,C0004933
2780344330,1,C0238419
2779906576,1,C0301253
184047640,1,C0020903
2778575864,1,C0172218
553450214,1,C0005572
120452360,1,C0683237
100701293,1,C0242735
2781146222,1,C3714785
117920542,1,C1707724
159693508,1,C0199593
138708601,1,C1548454
2781236342,1,C0227662
2910274570,1,C0027022
2776953683,1,C0033770
198352243,1,C1517938
2778654844,1,C1510527
2780007248,1,C0949900
2777560012,1,C4745142
2908857472,1,C0020392
90171120,1,C2350310
14519417,1,C4085586
67953723,1,C1736830
2910168157,1,C0279543
3020271038,1,C0015745
2779138821,1,C1882413
2778560582,1,C0229473
2777417529,1,C0683457
2994558172,1,C1547690
2780127704,1,C0145394
2778656385,1,C0014942
2777893452,1,C3850035
2776971509,1,C1519640
81216549,1,C0054871
3017789999,1,C0026973
2780162734,1,C0033501
196284684,1,C0302945
60229501,1,C2350032
2777362581,1,C0596960
3019289112,1,C0870411
2780127873,1,C0036638
80642116,1,C0524777
2779348387,1,C0030817
2776516907,1,C0150223
2910444862,1,C0391889
2779530196,1,C0004461
2779455247,1,C0206042
2779026634,1,C0031214
170950685,1,C0870821
11494860,1,C0182256
206813253,1,C0031133
2780157343,1,C1622159
2775849729,1,C0220982
78201319,1,C2827989
2776259589,1,C0023533
2779508331,1,C0003652
2776696333,1,C1412000
111204789,1,C0162330
49735497,1,C0022585
2778589496,1,C0019116
2780067814,1,C0795690
127709339,1,C3641140
516765717,1,C1552046
77066764,1,C0439202
23085057,1,C0796344
2778776699,1,C4085247
552089266,1,C0042939
2778365744,1,C1510556
2776720267,1,C3160931
2779958046,1,C0085497
2776178377,1,C3652465
181654704,1,C2350591
2777464133,1,C0162283
2777127467,1,C0016733
182752723,1,C1517324
54059333,1,C0039066
2776890026,1,C0204934
2780303919,1,C0013882
2908554969,1,C0348070
2909061311,1,C0234622
2781005381,1,C0032350
2988529969,1,C0010405
2778001906,1,C0059623
2779274956,1,C0016952
2779162199,1,C0751985
2910688913,1,C0557513
2779832904,1,C0030346
118552586,1,C0205487
2781011581,1,C0060135
2780174970,1,C0019618
2776319529,1,C0027293
118441451,1,C0151878
165672731,1,C0871017
2779562191,1,C0026626
153033020,1,C0043076
142587794,1,C1414347
2779745121,1,C0014098
2909465803,1,C0235062
50044444,1,C0209706
2910693471,1,C1516006
177580304,1,C2346505
2781222102,1,C0574545
151810110,1,C1709876
2993508324,1,C1995013
97702854,1,C0082774
68537008,1,C0011586
78766204,1,C1882467
2778824757,1,C0030038
2776617576,1,C0050393
2780455818,1,C0430115
153112689,1,C0871039
205845201,1,C0868980
128448793,1,C4319829
2780589914,1,C1550600
2781450044,1,C0997170
2777943141,1,C0077021
182843373,1,C0753910
28452662,1,C0007841
2778328694,1,C0003933
19831878,1,C0678793
2777728562,1,C0225947
2779060814,1,C0266919
200724805,1,C0002049
2779952448,1,C0085166
3018201436,1,C3271545
2779907587,1,C1880989
2777312293,1,C0026727
2779345646,1,C0319801
2780472190,1,C0001080
2910289471,1,C0264492
2778024855,1,C0334586
2778063721,1,C1932788
33292294,1,C2613294
182220744,1,C0030940
521398313,1,C0035493
2780346610,1,C1955850
2778172420,1,C0230005
2777950569,1,C1554086
19801646,1,C3888865
2993711000,1,C0599732
2779824472,1,C0019240
162602672,1,C5392232
24361400,1,C1955272
2779216218,1,C0632310
2779609023,1,C0209211
189326681,1,C0032854
201624660,1,C0123658
2777675136,1,C0076833
2777776602,1,C0038531
137183658,1,C0013036
2911142149,1,C0699790
2777959073,1,C0996796
501593827,1,C0003232
529618451,1,C0041618
2994523107,1,C0037733
2779174533,1,C0127615
2780302416,1,C0029927
2778058571,1,C0002453
81692654,1,C3494287
2780397633,1,C0311443
451841,1,C0026128
2775883008,1,C0040165
2910048620,1,C0034088
162264550,1,C1519620
2778135649,1,C1744590
2778393491,1,C0303897
197046000,1,C0009170
2910934447,1,C0003314
2777944498,1,C0152304
2909410314,1,C0085273
2778265714,1,C0529085
2777668474,1,C3839013
2776552150,1,C0012264
2776401185,1,C0525773
2777662524,1,C0074568
2778274637,1,C3481430
2780266248,1,C0038556
2780473561,1,C0038461
2780775027,1,C0085405
2776491529,1,C2584327
2779959501,1,C1261084
2780014101,1,C0005841
31909778,1,C4277678
2777374534,1,C0002403
2781087243,1,C0066415
3020798354,1,C0223696
2781338923,1,C0032290
2777547418,1,C1518425
2778148763,1,C0027086
2779881121,1,C0041980
2776369090,1,C0039746
150966472,1,C0542298
2779937837,1,C0008775
115725540,1,C0077401
2991736302,1,C0009647
548217200,1,C0205803
2775860665,1,C0851344
2781017270,1,C0060955
3017649214,1,C0038088
2777979977,1,C0005018
2779656528,1,C0329602
2776129107,1,C0085170
2779543280,1,C0023542
2994552716,1,C0036125
166516326,1,C4277611
156927020,1,C0034828
3019054536,1,C0029925
2776305511,1,C0052418
2779480358,1,C0032712
2776661851,1,C0031478
2777903452,1,C0010204
2778897663,1,C1010335
2778260986,1,C0029039
2776332195,1,C0696940
2781426361,1,C0680989
2780844101,1,C0392708
3017631106,1,C0018504
2994497846,1,C0025124
2779584974,1,C0063469
2910134620,1,C0193790
2778749236,1,C1134659
2776708433,1,C4531100
2779196830,1,C0682489
192028432,1,C4518071
49344536,1,C1707317
2776206872,1,C0020164
2777863693,1,C3665358
2993880109,1,C3826004
3020334819,1,C0162644
2778581169,1,C0285390
150903083,1,C0005574
2778168010,1,C2584300
2776045411,1,C0013340
196503311,1,C3152252
2779733811,1,C1708225
2776720265,1,C0206622
2776619155,1,C0171023
2777289494,1,C1005055
2776401178,1,C2348519
75297921,1,C0056934
2779526774,1,C1282959
113238511,1,C1883037
2781427627,1,C0034211
2780047204,1,C0031150
54516573,1,C0033727
2779583389,1,C0006525
75088862,1,C0034603
197957613,1,C0009235
3018906752,1,C0010068
2778534103,1,C0085193
2778786769,1,C1013746
2778653478,1,C0022658
2776809568,1,C0013303
2777140744,1,C0020639
102959455,1,C0871881
2779254993,1,C1004443
112497637,1,C0011167
99498324,1,C0562628
2778918935,1,C0998857
2781236742,1,C4318636
2781184567,1,C0026473
180048950,1,C0023730
168007829,1,C0035268
148257392,1,C1516620
2776160301,1,C0450032
146249460,1,C0185023
2994405533,1,C0279328
2911006069,1,C0271801
3020256055,1,C0031266
2777185649,1,C0026976
2909003041,1,C4553297
2777767895,1,C0206132
205365616,1,C1513108
2776285903,1,C2004488
193016168,1,C0262879
156695909,1,C0034865
85476182,1,C0231748
2781162219,1,C1883725
114289077,1,C0026348
3020134792,1,C0544357
3019882237,1,C2145472
2778580959,1,C1000271
2909158248,1,C0020387
2780317896,1,C2347803
172829275,1,C0447411
2779179668,1,C0549567
2780339515,1,C0336721
2779810333,1,C0033846
205076996,1,C0597708
2778944004,1,C0162610
2779097976,1,C4520805
2780763067,1,C0392508
74078972,1,C0596698
520017518,1,C0205262
2779721657,1,C0740394
2778424734,1,C0038041
2776830370,1,C0025830
2780334557,1,C0164248
2777067607,1,C0030557
2780669762,1,C1879526
2993937206,1,C0020309
2776214698,1,C0029429
2993298077,1,C0521087
2775897432,1,C0318157
74714110,1,C0303928
2777186326,1,C0052332
25511272,1,C1709599
2780585525,1,C0010392
2777954637,1,C0072221
2910849181,1,C1044298
2909525131,1,C0813203
2779070988,1,C1433509
131793682,1,C0026594
2781261824,1,C2350332
2776148806,1,C0303762
2776424955,1,C0031730
2777132456,1,C0042670
201638289,1,C5197906
3020109028,1,C1521747
2780858735,1,C0027859
2778735290,1,C0024685
2776225084,1,C0026705
2776841986,1,C0022816
2776559556,1,C2331062
40438245,1,C0439259
2778511881,1,C0020575
75280812,1,C0282597
2779980429,1,C0003483
109246011,1,C1268902
203473731,1,C0301984
188231169,1,C2755839
2779904719,1,C0206716
2779002002,1,C0175904
3952536,1,C3279417
2779070388,1,C2709220
2779473599,1,C0812236
2777362759,1,C0949891
2910806092,1,C2936504
158448853,1,C0035147
2777353990,1,C0043409
3020761558,1,C1325653
68316384,1,C0870405
126021549,1,C0242728
2780246119,1,C0004663
2776731452,1,C0006639
2778913249,1,C0037506
2780391879,1,C0068707
2779214499,1,C0043167
135692309,1,C0205120
2780302967,1,C0070451
2776807786,1,C0023977
188261085,1,C1304641
2781099255,1,C0220994
2776035571,1,C0597329
40833965,1,C0205290
2780300654,1,C0180717
2909469553,1,C0770694
2776917638,1,C0054137
73834784,1,C0299048
94671646,1,C0021920
2779851118,1,C0009053
2777365958,1,C0085435
2778983983,1,C0014344
2777996180,1,C0056060
2778110834,1,C0033228
2779600325,1,C0242947
20566671,1,C0234451
559553711,1,C0282116
2777840564,1,C1957944
2910102301,1,C0028796
2779268555,1,C0677667
547195049,1,C0028275
2780999072,1,C0037941
2778563736,1,C0065089
2776408679,1,C0220847
2779188306,1,C0002896
2779518306,1,C0028893
2777542381,1,C0004112
137992405,1,C0018749
184954099,1,C0014596
2777289219,1,C3891814
2908929812,1,C0398345
2781350852,1,C0439219
2779965526,1,C0037378
2776712918,1,C0220578
189446657,1,C0009546
2780941679,1,C0162525
2778282284,1,C0030198
97820695,1,C3494407
2910800852,1,C3640757
84119808,1,C5197739
2910745098,1,C0242896
124224327,1,C0220359
2776405666,1,C0428629
2994337912,1,C0684199
2776055716,1,C0332523
61702054,1,C0199591
2777896836,1,C0125619
2780186670,1,C3686472
2781303535,1,C0013089
122523270,1,C1627936
96369861,1,C0443240
29829512,1,C0242743
2909352501,1,C1868500
180746962,1,C0023209
2779704304,1,C0015694
2777691561,1,C0018418
2992639061,1,C0028881
2776281502,1,C0017070
2908888204,1,C0338240
2909855487,1,C0006425
2779232237,1,C0086767
2779075128,1,C0006497
204017024,1,C0237428
11569505,1,C0052495
2777006689,1,C0680686
2776165552,1,C0031653
2778151854,1,C0033497
2910471476,1,C0042344
2778620579,1,C0002895
2777272437,1,C0004595
2777142705,1,C0006943
2777042810,1,C0024852
2909371097,1,C0681027
3017395165,1,C0030935
3019229404,1,C0936016
198340109,1,C0180191
15151550,1,C1511780
197807790,1,C4082798
2778985905,1,C0023726
2780157400,1,C1008223
121012721,1,C0563002
2909265923,1,C0042944
3018498973,1,C0031119
