concept_id,related_concept_seq,related_concept_id,score
2780632150,18,2779909307,1.1461916
2780789983,1,4445939,11.789025
2778315469,11,2777777440,12.75471
2776822380,1,2778464884,2.9758687
535889608,91,2777648981,5.213591
2779741935,12,36704743,1.370222
2779755945,21,25897203,0.7945915
69990965,39,198664488,5.3492937
2781301800,5,121608353,13.083687
2779276979,6,155681218,6.188317
2779989193,19,2776120623,1.1223105
382228,22,64841741,0.7528856
2779281246,51,20580545,6.943642
91394840,10,2779120887,2.24856
202270520,16,177801218,2.7146776
10288518,19,194330524,1.2069204
4518377,12,186897216,7.086386
2779328510,17,2778529815,1.4635938
105600476,12,152213855,2.7702274
196597080,1,60229501,15.681118
2780014933,3,161790260,1.6987857
170858558,15,110083411,1.8119494
2780541478,20,2778270857,5.5842056
52543455,47,180087314,3.0959082
107094494,13,39685927,2.166304
2779521917,6,94412978,4.048479
36759035,9,516920438,9.788601
15045988,2,2777167447,7.716604
2777160144,20,2779124865,1.1122217
2777790778,12,2776165552,5.940592
2778944004,18,2776496032,2.695689
171089720,43,2780078609,2.2637758
2777211131,6,501593827,0.7852258
177500038,3,173161252,5.5348144
2801541,20,88610354,1.1961662
81253797,13,138395690,4.028712
2777682490,8,166595027,0.96460855
2776934989,9,54726253,2.451571
170858558,12,117884012,1.97869
80245801,5,138496976,0.7962792
188194228,9,166703698,1.1760074
2778116200,39,2780963514,1.5363382
201004817,13,19269812,2.1114972
2775976092,8,193798670,2.532518
156927020,27,2780362125,0.7503941
2779713992,11,162324750,1.6694366
2778216619,5,2776881184,11.449656
2781206178,10,2779485729,1.9816728
2777877281,3,2777092991,5.6021714
2780089451,10,147120987,1.1690522
293773,4,151406439,2.7527997
102267420,3,99595764,2.1564398
2780361556,5,2781117629,5.883783
147897422,5,32685002,5.1599526
185535465,10,85817219,4.041105
45874996,5,93213560,11.610627
34981463,7,555283112,1.4623841
126233035,4,2780288131,2.4184582
2778562196,1,2777164284,47.343674
2777796741,15,2778457506,1.4519681
183931066,19,111012933,0.9577014
2776296510,12,2778105851,4.283046
2779935178,14,13373296,1.146693
161520196,11,74650414,3.1372797
2778114796,1,140532419,2.1188416
2778183165,12,68466655,1.317069
2781460226,33,197746943,1.2662683
127896553,13,199033989,3.625711
202556891,11,107257861,2.216346
33613203,24,28115305,3.077323
21032095,6,7042729,3.2533648
2780385392,6,2779748816,4.7006726
190502265,10,124101348,1.1031936
124682485,1,2780298669,4.933087
1449246,3,173362246,2.0604975
143910263,46,2779382077,1.0233519
131232501,4,57097763,1.9660392
2779549840,11,207267971,1.8872107
94931360,7,53009064,18.696424
87485669,12,195407617,3.4664185
2779742542,9,2780192828,11.027055
127921842,4,4311470,13.030119
2780580376,50,2776459250,4.0170007
2779244956,72,2777478134,9.759496
145508813,6,181199279,3.1950328
47663296,5,151770136,9.1947155
2777300450,19,107641696,1.9456834
551621295,25,2777397368,6.651554
201977512,12,2781219336,1.4530845
535196362,72,2780181037,10.316076
512185932,69,2778564976,6.93618
2776889015,7,65664369,1.022989
83535845,14,141715002,5.162018
21780288,1,4661277,1.113161
2777764128,9,183582576,8.433573
41727105,7,149550507,0.7775249
4988496,4,169721403,0.7731239
2776960273,33,2776539811,1.9140279
179671157,11,91154448,0.7727398
186310378,25,8795026,1.5805161
86743352,10,2780073145,0.80769444
2781018748,16,2779871671,3.4177303
2776431978,8,2781012678,3.1776612
2779627504,20,2777096784,2.2743914
2779157341,16,64778439,2.674506
2779141898,6,2779166590,0.886735
2778488018,72,2779277585,2.9246223
66475981,3,87670640,4.1419096
2780214302,6,2781391353,0.9305522
8184842,7,193596192,3.1971922
311688,94,2777515626,2.5374405
155281189,15,166077713,3.3414226
96305047,4,123243835,4.0326242
2779735895,14,2777100477,3.0963583
108608090,41,2780732888,2.399822
123370116,4,135450995,6.2962413
2777247709,10,2776701986,4.94181
65494353,20,118830018,6.8639297
2776636696,3,2781161787,2.0739274
2778061225,4,157369684,10.819868
2777728882,27,2777550763,3.748942
2779229104,12,518851703,10.99494
29141058,64,2778102629,8.406092
2778251646,11,19314808,1.2930101
195064531,20,2778920187,12.509794
70343354,4,195239911,1.8672924
2011517,5,17744445,2.5603943
87142424,16,17183583,3.4316337
2778200843,8,24586158,3.1173818
167930466,5,153046414,4.9809747
2781027943,75,86743352,0.9121302
14216870,48,2779224077,2.574103
2780434460,3,92162645,1.0963576
173018170,46,2780992928,4.341341
2778563252,26,2778881409,5.228643
140501009,7,137488568,2.2231534
10050518,13,33923547,11.410455
7979169,8,91188154,8.688567
50033165,2,154945302,3.4700267
2778736120,2,2776304672,6.334474
2777324356,9,2781427961,1.734838
2776217272,27,2776695004,3.1281846
118248724,5,2778820784,1.9561561
2780768313,15,526171541,3.9387398
2777858628,3,28490314,6.3005233
105580336,6,60034648,2.0151362
2779530609,39,523173360,1.0013835
2777669036,1,2776301958,4.807569
2779134260,58,2779341262,4.586129
172658912,24,2777541480,0.87628454
2779818221,3,76782552,15.988958
2777389692,9,2776254738,1.3487525
2780600973,22,2776601460,3.3855252
2780477052,15,2777691172,1.2036084
2780083155,3,2776127813,2.7096615
29738020,8,67206012,4.6270843
72279823,47,194330524,1.0235823
87829876,15,2780236118,4.4054103
181104567,7,12089564,9.895323
97029542,33,8035138,1.7695571
141315368,5,176524297,2.2178211
2780894973,7,2778478619,1.9242924
161509811,22,53570757,23.461288
121050878,9,111424310,0.91125286
2778100927,2,2776373379,6.352265
179087008,5,206888370,1.8141347
526171541,92,142677202,1.111736
2779369099,29,2778140631,6.5085397
544040105,2,195064531,35.760468
555451288,74,547234621,15.4364605
163528473,48,2779101711,1.5549846
2524010,48,196433757,12.618075
2781246517,4,547764534,2.7570167
2779271205,12,150152722,0.9244581
197046000,11,29141058,10.108271
2778158742,4,162443888,3.1584616
77513098,26,2780402292,1.556437
189261614,10,2776212127,0.92804515
2777512926,2,137664086,8.170925
2777252872,11,2780202899,3.1268559
50682988,45,57803568,1.979164
158561935,6,2781395907,4.389817
2776116199,17,2780788075,2.7435098
131042201,9,139007053,2.132899
29141058,40,41524352,14.141006
2777379467,17,2779578285,1.9231944
2779946112,8,2776742690,1.427232
185245429,4,73219336,3.3412876
10590036,12,145059251,2.153667
156446351,2,138025448,1.3395281
2779688405,7,144918251,41.159348
2776012195,16,2776438120,2.4662073
2776761254,18,2778896829,2.5708299
159023312,2,49154492,4.3383985
21279758,40,2776505452,3.1429937
165129702,5,44060867,37.25992
88271906,21,108394968,1.5200716
13140420,2,2779361871,2.4893744
2780441568,3,191616109,1.1787509
68973957,1,191398983,13.386885
65945562,8,74497983,1.3501498
8051207,14,181199279,1.1974062
2778382381,51,2778702241,3.8392222
164953516,53,149944404,1.4231539
70234604,2,2776620479,4.6293945
60760409,30,170931432,2.1202552
64905793,16,140190676,2.0885391
2779476700,18,2779626320,2.106734
143461762,3,77246614,2.1723487
2777721285,14,200596728,1.1718625
18648836,56,46467970,7.1676464
2779668550,7,2776557347,2.57433
2776060589,1,2777108887,8.440729
129010115,1,64338288,6.6986914
101837359,34,25799778,2.5052433
5297727,39,151077058,2.181106
164767435,60,122558506,2.9281816
535889608,21,43803900,32.84224
2779811187,6,2776714187,2.7438133
2778215748,8,2776176791,1.7547145
153606108,33,179829708,2.3225336
2778222013,11,122783720,1.2756635
2780340842,18,2779091418,1.6444342
2780175798,10,2779326565,2.9006045
62793504,14,129119673,1.1085664
134290984,3,2775847465,0.8810942
172119930,6,206564472,1.9615179
35861355,7,176637632,2.4070966
2780550712,2,132319479,3.1928384
2776469822,8,2780166988,2.2670698
2778668844,13,2777055284,1.220292
81288441,14,2778447024,1.6137698
2779767149,8,104317684,2.1484814
2775992611,3,2778996579,1.3725376
48677424,4,13854087,2.702632
2779942233,6,523546767,0.8390514
2777578258,2,2779841869,1.0716662
187204502,10,2776026020,1.608852
9506865,20,28859421,1.8482693
2776521421,9,2777824320,1.5948102
90278072,36,8892853,7.906584
2776980637,9,56856141,14.494092
2780751558,14,2778199549,2.4193025
71110296,2,21279758,79.88384
41091548,23,143098186,13.262545
2777918570,12,175969161,5.1893215
99959292,7,136264566,1.842621
172590197,1,2776991684,9.743001
27242684,1,90987359,3.156324
187379410,13,72838231,2.4276247
18556879,4,190333341,13.660915
163204269,11,198751489,3.9624913
2777940137,9,2776557347,3.9103286
2779366285,41,2775871022,1.6159548
180754005,85,8182607,2.3211527
2779066055,72,2781369713,2.0053637
94020503,53,71287196,16.831425
62555958,2,69044650,3.0076332
2780429522,11,2778583388,1.2548412
2777667943,5,91219811,2.631846
56288433,14,153180980,1.5162859
2778263558,78,2779697362,0.87594414
2776926057,17,2780892065,1.0014039
2780485590,4,2776348710,1.5068417
2779630707,19,2777292125,1.6478112
2779483109,4,92788228,1.3680291
176704843,8,2779202686,1.5754557
127445978,31,2778609137,10.346169
2776141960,10,2777585577,0.7700438
2780815205,6,2778781522,3.5918012
2778399496,13,66204764,2.4555318
99830354,5,5140985,2.6227324
196697905,2,49154492,48.763115
2778582213,11,144024400,1.422948
194832188,18,13373296,1.1730794
2779274956,5,2779698884,3.3205698
2779482945,12,7602139,2.1358929
150292731,22,6586637,1.4319351
2775842073,12,158973077,11.986139
197321923,70,2779669290,4.1267548
15522680,8,20381300,8.553121
36454342,1,2779328170,40.615723
133769200,2,2776090536,4.0234203
148093993,11,177801218,4.970625
2776431255,3,119767625,4.7385983
38485361,4,501593827,1.6809659
105795698,66,58489278,13.0541725
16519606,4,10874694,1.3136214
103838597,17,178978397,1.5760763
2776768029,6,2776732101,3.700361
2781362458,38,2776149422,3.2113004
197111296,29,193451744,8.50494
126855140,13,513476851,8.616021
18787249,7,132543647,3.9844546
530198007,23,77390884,19.385433
44445679,2,186260285,3.10056
2778230777,6,2777857975,1.9741102
117180269,7,75695347,3.4886134
2779282177,1,2779927807,4.302236
2776870568,14,107706546,5.53775
2777432071,6,2777108408,4.4372835
194179716,5,161509811,5.258263
2781163603,8,93963793,2.6097083
172313692,20,91977512,1.686482
2776736423,61,134864226,1.2987714
2781170229,26,2780943371,1.4297079
536435272,15,2780472235,0.8288943
45872418,16,146733006,1.5961955
2980749,37,2776539107,17.55196
27518888,18,144024400,1.0678322
104663316,36,14112920,3.8266718
2776179656,7,2779233841,2.7459872
2776907368,13,27740335,2.7392905
2776476023,59,2776073210,1.3636706
57410435,2,108225325,12.810276
197445014,22,2778538500,15.999665
2778517334,17,2778873432,1.7866732
89138240,7,2779672484,0.8814824
39078644,17,78085059,1.6649606
88478588,68,2777200438,4.7256746
2777106248,7,51841911,1.8474723
78519656,98,159951928,1.7889425
19474535,68,2776797782,1.9616821
2779233841,78,49874806,13.277672
2776362945,38,183836922,1.0654628
199491388,16,48931128,1.8772106
100780047,8,89836824,1.1987875
2779245659,9,2779923671,3.1730402
110458093,9,519300510,4.2281938
520944541,15,2775868463,7.0404572
11312509,7,48777230,8.907644
2781121885,10,2779963572,3.137786
504131036,60,2778518048,1.4985257
509729295,5,2776945810,1.2184995
51544822,20,22892174,6.042632
2126413,21,48265008,1.7043408
25810664,64,47188148,3.58444
37427157,4,508800617,0.9009888
97369593,9,517468935,8.947357
2779851693,72,77660652,1.1147319
2779149719,2,2776964284,4.6175013
2778096610,6,2780578515,3.8235896
200013194,2,147905033,2.8816776
121773202,6,61727976,1.564596
15706264,88,137186670,2.0362484
148893098,12,2778924833,0.8886055
2778891732,34,2779958227,1.3849943
162948026,9,69738355,3.2323198
119487961,8,119857082,4.530708
44351266,4,12038964,1.9262836
2780026642,78,74460091,1.6684445
126574351,24,24525069,1.7918644
1486788,6,48431260,2.5888674
64260653,28,78401558,3.8259962
78063203,15,128319531,1.329002
69823785,10,112959462,11.658778
120330832,60,170204755,2.2772236
176871988,18,173161252,16.761858
145097170,3,111472728,0.8468554
2779618335,10,135790938,0.81378716
2779544647,4,511503438,17.624716
2778910407,1,188394188,2.8608854
2778973965,5,168191866,5.785799
2775899781,5,523993062,1.9196641
5408304,14,6585489,1.3238355
2778431562,1,156719811,38.722534
2780202899,97,2778467200,1.502477
163877629,55,2777359053,0.76382893
118518473,65,134387633,19.769482
2776362945,13,21158919,5.9029613
112592302,5,127445978,12.482421
180152950,62,192698709,1.957844
2780035454,21,2778961205,8.227199
2778401633,7,2779308327,1.5792431
44209976,13,196587545,1.576979
2781001862,5,2781175549,4.7141814
202871150,4,2777431362,3.5590234
169735623,3,86275758,2.9277601
2780176071,2,137620995,1.4331535
2777607303,26,2778175462,3.1698635
2777530519,2,2779629538,2.4503675
56200935,23,116705413,1.5091962
2776176026,38,2781021844,1.444773
2780920261,14,79592252,2.5019999
160633673,39,35772409,6.1557693
158071213,37,163877629,6.423774
2777882148,1,2777298776,12.897341
2779459141,4,2779734285,2.1328986
10324989,19,529278444,1.614711
135763542,62,9287583,1.316965
168589914,1,108619579,5.7725406
18552078,12,60048249,5.7008557
36082774,3,54884031,2.1692505
166124518,26,30539742,7.541372
18101618,3,72319357,2.917864
160623529,26,191654821,3.7051504
2776158911,15,2779459945,3.2861524
15785431,2,42787717,3.095808
150997102,18,104737047,5.492853
74133993,9,54540088,2.7714653
152139883,21,64708745,3.5992057
2779015535,12,513891491,1.424131
2780116811,3,2776231299,1.9482434
26687426,32,138170599,8.809573
2779572362,2,2777000832,0.9489835
2777138892,23,2776207728,2.6004546
153046414,62,76449584,4.485769
56683836,10,2776626444,1.8181001
138170599,32,171710264,2.7106235
2781212518,72,2778246417,1.5890182
541997718,9,2778198053,16.120352
2776476023,64,109246011,1.0157089
2779072820,5,527571333,2.0590913
75622301,6,118416809,15.994605
2779245376,26,2779755304,5.727429
2776559556,13,2781423529,5.3993735
85675897,6,2780560099,1.9307388
175223733,16,18991353,3.0817094
43494777,10,105433845,7.6696577
187541742,5,127445978,3.8169818
120567893,6,2129575,2.8602734
5555538,10,114275822,0.8206755
2778256501,29,2778464197,2.8589907
2780686914,10,2777586341,0.9327637
2775887513,13,2778117581,0.91555303
51255272,19,501734568,2.0110426
2776541429,64,2779785605,1.8245579
19801646,15,555175668,1.6255848
155794727,20,98098607,2.5734155
19314808,13,24726157,2.0004108
158693339,44,182310444,11.27752
205684552,8,51038369,2.1165044
2781469039,15,2779580905,1.2819244
2779892437,2,2780401329,6.958717
71564387,10,21596040,5.6313405
33588617,3,65567647,53.449085
12952745,8,93877712,1.216091
2776001192,19,2779442783,19.035162
58801604,18,25653684,2.284591
2780012831,13,521977710,3.0370815
2778560582,9,2781182431,0.9041596
2781127519,91,70295763,1.2146834
2780234265,12,200640490,0.9948452
96470131,10,2776906135,1.761021
13336665,17,132954091,27.364794
111771559,26,44309892,5.369397
48297814,1,190283241,9.18759
9893847,17,87007009,2.007394
62114133,2,99140742,4.8552117
133386390,67,190540093,1.6349696
2778212937,12,2778842504,2.5312684
137848329,14,104317684,2.829828
1122143,2,2775864247,17.612818
197046000,56,197529216,1.1611481
53059260,14,203233044,2.0922964
2777856171,24,2780487972,1.3272882
107515699,6,159052556,1.9959272
61144316,18,51201719,0.9489882
2779130545,2,2776694085,23.445349
140752511,2,88230418,17.098763
2780062018,49,172873279,1.0770665
70401792,25,2779439448,1.2318515
118211362,16,78766492,5.47583
2778487026,1,120594009,17.318514
2776976630,11,2776315796,0.9622524
11918236,9,195905723,1.0964146
2781031783,5,2780385504,4.4222965
2777018398,15,112764850,4.4255934
158973077,2,164304813,83.00952
191287063,14,146508145,1.069294
2777034029,7,2776787830,3.4120238
72921944,41,62467634,1.0664632
125849494,6,127519595,6.8891377
101302269,17,144171764,3.7897835
33556824,12,114793014,4.394439
2777334866,12,115811362,5.8604927
2781231385,8,2778859900,1.8052962
155032097,12,38365724,7.0625987
2778489760,58,2777711530,0.87125987
192423722,15,52703039,1.1717489
23213167,1,110099512,4.139887
73283319,14,2779439359,1.8735151
91188154,12,102634674,14.904589
103232671,11,106289968,2.8110368
135402231,9,121332964,3.0252802
164380108,1,92866567,23.859058
17206440,20,141185391,2.1843822
158383150,6,2777624874,2.2464263
83247935,8,57830394,5.6628313
2779607525,32,2779300417,8.235945
2778085061,14,2776608714,1.247198
548263834,6,531090456,2.0500546
119088629,95,164280684,1.0927292
161899059,7,521977710,0.9196395
123408415,11,101946123,7.184609
512209198,18,2777066114,9.866474
2781427961,8,2781372952,13.417446
2779485729,25,2777720266,9.676282
2779543999,5,2780324493,1.5157304
2780008357,4,2780742232,1.8639818
198052957,6,61122496,1.4284483
2778413303,68,154275363,2.7195663
2778265057,7,62643968,1.4421643
161790260,73,2777436746,17.628202
158913796,30,194269254,2.8737884
140752511,27,10728891,2.5156374
2781404750,39,2777956836,3.1032586
2779320740,14,2777425210,0.9744224
56005371,2,26771161,47.56546
2779982251,4,34947359,1.7732993
2776590680,15,2777738585,1.2210746
2776348710,11,101414908,3.6775954
2776412215,91,2777072064,2.8569362
518705261,58,119577978,2.230962
63401691,8,199016361,1.6989403
184896649,34,53442348,1.466086
202453963,6,207892153,2.7079158
2777265216,22,2776890861,2.1921968
120305227,7,5465852,10.165077
144027150,39,88463610,3.31198
2780661791,2,2780374374,2.580798
132427895,5,140190676,3.6033392
184054246,11,2778727959,2.0929267
2778306010,26,2777519982,1.0110724
5900021,4,42787717,10.2488785
2776145597,1,5465570,1.0552379
177142836,29,59482028,7.8362284
143724316,5,27543578,1.4469703
2779944901,8,2779094623,1.0860943
75043328,7,42683663,1.1571176
49987212,94,2779625871,2.8934774
2781090800,4,2776348555,4.8875318
527038400,7,516372188,34.273434
2775955815,85,2777643690,1.2526236
2777456732,7,2780744026,1.3545587
130436687,2,521306242,0.9600798
146427324,2,72045907,1.6605133
