work_id,affiliation_seq,institution_seq,institution_id
4285799264,2,2,4210146061
4313440888,1,1,185571130
3186120361,1,1,118185606
4390582013,2,1,4210088867
2066443489,1,1,78577930
1073075575,4,1,97565354
3135094089,2,1,4210113474
2760913591,1,1,153718931
2172368960,4,1,178169726
2808209412,4,1,99464096
4205353102,10,1,196349391
2326483233,1,1,179525631
2048566536,1,1,1174212
4293079714,2,2,63562232
2050104264,2,1,66514158
2890946179,4,1,74775410
3124236957,4,1,116067653
2912254314,1,1,41832843
3097334605,11,1,4210102044
2979665969,6,1,126520041
2077968702,1,1,39422238
2543767128,1,1,3018661170
2119134270,1,1,79619799
3187167186,1,1,161318765
2811445826,1,1,137506752
2190461876,2,2,4210143832
4318307984,6,1,4210097159
2618057725,2,1,4210104297
2795311049,3,1,82497590
1974686587,1,1,111455621
4289731050,1,1,183519381
2010317967,10,1,100532134
2046345798,1,1,1320697193
4283730366,1,1,4210119096
2042473204,2,1,122140584
2395431755,5,2,201448701
2001777890,3,1,201537933
2646599645,4,1,201537933
4385347522,1,1,169046204
2002600979,2,1,186131212
2046070131,1,1,100532134
4214598413,6,2,4210089004
1567636038,1,1,233745408
3113769604,3,1,180910786
2004280925,1,1,124055696
3095365160,2,1,55769427
1991167209,2,1,67311998
2119723750,2,1,145894827
2981108390,3,1,196349391
4396230609,3,1,4210098230
4214902526,4,2,2799853436
2006886675,1,1,116067653
1988615152,1,1,26725883
2750634979,10,1,142263535
2102398785,4,1,157674565
2000189597,4,1,193662353
2758089819,1,1,279583474
2944142126,1,1,19820366
4393003921,2,1,337778094
2026292486,2,1,92446798
4388684233,8,1,36258959
2015185808,1,1,72019824
2168613012,1,1,4210123210
2500901302,3,2,27804330
2183055264,2,2,4210138309
2068838766,1,1,165951966
3119228074,1,1,4210145253
2060846723,1,1,179647637
3197570951,5,1,130442723
2463130200,1,1,79576946
3194345959,1,1,180726961
3081592726,6,1,4210133141
2126279671,4,1,5388228
2060490864,1,1,4210158067
4400981440,3,1,55892964
4250533454,4,1,1306266525
2103981774,3,1,168719708
2921655822,2,1,24262253
4289711328,1,2,2801112126
2170387266,2,1,98704320
2891040244,1,1,84218800
2466078871,1,1,4141589
1571195054,1,1,196349391
2157583677,1,1,165779595
3017613991,1,2,40120149
3104746900,1,1,4210102092
4313151618,3,1,4210111832
2620869226,3,1,4210134505
3160570963,1,1,114457229
2015843421,1,1,65837984
1975889224,2,1,4210110446
2320034985,2,1,4210090121
2395927480,5,1,29617571
2066716061,1,1,9360294
4234609750,3,1,72702400
4400264651,6,1,200296433
2797156514,1,1,136199984
4318200427,2,2,4210132578
2052425340,1,1,185852735
4388550794,1,1,4210136233
4299856476,1,1,205092303
2082284114,1,1,4210087915
2246998673,1,2,4210153043
4391992793,6,1,4210123272
2087121423,2,1,880747138
3206516897,1,1,4210116940
4389893164,1,1,130823665
1636875934,1,1,170979836
4387704294,3,2,4210115614
4367553799,13,1,4210112910
2964147652,1,1,99065089
4380841412,3,1,116953780
2067396818,1,1,33213144
2414966502,1,1,74801974
2070668733,2,1,201448701
3041504937,3,1,154425047
4398243287,3,1,17974374
4226368330,2,1,4210096870
2100093644,2,1,205746353
4319080125,4,1,80850581
4290805035,1,1,3129995574
1965512669,1,1,39422238
4321230656,4,1,198645480
2766754978,155,1,27674431
2782186888,2,1,16231767
3100545236,5,1,1320473756
2250214483,1,1,66906201
1993244478,4,1,201448701
2951780239,1,1,1294671590
4387875755,2,1,4210142721
1858202430,1,1,4210138501
2414060780,2,1,3018718406
2034932043,1,1,1589757
2021700282,1,1,114493937
2904390186,2,1,63533367
2084885764,8,1,130416959
2014101197,1,1,86519309
4317894152,2,1,3130874397
4383094734,1,1,100072489
3033554569,1,1,1286406326
1935925480,2,1,40542001
2106911209,9,5,4210148493
2521773881,1,1,115566878
4210956228,1,1,4210113049
1983187731,1,1,4210090881
2133765177,5,1,5023651
2076033675,2,1,24185976
2075650392,2,1,26999989
4396241885,1,1,154425047
4231011791,1,1,921990950
2022520781,2,1,4210130387
4230001841,7,1,4210116240
2163190345,1,1,1282879092
2928309605,1,1,71920554
2412393508,1,1,2801370615
2060018926,2,1,125749732
3035505677,3,1,1294671590
2351636093,1,1,37461747
2514123103,1,1,162868743
4361994965,3,1,5124864
2809774055,3,1,56590836
4214623009,2,1,108321963
2965618480,2,1,193876067
4252160657,1,1,177725633
4386790252,5,1,2799850029
2128722384,4,1,191242182
4220836833,9,1,2802662748
4244948837,1,1,157227730
2530913014,5,1,28407311
1771655831,1,1,4210118362
2952495474,1,1,173304897
2407386923,1,1,161318765
2047360158,1,1,12912129
2093838186,2,1,4210148481
2002787222,2,1,148366613
2492391455,1,1,149899117
2065098299,3,1,138689650
2350285881,1,1,4210104291
2034701146,2,1,34809795
1999161237,1,1,161057412
198332130,1,1,861853513
2335084170,2,1,4210110649
3168101092,1,1,4210115788
3161801268,2,1,63966007
2338761106,1,1,180634299
2330752942,1,2,4210135792
2351740955,1,1,4210099941
2021945389,2,1,32971472
3109821048,11,1,68947357
2155754138,1,1,200845125
2042167928,3,1,176453806
4396797394,5,1,19820366
4390451271,1,1,118567650
2076469005,1,1,114546181
914887754,2,1,255234318
4399364947,2,1,79156528
2591006943,1,1,131729948
2287981726,1,1,157674565
1871215971,1,1,4210096253
2388371586,1,1,37796252
2896080246,5,1,72872986
1965063841,2,1,2800735176
2411307797,1,1,21370196
2006047092,1,1,195460627
4386975853,1,2,3019322962
1490839164,1,1,197251160
4225690937,3,1,93593358
2388245037,1,1,37461747
4309880446,7,1,55240360
2069189186,1,1,4210136897
2009816166,1,1,13850615
2007986459,2,1,133731052
4319311016,1,1,4210125642
1552040126,5,2,76571253
4207007294,1,1,25355098
2076880364,6,1,4210127641
2774537131,9,1,118347636
2963687790,1,1,1297460800
1592802614,1,1,4210105355
2500452427,1,1,52357470
2550914060,3,1,91045830
3214446828,9,1,165779595
2929301834,1,1,25757504
4393696204,3,1,134113660
2013658560,3,1,4210117001
1534848786,2,1,33926330
2976935459,2,1,187420256
1973603374,1,2,4210087915
2315975499,2,1,4210122105
2149961271,3,1,201448701
2913650839,1,1,197141962
2901597492,2,1,2800756798
2163082546,1,1,100066346
2369725872,1,2,4210156404
2885085348,2,1,103187081
2036181715,1,1,68986083
2967885793,3,1,184565670
3198804430,1,1,36721946
2025716683,1,1,1327163397
3111301111,1,1,184746854
2033447709,2,1,129975664
2049616969,2,1,4210109338
2515340361,3,2,1339417872
2075837721,1,2,4210115995
3105867413,1,1,86958956
2581729064,1,1,169333911
1981269040,5,1,94422183
4380576218,6,1,4210160067
2120695033,1,1,163205636
4246611824,4,1,145311948
1592514806,2,1,192168892
4386051842,1,1,102893293
4296631195,5,1,165745306
2556401465,1,1,183067930
35788662,1,1,189712700
2589102143,2,1,205349734
2747881819,3,1,129708740
4323351178,3,1,111088046
1986108899,1,1,177477856
4360951876,4,1,354108
4381195540,4,1,139322472
4282968643,5,1,2801498763
2080217327,1,1,57206974
4396676906,5,1,4210141322
4388101269,2,1,4210134251
4205106302,2,1,150744194
1969433259,1,1,131155284
2083543279,1,1,161318765
115077706,8,1,1308126019
2402182180,1,3,4210149742
3113625690,3,1,126744593
3165800964,8,1,99464096
2037056549,8,1,4210119109
2013794775,2,1,1282105669
2319921773,1,1,1315559485
2189726675,1,1,50441567
3209972705,2,1,225661044
3000469764,2,1,2801766832
3083184564,4,1,2800562746
2007009564,4,1,124055696
4220678791,9,1,197323543
2408452307,1,1,165733156
3194890546,1,2,2609998029
2010347009,1,2,161548249
2164023135,1,1,84884186
4319076337,1,1,82724352
2377634240,1,1,2801368622
2753680659,1,1,4210152461
4387546903,5,1,139264467
2028234726,2,1,91123046
3175272215,4,1,17974374
4200336229,4,1,54880866
4367834637,9,1,59433898
4400685484,5,1,4210132332
2891367027,8,1,204722609
4393950692,3,1,12315562
2923462919,3,1,913481162
2599157442,2,1,4210165038
2789347193,2,1,4210149000
1986715445,2,1,145608581
2077142806,1,1,130238516
3131612541,3,1,35046152
1977252620,2,1,160606119
4306889100,2,1,2802902501
2155031408,5,1,165932596
3010204420,1,1,4210085940
2969017392,1,1,190249584
2231697867,1,1,186442907
2331267312,1,1,4210136334
3000344347,13,1,34352273
4210794433,1,1,90610280
1682596044,1,1,149899117
2056028622,1,1,80606768
4313496980,1,1,4210148240
2897755544,4,1,188538660
2783674487,5,1,145311948
4399898746,4,1,4210159902
3122347270,3,1,25169866
1522251864,1,1,192619145
2750934263,2,1,32481161
137466754,2,1,20231570
2293981264,2,1,1316064682
1995687266,5,1,97018004
2945235026,6,1,1332387789
2028888569,1,2,1283280774
3113001380,3,1,117965899
2095620348,1,2,4210150558
4205380017,3,1,4210148371
3138635607,4,1,123534392
2165337884,1,1,1314586196
4389624512,3,1,198091727
4282836912,1,1,21370196
3095497449,9,1,180923762
2977868923,2,1,4068193
2793549792,1,1,4210105015
1989124325,1,1,2799617873
1901039303,3,1,188626449
2077349322,1,1,79510175
1987567375,4,2,4210153400
2027006302,4,1,170897317
1835537955,1,1,4210155724
3213689076,1,1,27357992
2754661169,1,3,4210156571
2016024647,1,1,19820366
2765649020,2,1,65143321
4400088049,4,1,190567190
2902125583,1,1,23758234
4213204008,2,1,14243506
4399862477,1,1,87074743
2981131424,1,1,135598925
4236665164,1,1,4210094839
2596656877,1,1,283262890
3017336790,1,1,200769079
2592674014,192,1,135598925
1984109834,2,1,25041050
2066646200,1,1,200763008
3213576130,1,1,130830085
4290701072,1,1,4210113655
2149297737,3,1,89652312
3002520070,1,1,204823248
4398762143,1,1,3130945570
3157236383,1,1,83816512
2390921175,1,1,4210101171
3023391839,1,1,149899117
1850884269,4,1,4210124057
2160470271,1,2,4210160793
1970936375,2,1,57206974
1980984713,1,1,177725633
2897542929,2,1,36399199
2143492302,1,1,79576946
2366163238,1,1,180585399
2748470832,2,1,4210089003
3087166695,3,1,204337017
2047771304,1,1,4210101126
2056522481,1,2,98677209
3165636707,1,1,4210123519
3003949096,2,2,4210138594
2067056499,1,1,164213776
4321499437,5,1,4210116940
2561102866,12,1,2801030728
2010007223,1,1,136199984
3194332073,2,1,187152970
4240348129,1,1,180670191
4281389819,1,1,9927081
4246050646,2,1,22590746
1983729168,1,1,98285908
1972872137,1,1,102401767
2078035040,1,1,4104125
2753846453,3,1,90259746
2026838828,1,1,201537933
4388635516,2,3,4210102928
2498984047,3,1,322491407
3024279106,2,1,4210122146
2155943158,2,1,89440247
2980271047,9,1,44260953
2032358704,5,3,2738703131
2922605148,3,4,4210128921
3137185121,1,1,202697423
2952024936,2,1,191208505
4225666911,11,1,1334415907
2063090428,1,1,95023434
3045258142,5,1,17974374
2911713723,1,1,206127235
2394373322,1,1,183067930
4393902464,1,1,4210154985
2034432321,1,1,19820366
2093917739,3,1,133978751
2058416349,3,1,4210134938
4389234888,2,1,157773358
2020521149,1,1,139322472
3212858250,2,1,4210136513
4385662424,2,1,184693016
2017469788,1,1,177877127
4294707214,4,1,4210086892
2075273878,2,1,133533813
2346071339,2,1,165143802
2092989158,3,1,25355098
3154344391,1,1,59411706
4312814739,1,1,4880106
2502201828,1,1,204465549
2122537629,3,2,2801814493
4290466990,4,1,197251160
4390647011,4,1,91357014
4225962007,1,1,118373667
2400566152,1,1,114832834
2094598406,1,1,100288624
2071042747,2,1,17974374
2991822231,1,1,202126657
2106413682,1,1,38476204
2541022765,2,1,157696592
2376443983,1,1,4210166499
3045582033,4,1,4210131959
2412748756,1,1,4210121314
2940138311,1,1,255234318
2982699571,1,1,190103667
4399395006,7,1,27804330
2093148048,1,1,122411786
4398776927,1,1,52354020
2595596291,2,1,4210122399
2549697546,1,2,2800742272
2001163606,2,1,54009628
4387095920,4,1,155781252
2980536345,6,1,188760350
2896760959,1,1,1314466530
3008886629,2,1,172675005
2265631460,1,2,889458895
2017484568,1,1,116631150
4244290909,7,1,201537933
4386814546,2,4,911468752
2035376103,2,1,4210088617
1560579614,1,1,132053463
2997045651,1,1,193775966
3216057186,9,1,69984877
2169940128,1,1,4210094386
2610888409,3,3,72352591
2803920408,1,2,189075073
1842524451,2,1,4210138427
4366602136,2,2,4210095705
2056748942,1,1,189285622
4389020650,2,1,4210128618
4224940980,5,1,4210124233
1965691465,1,1,69552723
4226210578,1,1,185071736
4235468961,1,1,50441567
4285104483,1,1,4210150789
1982136382,3,1,111979921
4281941815,1,1,51556381
4385611515,2,2,4210121761
4390691170,2,1,35440088
2568742452,2,2,95457486
2167313344,1,1,154851008
2015059002,1,1,20089843
2084994475,4,1,2801533059
3152511562,1,1,4210134587
2352502073,1,1,4210096196
2312425739,1,1,110152177
3132869482,2,1,4210104382
4362600816,5,2,4210121761
2166998713,1,1,74973139
150618586,1,1,2801148111
4400667440,3,1,135070504
4399999148,1,1,1286207013
3108913450,1,1,114531698
4221029763,2,2,4210147586
2035684633,1,1,44461941
2061135721,1,1,68368234
4287027712,3,1,4210151792
3093291868,2,1,4210157776
4210248644,1,1,181355716
1573155731,1,1,4210118552
3089625227,1,1,176037994
2100136954,1,1,43439940
2161355285,1,1,135117807
4377024365,2,1,123387679
2794957215,3,1,186354981
4385497249,13,2,98677209
2513610598,1,1,1334095494
4242740482,1,1,129643931
2888003147,2,1,113508548
2953080625,2,1,4210120668
4385477555,1,1,4210104791
3105542944,1,1,1174212
2142665170,1,1,201448701
2381417501,1,1,37461747
2778887157,1,1,2802751111
2374083339,1,1,16365422
4296887840,1,1,130442723
4382513681,1,1,4210092132
2089499219,1,1,181401687
2315625404,3,2,4210107674
2114539683,2,1,200296433
3105281193,2,1,148099405
2412099399,1,1,111979921
4206463332,4,1,913481162
2780063189,2,1,28407311
2112764119,4,1,43922553
3014351185,2,1,4210124900
2363638986,1,1,204553293
4396975744,2,1,66867065
2089713684,1,2,74801974
2911468784,1,1,173899330
4367048214,1,1,108290504
3159730540,1,1,31512782
2980684663,10,1,1299303238
4285808227,3,1,32699454
2911968969,1,1,130309236
2472551849,1,1,1330342723
1988264672,4,1,2801952686
2909456496,3,1,4210152134
1975351179,1,1,145311948
2277015739,1,1,1342547582
4223499113,3,1,8692664
2087976721,1,1,165932596
2147281755,3,1,20382870
3087979941,5,1,2802928900
4398357355,1,1,37461747
1974221120,1,1,4210125667
2096875838,2,2,4210117557
4390492464,1,1,16609230
4240548671,8,2,188538660
4390933821,1,1,110118728
2989988848,9,1,145311948
2193252977,2,1,2799834026
4244589266,2,1,48890080
4386986980,1,1,107720978
4386352768,1,1,20382870
2021024211,1,1,96840727
2747537562,1,1,4210154083
134699165,2,1,32971472
2902427530,1,1,149899117
2118227508,2,1,169086405
2491126940,2,1,879563668
3032563978,1,2,4210115928
1969741146,1,1,4210130498
4377695504,4,1,8204097
4255252484,1,1,3019010403
4312082292,1,2,4210116048
1980017460,1,1,172901346
4393541240,2,1,196817621
2051372220,1,1,33501960
2570660980,1,1,1288882113
2030804341,2,1,84884186
4296832286,10,1,185261750
2898985049,1,1,130701444
2041416164,1,1,64926303
4315926700,3,2,3129709771
2900587114,3,1,4210156613
4394044727,1,1,74801974
3156658870,1,1,2251586001
2130256697,1,1,2801851002
2368520351,2,1,4210144496
2058883847,1,2,7882870
4244494137,2,1,21193070
2096680746,1,1,115752224
2897688376,1,1,74525822
1971858771,1,1,4210144506
2258567384,1,1,10017102
2571623399,2,1,4210135126
4386220705,1,1,150807315
4212796537,1,1,36234482
2014988378,1,1,142631665
68591885,1,1,4210157710
1971522746,1,1,4210091812
2937635995,2,1,1282105669
2772687361,1,1,55143463
4380764610,5,1,162871001
1030788377,2,1,107639228
2073618557,1,2,4210137640
4377372063,1,1,4210123077
2759701115,1,1,43545212
2915845109,4,1,76198965
2585935040,1,2,4210126377
3028181898,149,1,4210147623
2031002337,1,1,137902535
4389622469,1,1,142606810
4384404831,7,1,60134161
4286251937,2,1,1285764155
2100381592,1,1,197251160
2124571835,3,1,153338809
2079116073,3,1,887064364
2412076600,2,1,2799990285
2159522807,3,1,150314799
3009690269,1,2,1336862989
2060873863,1,1,33213144
2114712152,1,1,68891433
2783863504,2,2,4210145138
2990845475,1,1,67900169
2598367297,1,1,197323543
2474184830,1,1,20497027
1554961232,2,1,1289243028
3084542916,1,2,4210151983
3019805177,8,1,4210144910
2276844024,4,1,28166907
2971884473,3,1,2800567748
4200160826,2,1,48379061
2605223655,1,1,204337017
2135637199,1,1,198873322
4285191711,1,1,109297418
4283574283,1,1,4210103627
4387816034,5,1,121797337
2076935646,1,1,124601658
2197768813,1,1,36258959
3181319858,1,1,1343551460
1965287102,2,1,1286329397
2763350961,1,1,4210161262
2419081663,4,1,33213144
3094105229,3,1,154130895
2045297101,1,1,4210140884
2998936421,4,1,4210128526
4385270169,1,1,39333907
4298138732,1,1,4210135298
2086760873,2,1,4210136737
1776437535,3,1,74801974
2993501498,1,1,19820366
1995209859,1,1,87216513
3024408723,2,1,4210113703
4249028206,1,1,129604602
1911821986,1,2,2800772125
2810500942,2,2,31746571
1497798583,3,2,4210095016
3046561506,2,1,4210086050
2703224224,1,2,904910273
4224278404,4,1,116953780
4225638537,3,1,887064364
3030044260,9,1,193662353
1824666588,1,1,63739035
3015712892,5,1,59361560
2904069569,2,1,161941770
2602015988,1,2,4210137953
3018688604,6,1,12708293
3162369984,3,1,4210107944
3106417893,10,1,27837315
2387395607,1,1,157773358
2158521389,1,1,123466251
2073957308,1,1,136259955
3122845355,2,1,71267560
2751200356,2,1,4210114766
2118388673,1,3,2799810450
2098413181,1,1,4210150358
2015748393,1,1,29867402
3101573007,2,1,1294671590
1970235052,1,1,2802446986
2950547342,4,1,173911158
2321239824,3,1,59130452
2765332641,2,2,88170914
2026924306,2,1,76569877
4200510028,5,2,4210088741
2140262199,1,1,1294671590
2050496158,1,1,87216513
2093027550,1,1,99464096
2155523690,1,1,28166907
3217657213,3,1,139660479
2024031493,2,1,114457229
4361188945,3,1,121797337
2144702175,4,1,1292894508
1994432562,1,1,49496784
2006325783,1,1,130769515
2186550965,1,1,202963720
2901511101,2,1,4210112007
2972850168,1,2,29607241
1602924901,3,1,4210163339
4220726947,3,1,42999171
2095892513,1,1,180670191
3119804683,1,1,63772739
4389446611,1,2,57206974
2977172219,2,1,4210099365
4399362556,3,1,881766915
2284304224,3,1,230073098
2016122828,1,1,2799786008
2037970767,1,1,223532165
4210655917,3,2,181190671
1985656228,3,1,12607205
2969928291,4,1,116067653
2415705844,2,1,83558840
4401716607,2,1,142606810
2003261405,3,1,63966007
2090323320,1,1,4210107224
4226374919,1,1,115752224
2973499035,3,1,51235708
1950355216,1,2,4210161858
2767589857,1,2,4210098446
2053715393,1,1,74801974
2077567307,2,1,4210163363
3202978443,1,1,114972647
2035616089,1,1,130442723
1997236144,1,1,118353179
2018439324,1,1,891521709
2045289531,1,1,129902397
4220681357,3,1,1294671590
3004740322,2,1,1328969757
1982066158,1,1,4210119410
2991157902,19,1,39422238
4319457705,5,1,243754102
3042059166,2,2,4210133779
2799836148,1,1,139660479
4312532004,1,1,4210163111
2006482474,1,3,4210086338
4387527245,1,1,4210144662
4232968305,1,1,4575257
4206314253,8,4,4210128921
3118832066,1,1,899635006
3161057657,2,1,91807558
4383426443,4,1,57092466
4396656154,1,2,154526488
2071503091,3,1,5388228
3044159052,4,1,108688024
4399117513,3,1,2802835388
2899416765,1,1,124601658
2048770675,1,1,92008406
4280548162,1,1,233745408
3185149980,1,1,98957242
3138384580,1,1,182023848
3015772866,5,1,4210155116
4312917859,1,1,71267560
1917558870,2,1,55285296
2986085521,4,1,699696
88223991,1,1,71920554
2081072205,2,1,181547552
1995684290,1,1,1343052199
2606969116,4,1,1330165540
2974165318,1,1,102064193
1978069872,1,1,150744194
2314028448,1,1,2800403580
4382345117,3,1,138925566
2132214256,2,1,154570441
4318596198,1,1,4210145079
3122072716,1,2,52357470
2074445521,2,2,5023651
4320019762,1,1,94625822
3045875095,3,2,4210111398
2737377527,2,1,1282105669
