concept_id,umls_aui_seq,umls_aui
2910800957,2,A26709780
2908739490,9,A18645795
2910060629,1,A1552211
2910759140,20,A27062054
2909813250,10,A21143824
2908731994,1,A17993295
2911055575,1,A0026754
2909521713,14,A4752871
2910795874,1,A0004227
2908737250,3,A0715780
2909062176,2,A0015265
2910064783,2,A0771063
2911033831,2,A18614925
2909988403,9,A18572158
2909554025,5,A23939115
2911006876,2,A0667796
2910675164,8,A1202015
2909432713,3,A23932083
2911091166,1,A0127842
2911159403,1,A0391238
2910119661,1,A0445145
2911120302,15,A23067904
2911171335,7,A23923230
2909003936,4,A17927495
2909469553,1,A23943628
2909064728,2,A23918537
2909922364,8,A22853131
2908660692,3,A25760783
2909423643,5,A15568943
2909681344,2,A18573109
2910515535,8,A27328060
2908774899,1,A0867090
2908765736,1,A0596327
2910823151,1,A1200147
2909325608,5,A16797197
2910151845,4,A0707303
2910109830,5,A7102024
2909810335,5,A18647651
2909700129,2,A23340337
2910325170,4,A22790906
2908975369,1,A18566954
2909908917,1,A11989197
2908833630,4,A23869794
2910559741,1,A0245333
2909781388,1,A18586533
2909524538,7,A0417276
2910275740,8,A25726081
2909599973,3,A18594531
2909230309,1,A7794740
2910037063,4,A3013747
2908541515,13,A18085321
2909750939,7,A15145597
2910852105,10,A3321942
2910634626,3,A28393895
2909477629,1,A15834870
2909814191,5,A26675101
2908884792,5,A11559824
2909254382,3,A23872845
2910547607,1,A0872699
2909935303,5,A17981550
2911115442,12,A20099578
2910399511,6,A18683965
2909454230,7,A7567478
2910153003,8,A18628339
2910325231,1,A0318693
2908829342,7,A8402937
2908532722,4,A26647286
2910140435,4,A28254432
2909589156,1,A3762360
2909461552,1,A0461994
2910555652,5,A0430416
2911054320,8,A18552970
2909806198,7,A2932181
2909454230,2,A0452333
2910129229,1,A0419630
2910776193,5,A0582347
2911041269,1,A0385644
2910140435,2,A25742798
2909858005,1,A0112188
2909322605,6,A18628466
2910098536,6,A0019816
2910443878,3,A1390803
2908728163,1,A23903682
2911108730,3,A20211401
2909633097,7,A25726432
2910668435,17,A23889774
2909640154,3,A0435106
2910289471,8,A18911130
2910982124,1,A18066807
2910293678,3,A18571964
2909065260,2,A0095076
2909897528,6,A21038531
2909094124,1,A11358861
2909484069,1,A13742725
2908858883,14,A13735940
2910634771,3,A26716732
2910482912,4,A23865348
2908638955,2,A0397693
2910976051,10,A17949908
2910652704,1,A12056849
2908933175,6,A18633714
2910723750,2,A0859629
2909411929,6,A15566985
2909038281,2,A1202214
2909183989,6,A23022499
2909890400,10,A7873772
2909519439,3,A0002099
2910609880,9,A18644619
2909842389,3,A0818771
2910414618,9,A22953226
2911197707,10,A27873633
2910389767,2,A18018287
2911115442,13,A22869740
2910055489,4,A18683292
2909113481,2,A18635192
2909252273,20,A2882385
2911222091,5,A11574963
2910378896,3,A7164028
2910105707,1,A1393425
2910260750,13,A25682315
2908879798,8,A2925320
2910648213,1,A11603173
2909638485,10,A23865595
2908763164,5,A27760433
2910107953,7,A10338296
2909081213,19,A6921508
2909458119,3,A2206964
2908795679,9,A7750490
2909221823,10,A2957274
2911213092,2,A18615489
2909908917,3,A18665047
2911121051,2,A3265784
2909423643,19,A4359873
2909962264,5,A23909678
2909451232,1,A18454635
2911077047,15,A18555830
2910738562,6,A14060389
2909723608,1,A15556597
2910128205,1,A0133734
2910116615,1,A0676437
2911192292,8,A4777439
2908807366,2,A18661586
2908621539,13,A9343934
2909954168,1,A15557294
2910105144,6,A22725956
2909879501,2,A0567368
2910510515,15,A25702894
2909568388,9,A23895125
2909145594,4,A7750604
2909935303,8,A23526928
2911120302,18,A27068152
2909166674,1,A0295933
2911077047,22,A4386911
2910500549,1,A0101433
2909829705,1,A0690271
2910855829,1,A18647586
2908806481,13,A17932719
2910218225,4,A2920163
2910132651,5,A17949719
2910858186,3,A25716090
2908933376,17,A25709990
2908883878,4,A0447410
2909916482,1,A0041084
2910115300,6,A3230629
2909096915,8,A24170919
2910759140,23,A4714223
2909079918,5,A23902779
2911120302,23,A8438236
2909863526,5,A26986284
2910641391,1,A17945925
2910079294,2,A0013389
2911125582,3,A0405338
2909260394,1,A0316610
2908833630,2,A0039463
2911083296,4,A0054123
2910983944,1,A18587879
2910141352,4,A23863925
2910812615,9,A22879898
2908657372,6,A3297467
2910040365,8,A26636481
2910722220,4,A18575729
2908903051,12,A25749702
2911191659,3,A3054832
2909915070,12,A18026786
2909371672,1,A21111176
2910309107,2,A27381145
2909176747,6,A13019047
2910043486,2,A0406138
2909950241,6,A1540592
2909922595,7,A23867706
2908970061,8,A7576411
2908797038,1,A0024958
2908613562,2,A2160183
2908607204,13,A22891810
2910444461,1,A0935360
2909669934,3,A25733437
2909974469,1,A22646585
2909309622,6,A0580215
2910704350,2,A0786152
2910471476,5,A9334173
2911202535,12,A2943286
2910483185,6,A23966521
2908998935,6,A1648891
2909461552,2,A0461995
2910367425,2,A11944410
2908832260,4,A18557579
2910383387,17,A25710609
2909254975,2,A24370852
2910079589,3,A1385185
2910275740,2,A0398226
2909019056,2,A27468921
2908662681,8,A25722764
2908763164,2,A21144323
2910803384,1,A18783321
2908788423,1,A20905734
2910480142,4,A26663164
2908747478,4,A23961265
2909423837,4,A23901175
2910675164,2,A0106153
2909463153,3,A24381251
2910532367,4,A10762125
2910041202,15,A22961178
2908923111,4,A15427788
2909380610,2,A3213895
2909456546,3,A0339396
2910830941,1,A8316300
2911097071,2,A3253868
2909510519,1,A7108035
2909592510,4,A18561250
2909352220,1,A16761162
2909867593,3,A24370422
2909445474,7,A23878402
2909999665,2,A0472531
2911125582,9,A17944096
2909411929,8,A23876801
2911218954,8,A22818039
2909743803,10,A18168748
2910395002,1,A27192366
2909598534,1,A27818531
2910216633,9,A26604477
2909592991,1,A18571262
2909581452,24,A4712295
2909321672,9,A2890726
2910335277,3,A3109770
2909217500,14,A25742582
2910203904,2,A10998679
2909128814,2,A0025290
2911193946,1,A10906586
2910107953,18,A8179488
2908929163,2,A17957219
2908924572,2,A18598536
2909892341,2,A18630523
2909485332,6,A10762494
2909519439,12,A25692215
2910151965,1,A9248675
2909466429,2,A22726665
2910393698,15,A18757202
2908937200,2,A17905391
2908642093,3,A15394201
2909913381,1,A18442087
2909176747,3,A0005457
2910759140,1,A0108313
2910856874,13,A24178572
2910751344,1,A0422827
2909479895,5,A15471514
2909197731,2,A16994283
2910068711,12,A24674430
2910557164,3,A23943493
2911148723,2,A18666146
2909352501,3,A23960084
2909479827,12,A23018341
2908896964,3,A26612063
2910954276,3,A8481354
2909637497,10,A25743181
2908772859,3,A18558169
2910311954,4,A18627830
2910574371,19,A23948680
2911126233,3,A18576559
2908838209,8,A9334112
2908811589,3,A17894407
2910569719,2,A2134600
2910635913,5,A27172859
2911120302,16,A23891988
2908788973,1,A0364581
2908532722,1,A18574511
2910014464,1,A18467712
2909479827,14,A24368995
2908558136,2,A0416957
2908788973,4,A0364584
2910068652,1,A0053015
2908696374,14,A16989506
2908586218,1,A15567614
2911083071,7,A7616651
2909410694,3,A22999736
2909766688,2,A18563752
2909497052,2,A0400203
2908963076,1,A0056365
2911106879,3,A24184296
2910053781,16,A9333560
2908551600,4,A0415125
2909827854,6,A15223361
2910325231,3,A0679079
2908840091,1,A0781598
2910997768,9,A12033126
2909843195,2,A23775709
2909441150,8,A23927271
2911111840,4,A0116095
2911115442,11,A18630616
2911155155,5,A22863268
2909817843,1,A0318955
2908765736,16,A20018017
2908728446,2,A18040100
2909713668,1,A0064713
2910701995,5,A23868017
2910225459,2,A0685827
2909999415,1,A20257393
2911156359,2,A10790750
2909367525,3,A23132588
2909257975,11,A26949660
2910496060,1,A18558458
2909341992,2,A17600098
2908603061,1,A1081793
2909873072,3,A0043171
2910098536,9,A17971072
2910530303,12,A27815630
2909038973,1,A25771881
2910949778,2,A0429755
2911213092,1,A1114563
2909510684,3,A1978143
2908944834,1,A11594050
2909760446,4,A25737227
2910905871,2,A23935907
2909884793,5,A9333003
2911090098,7,A16033131
2909135397,3,A7601541
2910073617,2,A23510828
2909479059,1,A0419268
2908943219,2,A24837156
2909255381,11,A17955391
2908611220,10,A26633617
2909406889,6,A3010728
2910515535,10,A7631680
2909929115,1,A0099200
2910882873,2,A17974400
2910535624,6,A16755167
2911140283,17,A3655743
2909837681,4,A13899585
2910049883,4,A25719160
2908917876,3,A18430685
2909637497,2,A0412770
2909029107,6,A24376166
2909802241,14,A18047184
2909320318,3,A19051157
2911090098,6,A16029477
2909278008,2,A0125857
2908906697,2,A15836304
2909913674,1,A0003511
2909356766,2,A18650243
2910051566,4,A7564400
2910321205,1,A26659830
2909665445,5,A11947563
2910819753,1,A7883274
2910723988,7,A24328484
2911140283,16,A2866342
2909567013,1,A10908531
2911114149,2,A18587212
2908931861,6,A7628534
2908622527,3,A0461032
2908752338,4,A0479029
2910777643,1,A0550045
2910482119,7,A23939788
2909562073,2,A0491304
2908838615,7,A17943776
2909165995,5,A7573801
2908844906,13,A23012356
2909052318,6,A3242444
2909675155,3,A23874104
2910046258,7,A17286530
2908933131,20,A2942670
2908716714,3,A26463634
2910930448,8,A18683294
2909375446,1,A0584919
2909863526,2,A14268355
2909851247,7,A0580228
2909342898,1,A19053683
2908795448,6,A0458285
2909752691,24,A8482435
2908603061,8,A3199258
2910759140,15,A19985270
2910090564,1,A0319760
2910881488,3,A25734854
2909761261,3,A0394079
2911171335,2,A0013597
2910454632,4,A0316348
2908933376,16,A24372364
2909587923,2,A1388446
2908728060,5,A3127451
2909050532,14,A19657992
2908539361,1,A0316744
2909145159,2,A0657129
2909158248,5,A27060278
2910605048,9,A27929758
2909111407,16,A26606360
2908838209,24,A22879100
2909217500,6,A16975600
2910901110,9,A25745095
2909569812,2,A18656780
2908688587,2,A15576659
2909665077,6,A3013740
2910197546,7,A24373303
2910004921,9,A24668240
2910806127,3,A18474911
2909519439,4,A0002100
2908901865,13,A2943098
2908924393,4,A0002556
2910701995,3,A10760208
2908823819,17,A23967448
2909350188,5,A11960777
2909761261,1,A0029258
2910806127,7,A25729877
2909829705,13,A18565858
2908767450,10,A26628864
2908669727,6,A23872985
2911120890,2,A2995292
2909409151,1,A10998667
2908562933,4,A7746659
2910098536,13,A25740669
2908752488,3,A26513430
2910450144,2,A0001953
2910997768,12,A18064319
2908713948,3,A26707940
2910190370,10,A23866980
2909010401,6,A26618595
2910314168,1,A17473059
2909529084,3,A10805232
2909916031,10,A23904268
2909360922,7,A20048316
2911210598,7,A26655553
2910703761,21,A6920310
2908570505,9,A23632945
2910793863,1,A17457030
2910216633,1,A0006161
2910302845,10,A25725631
2911002200,7,A0397587
2910657230,2,A0764557
2910328161,2,A0729520
2910048620,3,A17917772
2910279789,3,A8282130
2910703761,18,A26603921
2910535624,2,A0055638
2909356555,3,A16039092
2909003936,3,A1389954
2910870146,2,A18574713
2911115442,2,A0003787
2908589346,1,A0459480
2908657509,9,A24673118
2911111840,12,A23862375
2911010140,8,A7661383
2911028397,6,A23063885
2911064607,4,A13378095
2909953478,3,A3230503
2910058513,1,A1195734
2910383387,15,A22976923
2910303479,1,A0694262
2911067425,11,A4844386
2909747305,1,A1248515
2910338131,5,A24204940
2910014776,5,A0550415
2910423619,5,A23910388
2909131395,6,A7573512
2908755955,9,A7568399
2909497934,1,A1555757
2909074800,2,A0409380
2910635913,4,A18650348
2909958741,2,A16767565
2911126425,4,A23869700
2908843251,6,A23872086
2909643359,3,A6957737
2909040729,9,A18676620
2908565550,1,A1397425
2910975744,5,A3117946
2909615965,3,A0785123
2910983944,2,A27327770
2909822954,2,A17969694
2910678351,4,A18690131
2910153003,7,A1177694
2909431374,4,A18650253
2909237780,1,A0990045
2909917878,1,A0908645
2909056506,1,A18565109
2909439922,3,A18678195
2911166042,3,A17954705
2910491948,10,A20057663
2911156200,11,A25687431
2910508445,1,A0247587
2909408332,25,A4713529
2908838615,1,A0089489
2910710802,5,A2918549
2911143526,2,A26613316
2910930448,3,A0400333
2909951594,8,A25717747
2911028397,5,A20931083
2909479895,3,A0430155
2909636889,2,A26619752
2908921296,3,A18559808
2908861771,1,A18631162
2910430321,1,A0364437
2910762390,11,A4798853
2911202600,2,A0002512
2909023644,5,A8257265
2909774370,10,A2935047
2908689992,2,A18246276
2910738562,4,A0569673
2910190658,1,A10791015
2908933131,5,A0448788
2908954928,15,A8352832
2909991210,1,A0248406
2909750939,18,A2931651
2910259375,11,A17018988
2910487530,4,A3712041
2909752691,20,A2866215
2910187823,3,A1811115
2908970061,2,A0247489
2908607348,2,A26666503
2910946863,5,A25697635
2909590382,1,A17894135
2910852105,7,A22851221
2910140794,7,A18046809
2910886205,6,A5006047
2910349174,2,A0793397
2910396414,25,A17973634
2910167010,4,A7581800
2911059045,1,A0043562
2909651949,6,A18629428
2908788405,2,A18670068
2910451184,6,A28448782
2910491948,12,A20890021
2909806565,16,A24675123
2910616689,2,A23631281
2909946173,6,A7567352
2910165503,5,A23894977
2909954419,5,A24379105
2910515535,7,A25697929
2910973466,1,A1005475
2909255381,19,A4798953
2908743524,3,A17973398
2911065790,3,A24104743
2909079918,2,A0670772
2909447574,20,A7572140
2910259375,20,A8438571
2909081349,3,A18022952
2909406889,2,A0679306
2908589346,4,A18594023
2910147798,9,A25705881
2910020066,19,A2932227
2908834131,4,A0398218
2910604149,2,A18687121
2909231237,9,A24677806
2910204064,11,A22810159
2908997079,5,A17697603
2909231237,8,A23089955
2908780919,3,A7569432
2908765736,8,A14220437
2909500757,10,A18052881
2911103869,10,A22935627
2909621675,11,A24670923
2910046258,10,A18045128
2909916031,5,A13818208
2910082039,1,A0133527
2910329180,11,A2910944
2908885201,1,A0392312
2908589346,2,A0459481
2910584757,4,A17899206
2910564767,6,A17481334
2909947164,4,A1172426
2910769707,3,A4471919
2911096038,8,A19601912
2911140283,7,A17933001
2909374918,4,A7561488
2908929049,3,A0024025
2909768578,17,A9332954
2909708642,7,A2937639
2909081349,1,A0092237
2910683987,3,A18585075
2909225500,10,A23890247
2910053781,3,A0488286
2910070530,13,A3047958
2908903051,13,A27929119
2908997079,14,A26469376
2910181907,5,A1536494
2908823819,5,A9333967
2909889181,18,A22863973
2910532367,8,A17046706
2909977076,1,A26644769
2910935011,6,A21014027
2908917876,4,A18681121
2909389717,2,A0986664
2910137039,1,A0283315
2909275681,3,A13567534
2908539429,9,A2880760
2911125582,2,A0405337
2909461552,7,A26660931
2910347904,2,A0475801
2909464037,4,A11729939
2909130949,1,A18641003
2910257930,5,A12963980
2910570736,4,A0027704
2910020066,6,A0598101
2910504111,3,A0317888
2908918659,1,A0031597
2908662681,9,A3158751
2909552727,1,A1059907
2910225729,4,A23900398
2909528626,2,A10758895
2908725511,1,A0949848
2910751650,3,A18553398
2909582096,18,A8438401
2910962159,12,A2983074
2910509766,2,A0747250
2909862400,1,A0018362
2910910449,1,A0103877
2909819767,13,A25737422
2908529173,1,A0675958
2910256814,2,A0567401
2910429360,5,A22984288
2909053340,2,A7658319
2908621740,1,A26613677
2909408332,3,A0600658
2909603918,2,A17919800
2910551524,3,A2740971
2908806481,6,A11562314
2910796902,4,A1392286
2910271056,1,A0814934
2909905686,15,A2873839
2910803801,5,A3062806
2910954651,12,A18050562
2911117634,5,A1612342
2909905686,6,A11397367
2908937092,13,A25694955
2909639559,2,A1302913
2910396414,21,A10760364
2910414618,8,A22927032
2910545032,6,A24677654
2908684587,5,A2661621
2909600360,9,A23948365
2909999020,1,A9332111
2908918508,3,A1202951
2910258055,1,A2122467
2909038510,5,A27119213
2909176747,8,A23037507
2910052784,1,A18613059
2910183347,2,A12985244
2910116615,4,A18570806
2910727661,4,A0432984
2909460087,9,A23961331
2909447574,16,A23002746
2909830753,1,A15583456
2910107953,16,A28882222
2909179462,4,A18674778
2910707947,4,A0452718
2910535624,4,A12098879
2909929058,6,A22841852
2908844906,6,A0483919
2909514155,2,A17954686
2910389531,6,A18554340
2910530303,14,A4471678
2909003316,10,A18562774
2910530303,7,A17828886
2909039839,9,A26465809
2910515805,13,A22818030
2908882559,7,A24386819
2910244804,10,A4770853
2908781503,4,A20673406
2908916198,4,A18323739
2909111407,4,A11567647
2910759140,21,A2886086
2909243696,16,A23946390
2908611220,16,A0035227
2910160754,2,A27184572
2908541216,3,A0433498
2910785818,4,A3501627
2910274206,3,A1384929
2908915366,1,A15470222
2910857115,5,A24677702
2909562476,2,A1104287
2909537177,2,A6942028
2909275977,2,A27169782
2910872340,2,A1258097
2909274023,15,A23968366
2910127782,6,A2950276
2908915366,2,A7637426
2910624522,2,A1556797
2909999020,2,A9332112
2910872340,7,A9343559
2910811061,1,A0118574
2908599710,3,A1295062
2910215949,7,A15417344
2908795567,6,A18679343
2909176517,13,A27371679
2909726219,10,A15522124
2909145159,5,A23912316
2910198813,6,A14091632
2910722220,5,A21420742
2910668435,21,A8437229
2910020066,16,A19667656
2909068217,2,A0781105
2909042557,1,A10922559
2909675724,13,A18025774
2909189272,3,A7564817
2910370804,2,A0244179
2908597597,3,A18677411
2910896220,5,A14153737
2908883878,3,A0447409
2910888415,1,A27817265
2910515064,9,A4792166
2908736133,9,A23894231
2911065790,2,A18676968
2910935011,3,A18435423
2911049907,11,A25695678
2910541568,1,A0355967
2909581452,14,A18046295
2909677325,1,A1199724
2910480946,16,A2924229
2910668435,16,A22851717
2910450144,11,A27165300
2911083296,10,A23865000
2909953478,4,A7649341
2910222780,5,A18650333
2908541216,7,A21145473
2908751872,12,A23935085
2910867241,2,A18651593
2911196330,4,A1389339
2908736947,2,A20211787
2910163948,1,A18692268
2910849039,6,A23506081
2910393698,23,A2879039
2909023644,2,A12059201
2909851247,5,A0580226
2909418495,4,A3614547
2910695815,3,A0481582
2908996549,2,A0357340
2909030593,1,A0005919
2908711114,2,A0245353
2909003316,5,A0005275
2910255311,7,A20289157
2911196830,2,A0421181
2910756308,1,A0602234
2909761498,2,A7570262
2910276620,1,A0645339
2910646857,15,A22811782
2910309781,1,A24815523
2910450144,8,A24679423
2909437798,4,A15369465
2909947164,9,A26672206
2908916198,12,A8317808
2910092471,1,A23972779
2908838209,3,A2872120
2910205722,11,A8554130
2910357046,3,A7585823
2909325318,7,A17686921
2909281104,10,A25690898
2909805974,4,A22896951
2911171335,9,A7584963
2909104349,3,A0466073
2910649274,6,A2946348
2908541070,1,A0113078
2909462720,4,A6765553
2910568369,4,A18633615
2910479173,3,A0591229
2909774370,3,A0425922
2909985455,2,A18628366
2909947164,10,A2942638
2910018853,2,A0707695
2909399824,3,A0453377
2909699246,1,A1010753
2909038281,6,A18608328
2908919616,2,A0240995
2910396726,5,A15199958
2909897528,10,A22967117
2910900810,1,A0111410
2908979710,1,A10998298
2910046258,16,A26676383
2910162734,3,A16973896
2910823671,2,A1961911
2911203908,5,A1305783
2911040393,3,A17296999
2909376813,1,A0042947
2908794571,1,A18556520
2908874942,7,A23884979
2908858289,3,A13073655
2910803801,3,A0781119
2909999348,3,A6974188
2909445476,8,A15118062
2909640154,1,A0435104
2911209605,16,A21145061
2909204789,2,A0319007
2910492233,1,A1306789
2908583973,4,A0403173
2909702823,4,A17951575
2909350188,4,A1182794
2910302589,8,A23927395
2910827634,3,A2057532
2910696605,5,A2949622
2908954928,6,A0451602
2910066949,6,A25714053
2909420578,3,A0735232
2910011555,2,A27338072
2909029650,11,A18651301
2908541515,18,A23886561
2911188197,1,A0813436
2910929737,1,A15563958
2908737170,1,A10915479
2910510515,8,A20250002
2910234489,2,A0569827
2910205722,2,A14065703
