work_id,sustainable_development_goal_seq,sustainable_development_goal_id,score
2742324662,1,2,0.46
2281799374,1,2,0.76
3031830224,1,3,0.88
4236069983,1,13,0.47
4247987295,1,17,0.47
2371348762,1,9,0.49
2805055787,1,7,0.89
2386474812,1,4,0.47
2361273950,1,9,0.42
2444667815,1,1,0.55
1985835465,1,6,0.83
2546856376,1,5,0.52
2091092981,1,11,0.64
137536100,1,3,0.89
3213801608,1,9,0.41
4236806050,1,7,0.88
1911765039,1,3,0.62
4244158691,1,3,0.61
2195016921,1,16,0.71
4282977586,1,10,0.45
4394843289,1,4,0.65
4245704432,1,4,0.62
1604827120,1,4,0.75
3124471336,1,10,0.53
2001199086,1,6,0.85
2386562829,1,14,0.87
4319966471,1,9,0.56
3196545674,1,10,0.46
2150074512,1,3,0.7
1484199045,1,15,0.63
2140120815,1,16,0.5
4307058367,1,2,0.59
3011379408,1,5,0.41
57945402,1,5,0.74
4386076924,1,10,0.49
575050546,1,7,0.45
2604623420,1,16,0.53
4396982007,1,3,0.6
4241655379,1,4,0.77
1526318886,1,16,0.68
2270151393,1,3,0.88
191478591,1,16,0.7
4386859750,1,3,0.87
2574608878,1,5,0.58
2993845204,1,16,0.71
1987802182,1,4,0.52
577085416,1,7,0.44
2953165152,1,8,0.55
2417328714,1,3,0.74
2744989356,1,10,0.75
3081522332,1,6,0.52
636552714,1,8,0.51
2088263159,1,7,0.41
2406024810,1,3,0.79
2080957356,1,4,0.74
2922279757,1,2,0.7
2179314583,1,10,0.43
1881550811,1,16,0.63
2913788638,1,3,0.84
2556310599,1,12,0.47
2478741012,1,2,0.55
2096488750,1,8,0.45
2436486696,1,2,0.66
2889220556,1,4,0.64
2795266083,1,3,0.87
1989969746,1,4,0.7
2887037315,1,14,0.51
1982356170,1,7,0.88
2469860486,1,3,0.76
4400133256,1,13,0.48
3125002145,1,17,0.41
3047243710,1,13,0.49
3080646776,1,10,0.72
4312927637,1,2,0.49
2246097926,1,2,0.63
792386499,1,9,0.62
2388012627,1,6,0.58
1974094356,1,17,0.49
3190586853,1,16,0.46
2059157448,1,2,0.82
2010520669,1,4,0.83
2007986464,1,7,0.74
3203673953,1,11,0.49
1976123144,1,3,0.44
597435849,1,4,0.59
1514067576,1,10,0.71
1563860912,1,8,0.72
2748948515,1,14,0.73
2024814521,1,3,0.83
2997535373,1,3,0.88
2020859656,1,14,0.64
2757323415,1,15,0.61
3193766271,1,4,0.55
2386662884,1,14,0.63
2408446856,1,3,0.79
1998985100,1,5,0.48
3157270761,1,14,0.59
2145885922,1,16,0.66
4395018761,1,8,0.55
30107646,1,7,0.85
3121129426,1,17,0.55
2240223732,1,14,0.84
2891762228,1,3,0.86
3000637991,1,3,0.54
2953134282,1,7,0.71
4396596372,1,6,0.77
4254938571,1,15,0.75
2777167192,1,13,0.42
4231340585,1,16,0.44
1969980778,1,3,0.79
2399429326,1,10,0.44
2484705419,1,2,0.6
1775945842,1,10,0.65
2364913155,1,4,0.67
1979378308,1,4,0.9
4315473892,1,9,0.53
2955800166,1,8,0.56
2373679492,1,16,0.69
2127900203,1,7,0.71
3172635448,1,4,0.78
3038856278,1,7,0.77
564226416,1,10,0.5
4206100141,1,15,0.73
3205480260,1,11,0.46
2883347325,1,7,0.56
2007983029,1,11,0.48
2083490546,1,7,0.45
2290540585,1,2,0.87
2901456381,1,3,0.72
2784344758,1,16,0.53
579119521,1,16,0.42
1637495174,1,5,0.62
2809579204,1,3,0.55
160190071,1,4,0.88
2076604899,1,3,0.59
2487070205,1,7,0.62
2942839721,1,13,0.83
411322260,1,14,0.55
2978235683,1,2,0.54
2768526075,1,7,0.74
147828619,1,4,0.61
2551632581,1,5,0.45
4386374069,1,2,0.64
2087354341,1,4,0.74
4225423544,1,13,0.6
2181240261,1,17,0.46
2414825349,1,3,0.85
2471601432,1,3,0.64
2474797502,1,5,0.64
2062980795,1,6,0.46
4239815698,1,3,0.6
2049550932,1,3,0.87
2615930252,1,11,0.48
340535384,1,4,0.74
2801680662,1,2,0.73
2515363872,1,5,0.82
2259633486,1,4,0.4
4389641508,1,4,0.45
3080525215,1,2,0.41
1146199124,1,7,0.86
4205869703,1,3,0.76
367214930,1,7,0.8
2460181539,1,16,0.67
2091086422,1,7,0.63
2593258413,1,10,0.66
2041242224,1,16,0.56
2075026707,1,5,0.58
3188211639,1,3,0.87
2800679099,1,14,0.62
2041997023,1,7,0.77
4290292060,1,6,0.71
96239317,1,16,0.54
4302596725,1,2,0.44
2946249220,1,5,0.43
2326655348,1,11,0.53
1978360395,1,3,0.6
2485048304,1,16,0.72
988313497,1,4,0.48
867937327,1,15,0.41
2557998249,1,4,0.61
3198733626,1,11,0.7
2539478828,1,17,0.47
2138228680,1,3,0.56
4382982358,1,16,0.72
4251686565,1,14,0.4
4293225730,1,10,0.56
2054045400,1,7,0.9
4400267715,1,10,0.47
2602363020,1,2,0.49
3034930656,1,3,0.62
1529382531,1,16,0.68
615651416,1,7,0.79
2136999287,1,16,0.72
564213864,1,5,0.52
2589905952,1,16,0.55
2950005512,1,3,0.5
3089199708,1,6,0.5
2108124679,1,3,0.69
2737385483,1,9,0.42
4233990706,1,7,0.85
2248994979,1,13,0.63
2105709788,1,7,0.85
3087428466,1,14,0.44
2024019770,1,2,0.58
2067897051,1,3,0.84
3171341352,1,3,0.52
4292697990,2,10,0.41
428291690,1,15,0.49
1967741358,1,3,0.78
2062648428,1,6,0.58
1968956633,1,14,0.58
2983419247,1,2,0.53
4214509090,1,7,0.55
4285664544,1,5,0.51
2584507347,1,10,0.56
3198772099,1,3,0.76
4367554954,1,4,0.59
4245633339,1,2,0.5
2100582602,1,16,0.81
3132353923,1,2,0.46
4226103272,1,13,0.58
2774812957,1,2,0.75
2382356511,1,7,0.45
2977491493,1,7,0.86
1567236103,1,12,0.47
963076270,1,15,0.41
2371098278,1,4,0.47
2255410831,1,4,0.42
68311919,1,4,0.69
3132536922,2,14,0.43
2752801497,1,11,0.45
4388633443,1,10,0.7
2067268867,1,7,0.9
2087389064,1,10,0.56
2050546561,1,1,0.75
2417662439,1,2,0.69
3191826912,1,3,0.89
3108319291,1,13,0.47
2772442774,1,8,0.56
2336405447,1,3,0.9
383335710,1,11,0.43
4297875775,1,16,0.47
4306391283,1,3,0.8
2043482060,1,2,0.61
2062871074,1,3,0.8
2151373717,1,7,0.82
2486564784,1,10,0.56
32142658,1,7,0.58
175419985,1,4,0.8
2000162339,1,3,0.86
4311325731,1,4,0.85
2740224976,1,4,0.55
4281623653,1,8,0.56
4281251083,1,7,0.79
4247319963,1,17,0.5
4238464636,1,10,0.47
2547539768,1,4,0.73
3023700604,1,7,0.7
202948390,1,14,0.84
2598807124,1,15,0.49
2162660475,1,15,0.4
4288420464,1,4,0.42
606289752,1,4,0.58
4250969863,1,6,0.86
2504119234,1,2,0.64
2145358615,1,1,0.56
4244055899,1,2,0.49
4383852996,1,1,0.46
77295047,1,5,0.56
2603720934,1,13,0.79
2052881002,1,7,0.9
2140109029,1,15,0.49
2266561150,1,11,0.77
2799848930,1,7,0.91
2535071240,1,7,0.51
4306893367,1,3,0.84
610751777,1,2,0.48
2075119822,1,3,0.79
1493777792,1,5,0.47
3084732456,1,3,0.84
1572784342,1,2,0.57
4398355192,1,2,0.79
2994821917,1,6,0.77
2969402118,1,13,0.79
1006636752,1,8,0.46
4393398433,1,10,0.48
2897718614,1,8,0.62
2908245989,1,5,0.77
2942246213,1,16,0.44
1516949245,2,4,0.41
3133730219,1,3,0.52
2419226041,1,3,0.4
3165399684,1,4,0.51
2039757794,1,15,0.77
1515390514,1,9,0.45
4200171426,1,13,0.7
2893479275,1,11,0.73
2983359793,1,14,0.88
2488287579,1,3,0.76
2355476971,1,11,0.74
4313546427,1,3,0.64
2975731665,1,14,0.88
2408952974,1,13,0.4
2088222451,1,7,0.9
4394818221,1,4,0.67
4250917189,1,4,0.86
2409781236,1,3,0.5
4240606867,1,5,0.43
2742390045,1,10,0.71
2398353773,1,3,0.77
3003830741,1,13,0.46
4300286876,1,17,0.49
2098631741,1,4,0.78
2778068506,1,8,0.52
2162601612,1,17,0.4
2414511483,1,2,0.44
3008282951,1,7,0.7
2030751887,1,17,0.45
2480064896,1,2,0.73
2990124669,1,14,0.48
2015519168,1,15,0.58
2060339802,1,2,0.71
2130968444,1,7,0.91
4288902536,1,3,0.73
4255548247,1,5,0.69
4399022018,1,16,0.49
2902106160,1,2,0.82
316437719,1,14,0.81
2101685720,1,7,0.49
2613399315,1,4,0.42
2202513902,1,15,0.48
3194937929,1,16,0.62
2009294256,1,3,0.68
2733361737,1,10,0.51
2049369336,1,3,0.79
2958550414,1,7,0.49
2006527217,1,7,0.9
3197546994,1,9,0.63
2212282831,1,16,0.63
2974155209,1,15,0.48
2735894324,1,3,0.65
2555537464,1,4,0.51
2333851841,1,15,0.53
1493263323,1,11,0.78
4243293563,1,5,0.59
2348449211,1,3,0.41
4388192814,1,10,0.83
4255042276,1,2,0.58
2809110758,1,3,0.73
2518321446,1,7,0.76
1985848769,1,14,0.5
2477408358,1,4,0.77
1979925009,1,6,0.85
2022453249,1,11,0.47
3082654952,1,3,0.87
2884241180,1,5,0.52
4247977191,1,2,0.85
4253651974,1,2,0.78
590099434,1,10,0.56
4297168839,1,16,0.73
3084488242,1,9,0.55
4319332924,1,3,0.6
633985459,1,10,0.7
3021877067,1,17,0.43
2473177828,1,3,0.56
2901466253,1,3,0.88
3191625304,1,7,0.63
982687109,1,3,0.86
2037310417,1,15,0.47
2024371730,1,14,0.81
2751134890,1,6,0.67
2550611386,1,2,0.81
2925998780,1,16,0.75
2730790096,1,2,0.55
2366747352,1,3,0.6
2946318541,1,5,0.79
1571555329,1,2,0.53
1969313694,1,8,0.43
2023843971,1,7,0.63
2319624204,1,14,0.85
4386484330,1,3,0.86
2066368201,1,7,0.71
1486827714,1,16,0.59
3006420124,1,8,0.67
2465675634,1,2,0.52
4252665274,1,4,0.81
2768549896,1,4,0.81
4285061781,1,10,0.73
217227847,1,10,0.61
2796831711,1,4,0.74
2019634531,1,3,0.6
4376871344,1,3,0.79
42080743,1,7,0.53
4292260403,1,14,0.61
1963767055,1,3,0.87
3024431752,1,13,0.44
2469464645,1,16,0.57
2152499766,1,6,0.81
2113550293,1,3,0.59
3123521309,1,7,0.59
2470028093,1,11,0.45
2289447034,1,11,0.6
2032828344,1,7,0.8
2282028960,1,8,0.66
4321994255,1,2,0.75
3118261018,1,3,0.76
1840903,1,10,0.56
2490576913,1,16,0.63
3016761229,1,3,0.78
2381787257,1,5,0.75
91731434,1,8,0.76
135308960,1,14,0.68
2095471506,1,6,0.44
4296658938,1,2,0.41
2915022276,1,4,0.52
2732889829,1,7,0.86
2246357765,1,16,0.71
3043156045,1,10,0.7
2972582366,1,13,0.63
235705631,1,7,0.72
1900777941,1,8,0.43
2077653225,1,17,0.57
2523661289,1,9,0.42
1480972323,1,17,0.56
4392003444,1,11,0.48
2740094929,1,3,0.79
3092398611,1,16,0.73
2135261835,1,15,0.52
2150420966,1,15,0.51
2032844701,1,6,0.61
4321366930,1,3,0.55
1684857389,1,4,0.63
2888241174,1,8,0.47
2770072254,1,2,0.83
3113428982,1,3,0.64
2156517117,1,6,0.82
3122860206,1,16,0.79
3198101517,1,2,0.79
4248966376,1,7,0.72
2159863569,1,14,0.4
3041041191,1,11,0.72
2181328355,1,4,0.59
2746873853,1,6,0.46
2608043599,1,14,0.58
2323149239,1,7,0.42
2611412587,1,4,0.84
2040093446,1,3,0.8
2006892567,1,2,0.55
3196692288,1,7,0.49
3138519145,1,2,0.45
624213615,1,8,0.51
3201412716,1,3,0.86
4254945273,1,3,0.5
645173079,1,4,0.55
2112586742,1,3,0.82
4287651740,1,8,0.55
829090982,1,4,0.62
2380969889,1,3,0.57
2055880072,1,11,0.82
2897305371,1,3,0.75
2036897883,1,7,0.87
1959433610,1,16,0.57
4297170952,1,11,0.78
2473994678,1,6,0.85
2770085659,1,10,0.81
4313644348,1,3,0.81
416431503,1,10,0.45
2195325855,1,6,0.58
3094263949,1,3,0.85
1989267086,1,7,0.63
2384250472,1,6,0.86
3165885191,1,10,0.86
4390261063,1,5,0.43
2520005219,1,14,0.45
2000675682,1,14,0.41
4244772015,1,3,0.67
1595695691,1,8,0.45
2612616080,1,4,0.9
2338185294,1,2,0.52
2130361307,1,9,0.64
1995582688,1,3,0.84
2745026715,1,16,0.55
3190907327,1,9,0.48
3088433367,1,14,0.88
4200402701,1,9,0.48
1858759730,1,3,0.57
1496860623,1,14,0.89
2092001270,1,9,0.61
3093923605,1,16,0.75
2094982057,1,3,0.78
3116158161,1,4,0.52
2125942997,1,3,0.78
2078320959,1,16,0.44
1169782619,1,5,0.49
4224118161,1,14,0.87
2901252882,1,4,0.56
169550266,1,10,0.79
2739724282,1,4,0.51
4238093610,1,15,0.76
205711298,1,11,0.85
4319431043,1,7,0.47
52723429,1,11,0.76
2476245658,1,16,0.43
428164091,1,8,0.61
2951505686,1,6,0.82
3177845555,1,2,0.43
2414101986,1,3,0.83
2807507656,1,3,0.77
2406807908,1,2,0.54
4390807336,1,3,0.72
2576772466,1,2,0.71
2329590091,1,3,0.83
2370114862,1,16,0.74
4234240659,1,8,0.53
4210332393,1,11,0.47
3088077512,1,2,0.86
2173251562,1,15,0.56
4380757919,1,3,0.73
2289592276,1,9,0.4
1893143155,1,8,0.41
613970813,1,14,0.82
3083918062,1,7,0.51
2946737336,1,10,0.45
259130991,1,13,0.71
614829209,1,2,0.55
3044371511,1,10,0.74
1490831201,1,11,0.61
2056186012,1,2,0.78
4251156924,1,10,0.46
4235055361,1,10,0.41
2994620005,1,8,0.69
2537314715,1,5,0.49
2167622537,1,3,0.47
2411496042,1,9,0.43
2788770797,1,2,0.8
4367844492,1,4,0.89
1006390379,1,2,0.46
2380065055,1,10,0.56
1482975089,1,10,0.71
3198424751,1,16,0.66
2066463406,1,6,0.53
1980230650,1,3,0.46
4386068479,1,8,0.41
2809661436,1,16,0.59
3104904559,1,3,0.86
2903061404,1,2,0.47
3091313141,1,2,0.73
2008411587,1,3,0.82
1992697234,2,5,0.44
2026018011,1,6,0.52
2069318744,1,17,0.55
3123489934,1,3,0.52
1496499118,1,4,0.7
114528139,1,16,0.43
1515875495,1,7,0.73
2080119142,1,9,0.6
2885441701,1,11,0.5
2418479712,1,8,0.47
3089642150,1,3,0.79
3159833132,1,6,0.65
421581372,1,3,0.41
2586857827,1,8,0.6
2143888966,1,9,0.44
4362666408,1,3,0.67
1849599238,1,7,0.43
3192178179,1,3,0.78
3200794521,1,7,0.82
2017183213,1,10,0.42
3125591599,1,13,0.7
2963884553,1,11,0.51
4214620524,1,9,0.59
2810079857,1,9,0.63
3032010802,1,14,0.52
2693095998,1,7,0.78
1494826874,1,16,0.74
2495566079,1,10,0.44
2755901084,1,14,0.44
2751129507,1,8,0.71
2227753060,1,10,0.43
2744246172,1,7,0.69
4237466052,1,2,0.6
1781974902,1,8,0.42
2587914457,1,2,0.51
3100731560,1,2,0.51
2129372025,1,3,0.79
2401676233,1,2,0.54
3007283864,1,11,0.84
2047294512,1,4,0.47
2188770460,1,7,0.85
2044051019,1,3,0.65
1917895370,1,14,0.61
1977700084,1,3,0.76
4299999436,1,3,0.57
4381188170,1,15,0.52
3035941489,1,2,0.51
2289461444,1,8,0.72
3119573619,1,16,0.78
2399674354,1,3,0.82
2119985852,1,7,0.86
2153632409,1,6,0.48
2407143527,1,2,0.74
2100550366,1,12,0.55
4392187818,1,16,0.66
2120822089,1,3,0.55
2358485962,1,11,0.48
2405344970,1,2,0.5
4297145378,1,11,0.81
3015148361,1,14,0.57
4280519333,1,14,0.8
4207010836,1,2,0.41
354142840,1,10,0.41
2135360155,1,5,0.78
2284851239,1,4,0.62
3008730383,1,3,0.43
2186779944,1,3,0.78
4240102784,1,16,0.41
2795063553,1,3,0.68
3125642562,1,15,0.46
4396997255,1,4,0.41
4391129426,1,11,0.74
2978008952,1,5,0.73
3019954526,1,11,0.48
3199433729,1,10,0.5
2293946426,1,3,0.65
4385243527,1,8,0.48
2336210085,1,15,0.47
423661586,1,10,0.7
2610403858,2,9,0.46
2145472233,1,16,0.64
2479340968,1,17,0.43
4231840190,1,15,0.75
582178714,1,17,0.42
2298059822,1,4,0.41
4206066695,1,17,0.48
3151228753,1,2,0.5
3154341842,1,7,0.91
2726874435,1,8,0.57
3125434817,1,16,0.49
2503163172,1,8,0.6
4213161785,1,15,0.68
2140904190,1,3,0.61
2964377186,1,7,0.6
3172917551,1,16,0.79
4240992968,1,5,0.44
3119008827,1,10,0.46
2271071959,1,8,0.43
3036171539,1,14,0.69
2785399206,1,3,0.49
2167827928,1,3,0.49
2151087666,1,2,0.58
2017751425,1,4,0.55
2583139029,1,8,0.6
2571225705,1,11,0.84
2022944935,1,7,0.65
2016879545,1,7,0.41
2252347753,1,2,0.5
2137353131,1,3,0.88
3046699424,1,9,0.64
2166064712,1,15,0.53
2889109145,1,15,0.57
1998033464,1,9,0.62
4366524691,1,3,0.84
2416504199,1,11,0.59
2608766133,1,4,0.44
2728067046,1,11,0.54
4387462160,1,17,0.43
3018545978,1,10,0.47
2110612699,1,14,0.6
4389058482,1,7,0.64
307455710,1,2,0.71
2267190058,1,5,0.56
3010098839,1,4,0.91
3151754632,1,3,0.83
2354665703,1,4,0.46
4254696917,1,10,0.45
2228079921,1,7,0.63
2409914144,1,2,0.46
2546539100,1,2,0.48
2582258935,1,4,0.71
1537292175,1,16,0.82
828890672,1,4,0.42
4246806063,1,2,0.47
2085829029,1,1,0.55
2015484023,1,5,0.57
2035801150,1,3,0.49
2335629136,1,16,0.49
3010037030,1,7,0.48
130373137,1,4,0.53
590199021,1,13,0.5
2737196247,1,8,0.49
2560197241,1,6,0.44
2293121124,1,3,0.58
1200199317,1,8,0.66
3122563524,1,8,0.59
2216456103,1,13,0.41
2037561003,1,15,0.45
1973192125,1,6,0.62
2571202746,1,11,0.85
2111333032,1,2,0.41
2085751662,1,3,0.66
4397046626,1,3,0.7
2390504585,1,7,0.9
2009113793,1,3,0.79
1984653582,1,3,0.57
4230708873,1,4,0.43
2365169444,1,3,0.84
2486865498,1,6,0.73
2140836864,1,3,0.83
3120378544,1,3,0.83
2400312473,1,2,0.44
2391566210,1,10,0.53
3112754848,1,9,0.56
4234020628,1,3,0.81
2258581315,1,10,0.44
2809730398,1,3,0.79
2406538367,1,7,0.53
2325991824,1,16,0.52
4385206986,1,7,0.52
4210784819,1,8,0.41
1887573019,1,16,0.69
2004768220,1,7,0.9
4239822780,1,7,0.45
2281385388,1,14,0.83
2110692352,1,3,0.86
4390733928,1,8,0.51
2736086149,1,10,0.72
2559366015,1,13,0.84
2145740990,1,15,0.65
4205589627,1,9,0.62
2805942011,1,2,0.53
3037223080,1,11,0.7
2058839599,1,16,0.62
2408172509,1,6,0.55
2944038510,1,9,0.46
2410663560,1,5,0.57
2393952198,1,4,0.51
389498872,1,2,0.62
2035117744,1,16,0.5
2011981585,1,15,0.47
805535787,1,5,0.74
2987868893,1,16,0.4
1554327234,1,2,0.52
4387451713,1,12,0.57
2901888961,1,11,0.79
2036209180,1,3,0.74
2512854203,1,5,0.4
3035239670,1,13,0.85
4297973549,1,3,0.8
4237057130,1,14,0.74
2505637375,1,2,0.56
4236002399,1,14,0.59
2945430090,1,3,0.84
4247700802,1,8,0.47
4293554969,1,16,0.76
2028380127,1,3,0.89
362500218,1,5,0.64
4391774267,1,3,0.7
2398117677,1,2,0.6
2043228293,1,7,0.56
2314049158,1,15,0.65
1683522587,1,16,0.49
1170883095,1,10,0.56
3093537762,1,13,0.53
2921552423,1,17,0.54
3135581708,1,17,0.44
2963510833,1,7,0.63
2149798019,1,6,0.83
2961901628,1,15,0.66
2024463310,1,3,0.52
4319432114,1,3,0.54
2768171115,1,11,0.65
2436914189,1,2,0.51
4392910089,1,7,0.77
4256289742,1,10,0.77
2058913232,1,2,0.57
2994898572,1,4,0.42
209125254,1,15,0.62
3044849151,1,16,0.75
3137439091,1,2,0.48
1969839218,1,5,0.48
2612642122,1,4,0.65
1959939115,1,6,0.48
2219401207,1,8,0.62
2518093082,1,2,0.58
4293088564,1,3,0.68
2951448101,1,10,0.6
2091760610,1,4,0.89
3118709422,1,9,0.5
2442722546,1,8,0.43
4252859037,1,8,0.68
609023371,1,10,0.6
4247889246,1,16,0.6
108189230,1,6,0.41
37036786,1,10,0.47
2143159746,1,3,0.84
2390518488,1,15,0.6
1593832116,1,3,0.79
2384231866,1,4,0.82
2352235104,1,9,0.63
1912477040,1,10,0.78
4238072851,1,16,0.52
2971894788,1,8,0.58
2055665461,1,2,0.55
2498729553,1,10,0.62
4399286178,1,11,0.71
3004741702,1,4,0.47
2913723280,1,15,0.72
3083906112,1,2,0.68
2729013988,1,16,0.63
2060900745,1,6,0.8
1990911926,1,13,0.41
2950464005,1,8,0.59
2771467209,1,9,0.43
2599566710,1,5,0.79
4247932750,1,5,0.44
2154996005,1,3,0.87
60047300,1,10,0.57
2920202594,1,16,0.46
3200118214,1,7,0.67
2999686110,1,6,0.74
3209233177,1,16,0.42
1990529903,1,5,0.6
4244919684,1,11,0.45
2346686836,1,2,0.53
2611597356,1,16,0.44
4307136811,1,16,0.73
2011227343,1,3,0.49
4234376436,1,2,0.45
2311583901,1,10,0.71
2145904241,1,6,0.65
2418291928,1,3,0.64
2164239841,1,10,0.55
2267493621,1,6,0.45
3135926739,1,13,0.41
2152067463,1,15,0.75
4292847724,1,3,0.83
2967146671,1,3,0.83
4394719530,1,5,0.54
2482145275,1,11,0.65
2949717264,1,6,0.75
4391843787,1,10,0.75
1545150793,1,8,0.67
4312922293,1,7,0.86
474213615,1,4,0.5
4387659532,1,11,0.57
213109481,1,16,0.45
4399449336,1,5,0.53
4297342124,1,7,0.8
4291993407,1,11,0.58
2963170456,1,10,0.74
2142065236,1,3,0.79
3099359372,1,13,0.83
2919618686,1,15,0.5
2435791877,1,8,0.5
2950439901,1,2,0.48
2550407,1,2,0.74
2253033061,1,14,0.86
4312389900,1,15,0.57
2460654225,1,16,0.77
4245695438,1,14,0.68
2334289069,1,16,0.47
2328098468,1,6,0.63
2969258953,1,8,0.47
2238439181,1,4,0.56
4384108305,1,1,0.66
2381542319,1,11,0.58
2049430581,1,3,0.85
4366602416,1,3,0.88
2328343123,1,7,0.66
2000582480,1,15,0.63
3087803473,1,3,0.79
2344260013,1,4,0.45
2994414822,1,2,0.61
4291182140,1,3,0.54
3111890456,1,3,0.76
2752318239,1,4,0.66
4381835724,1,6,0.84
2609731892,1,4,0.53
4210616670,1,10,0.56
1547523022,1,16,0.4
1969261447,1,4,0.8
1994348309,1,6,0.85
3171674532,1,16,0.73
2474852129,1,3,0.88
2073537172,1,2,0.53
1769057465,1,10,0.58
355083708,1,2,0.41
2182665337,1,3,0.87
2058773080,1,9,0.43
2066751199,1,8,0.64
2402984382,1,2,0.64
2188197249,1,17,0.44
3212701898,1,13,0.41
2906894057,1,3,0.68
2309716557,1,8,0.55
2788015922,1,13,0.64
3207879084,1,10,0.69
2534080528,1,3,0.87
3124137511,1,8,0.54
2009534200,1,14,0.57
2058358808,1,7,0.52
2992667613,2,8,0.48
2589720647,1,6,0.68
1597128701,1,8,0.47
2262131735,1,8,0.46
2889605138,1,7,0.46
3165178989,1,16,0.81
3009999287,1,2,0.74
2577519815,1,9,0.48
2396989413,1,2,0.41
2058305195,1,14,0.78
2408946483,1,5,0.44
2330829600,1,3,0.74
2157208584,1,9,0.45
1542001286,1,6,0.47
2884915240,1,4,0.75
1990463604,1,3,0.42
3049495011,1,13,0.44
4240103947,1,2,0.81
68564153,1,3,0.77
2425265483,1,6,0.63
2930822311,1,9,0.55
2338150118,1,9,0.49
2346325921,1,3,0.83
4240126221,1,2,0.62
3166285133,1,8,0.53
2271062812,1,5,0.74
2405930650,1,2,0.69
3155761746,1,10,0.56
2756265595,1,2,0.57
3211605524,1,4,0.54
2365978910,1,7,0.58
3010047975,1,10,0.59
4376641705,1,3,0.64
2766634040,1,10,0.58
3097396281,1,14,0.75
4391090854,1,3,0.47
4396907978,1,14,0.42
2010698394,1,15,0.69
4299341472,1,3,0.43
3025018943,1,15,0.69
2070183522,1,7,0.9
2946870094,1,2,0.58
2767390227,1,2,0.59
2155329801,1,14,0.8
2320239542,1,7,0.46
2755220104,2,8,0.44
4395044107,1,5,0.44
2022180416,1,16,0.8
2789633785,1,11,0.42
2888310399,1,4,0.69
2016444482,1,3,0.78
3022177633,1,7,0.46
6510552,1,11,0.56
2416096315,1,2,0.57
2570964550,1,2,0.83
2116105292,1,9,0.64
4294704805,1,4,0.89
402013155,1,10,0.49
1597597262,1,9,0.61
3195781358,1,3,0.85
2091612575,1,2,0.72
4289034006,1,8,0.45
1516889565,1,3,0.84
1568978832,1,7,0.42
877927022,1,11,0.54
3022476290,1,15,0.43
2003207255,1,1,0.71
2010741163,1,10,0.48
3126752895,1,11,0.44
2075295175,1,3,0.49
1583653367,1,16,0.59
2518853179,1,4,0.56
2761925492,1,10,0.6
1449473962,1,6,0.57
2367815838,1,9,0.53
2924975611,1,3,0.85
1968988444,1,3,0.81
4394863463,1,2,0.75
3088004023,1,5,0.49
406684568,1,8,0.49
2128531686,1,2,0.67
2030438849,1,10,0.46
2074504122,1,1,0.53
3125864156,1,3,0.83
644332297,1,8,0.55
4390102728,1,8,0.44
3088833211,1,4,0.42
164191344,1,2,0.56
2183640510,1,5,0.45
1000288320,1,11,0.48
3212348872,1,7,0.5
1949145795,1,14,0.59
419183918,1,9,0.6
2624097109,1,16,0.76
4251837930,1,14,0.41
2585455900,1,5,0.73
2914901146,1,15,0.45
2414652391,1,3,0.77
2062866862,1,7,0.89
2958527390,1,10,0.45
2098165951,1,16,0.41
2011895156,1,6,0.42
4392815139,1,8,0.6
2497032145,1,10,0.74
2919920604,1,15,0.6
2162988897,1,3,0.82
2905303986,1,4,0.49
4387629537,1,5,0.65
2082261274,1,3,0.83
2299715077,1,10,0.42
4250751523,1,9,0.46
3047526798,1,4,0.66
2093517457,1,3,0.56
2920926283,1,5,0.57
2017318588,1,7,0.87
3179018789,1,4,0.77
4396779812,1,2,0.41
4210726123,1,8,0.59
4254118904,1,15,0.77
2104676030,1,16,0.45
2069459053,1,10,0.4
3049624470,1,2,0.49
4311959960,1,2,0.45
2341853134,1,3,0.89
1493977954,1,4,0.61
4390600520,1,13,0.69
2049239475,1,3,0.71
2184249739,1,8,0.54
2042784600,1,3,0.87
2059803683,1,11,0.56
4289781038,1,4,0.77
4235747790,1,13,0.61
2499359453,1,11,0.46
2792692933,1,2,0.73
2776419426,1,11,0.64
3135107004,1,8,0.43
3111528475,1,10,0.8
356637815,1,10,0.45
2904455850,1,7,0.84
4367839902,1,8,0.57
1986236472,1,14,0.9
69413320,1,4,0.72
2263659641,1,2,0.43
1484901707,1,3,0.8
4248499373,2,13,0.45
2367293977,1,2,0.72
4392461247,2,16,0.42
3016044259,1,12,0.41
4313454381,1,5,0.77
2048997901,1,3,0.86
2091058894,1,16,0.49
630488995,1,2,0.69
1988494297,1,6,0.5
3036132708,1,7,0.6
1917757537,1,1,0.75
2527758853,1,9,0.45
2977546657,1,4,0.48
254679484,1,10,0.54
4292156490,1,3,0.89
4388294707,1,6,0.45
2495474693,1,2,0.42
2891991337,1,2,0.7
4256563412,1,4,0.67
205095874,1,14,0.87
2899461730,1,12,0.42
3085199944,1,9,0.67
2922740570,1,11,0.43
2066574327,1,3,0.83
599261840,1,16,0.66
2772597094,1,14,0.85
2620199577,1,2,0.59
2519214275,1,10,0.69
1966537425,1,6,0.41
1599119344,1,6,0.7
2801233093,1,2,0.85
2991940093,1,3,0.78
2254789508,1,14,0.88
1409590344,1,3,0.45
4210529525,1,11,0.63
2183666495,1,3,0.67
