work_id,mesh_seq,mesh_descriptor_ui,mesh_qualifier_ui,is_major_topic
2068952571,3,D006302,Q000379,1
774594699,10,D006801,,0
1965745538,12,D011859,,0
1970356993,2,D005164,,0
2340714873,15,D011183,Q000209,0
2090412660,16,D006651,,0
2163962048,17,D016213,,0
2161875770,20,D008081,,0
2396767918,23,D007730,,0
2397508251,14,D008180,Q000175,0
2410638232,4,D000818,,0
2394713968,7,D006540,Q000633,0
2341363187,8,D003600,,0
2762627090,16,D011787,,0
2018934325,9,D009318,,0
3011232824,12,D002289,,0
2410081679,4,D006801,,0
2008925675,19,D008892,,0
2139465115,23,D005260,,0
2018990124,15,D000666,Q000627,0
2022061098,34,D017207,,0
2408701981,3,D006632,,1
2405849635,14,D012756,,0
177449852,11,D008297,,0
3102926547,19,D008810,,0
2055416134,7,D000620,,0
3017377262,2,D018696,Q000008,1
2167835160,6,D003479,,0
4283073780,8,D006470,Q000188,0
2125726267,21,D003546,Q000235,0
2075074747,12,D003092,,0
2435323011,5,D012509,,1
2900989564,31,D013624,,0
3016041386,3,D008026,,0
2426126561,3,D003110,Q000188,1
2142861501,16,D008297,,0
1602718150,5,D002417,,0
2342248428,2,D006854,Q000494,1
2055462771,13,D006801,,0
2005388098,12,D013546,,0
2046954120,4,D013194,Q000379,1
97396387,13,D008861,,0
2127919559,17,D011108,Q000737,0
2701564346,14,D008875,,0
2791043296,12,D005260,,0
4399203576,3,D000368,,0
2801345789,22,D058953,,0
4224236089,3,D013302,,1
2163105910,7,D002540,,0
2198905602,7,D005307,,0
2160221226,16,D012989,Q000032,0
2060716835,17,D012212,,0
2412158795,9,D005176,,0
145743969,24,D009812,Q000032,0
2165957288,12,D005832,,0
2327943452,1,D001918,,1
2010207750,1,D001419,Q000378,1
2109954012,11,D006801,,0
2295843708,5,D005260,,0
2469118266,4,D012425,,0
2082542529,9,D007946,,0
2789652646,22,D057772,Q000175,0
2158041587,10,D013673,,0
428624182,4,D005260,,0
2335236949,12,D058619,Q000737,0
2623758712,22,D055815,,0
4362690427,9,D000073336,Q000379,0
2007323032,15,D006801,,0
2056664344,10,D000944,,0
2005640657,12,D013154,,0
2434222860,12,D008297,,0
2463074724,16,D006349,Q000382,0
1940725061,10,D006509,Q000821,0
2593406001,17,D007166,,0
2416589753,33,D013755,,0
2091834826,2,D004730,Q000166,1
2914333610,12,D036701,Q000494,0
2046133699,11,D008875,,0
2914587896,11,D051097,Q000235,0
2010355235,12,D004587,,0
2580968070,15,D013816,,0
1966480769,22,D007225,,0
2070477243,3,D006825,Q000276,1
2408842417,11,D002644,Q000453,0
2778796907,2,D002056,Q000628,1
2152748697,12,D006860,,0
2436481904,2,D001809,,1
3016675767,22,D008875,,0
2018964836,20,D005355,Q000473,0
2075132953,35,D013378,Q000378,0
2164389379,2,D010051,Q000097,1
2066261841,3,D000509,Q000032,1
2416352165,16,D010455,Q000032,0
181584151,6,D000821,,0
1423252848,4,D005260,,0
2939112444,5,D012878,Q000188,1
1541828633,2,D004275,Q000235,1
1990194653,8,D000893,Q000276,0
2980939034,2,D019936,Q000494,1
3183762040,12,D007723,,0
2095860691,14,D010744,,0
1986109496,8,D015820,,0
2315137770,26,D010766,Q000187,0
2068632557,24,D013154,Q000276,0
2403700741,2,D001284,,0
2463974185,7,D000900,,0
2094080681,13,D004336,,0
2151003859,21,D018894,Q000737,0
1979288586,16,D008946,Q000188,0
3165054558,10,D004198,,0
1579768579,10,D006801,,0
2883929419,11,D005260,,0
2972937502,11,D006801,,0
2021497236,2,D010544,Q000378,1
2011191134,5,D002467,Q000473,0
2246464755,2,D013458,Q000506,1
2405358183,4,D002280,,0
2407812675,8,D007938,,0
2117800370,35,D010880,,0
2622873417,17,D009123,,0
2992876071,6,D012955,,0
2022672547,8,D015331,,0
2081993081,19,D006801,,0
4386003202,9,D006801,,0
2048704680,19,D013806,,0
2106029254,21,D055815,,0
2302568027,15,D006801,,0
2403887141,14,D015464,,0
4381598510,2,D057066,,1
2004887075,10,D019204,Q000235,0
2625120823,6,D054459,,0
2087872121,9,D017209,Q000187,0
4242947284,13,D016332,Q000502,0
2405541118,6,D036226,,1
1618045509,2,D000032,,1
2112196619,10,D006801,,0
2098416395,15,D005891,Q000097,0
2083153571,12,D004285,,0
1659065067,26,D013576,,0
2167733218,11,D005858,,0
2078122977,52,D051057,,0
2081964574,2,D017548,,0
2986327929,17,D010391,Q000139,0
2027727976,19,D007223,,0
3008887203,2,D006230,Q000517,1
3041760446,12,D001026,Q000009,0
2079761891,3,D011149,,1
2116257748,7,D013280,Q000188,1
2045220791,29,D051744,Q000037,0
2161092623,5,D018685,Q000494,0
2914558400,24,D009442,Q000175,0
2123748597,7,D002648,,0
1985812355,34,D009928,,0
1971742795,13,D010936,,0
2897748055,13,D005625,Q000000981,0
2008080684,8,D000328,,0
2400904450,11,D001933,,0
2070739090,15,D010270,,0
2014570674,12,D003338,,0
1985420194,3,D004851,Q000235,1
2100002873,7,D004196,Q000706,0
2172116395,3,D000328,,0
2102851024,3,D005220,,0
2410856589,6,D061988,,1
3133594191,6,D000893,Q000627,0
1998505973,22,D016896,,0
2592661066,5,D007676,Q000601,1
2309505861,15,D006801,,0
1965944878,32,D009419,,0
2130609359,2,D046988,Q000378,1
3007693461,13,D007422,,0
2412942135,11,D000074324,,0
2485838090,21,D011795,,0
2115572247,17,D015995,,0
1984758285,21,D008875,,0
2019847299,20,D015675,,0
2148099781,18,D000071317,,0
2007567393,15,D007413,,0
2042756460,22,D015331,,0
2105640381,14,D013045,,0
2014337805,5,D017280,Q000706,0
2755051322,11,D001111,,0
2071691251,22,D037521,,0
4394884058,4,D002755,Q000502,0
4382362086,12,D014157,Q000378,0
4311503595,2,D024901,,1
2076232238,4,D008099,Q000737,1
260096971,16,D002883,Q000648,0
2158676447,15,D017063,Q000379,0
2397856584,6,D017048,,0
2082234064,9,D020387,,0
1986815857,14,D004926,,0
1660107393,4,D005798,,1
2600568418,22,D011618,Q000628,0
2001319505,22,D007956,,0
2047576583,5,D004307,,0
1984456353,24,D011379,,0
2078859586,7,D017204,Q000150,0
2898004673,1,D002104,Q000737,1
2034642435,33,D012965,Q000627,0
2970435916,7,D064591,,0
2077884013,9,D005227,,0
1993327456,9,D036681,,0
2156122400,3,D007722,,1
2123036598,18,D011550,Q000187,0
2981121809,3,D057232,,1
1964787168,11,D049109,,0
2045171847,22,D059630,Q000378,0
2402389446,10,D008099,Q000187,0
2011520710,27,D019869,,0
2069301915,9,D001927,,0
2090227958,2,D030821,Q000235,1
2347083299,6,D016025,Q000379,0
2463564024,3,D006801,,0
2035729473,1,D000230,Q000378,1
3172774001,8,D008460,,0
2418070254,1,D001294,,1
1971214875,4,D009398,,1
2081282669,3,D009835,Q000187,1
2414924552,14,D009206,Q000473,0
2319420362,12,D008297,,0
2622229215,15,D042461,,0
4220825947,10,D050498,,0
2041725920,1,D000900,Q000494,1
2757855417,9,D006801,,0
2014615625,12,D011224,Q000494,0
2086380020,14,D009132,,0
3180445420,15,D000086402,,0
2011032215,15,D007210,,0
2156284126,14,D006624,Q000378,0
2276648294,19,D013997,,0
289960722,24,D060888,,0
2021072169,6,D000843,,0
2465632687,20,D012337,,0
2148800206,15,D008173,,0
2317992795,3,D000818,,0
2414990636,13,D006779,,0
1983561193,1,D012681,,1
1916975350,21,D014759,,0
1992785573,20,D008353,Q000008,0
2024143289,18,D004847,Q000378,0
1991411279,2,D050723,Q000235,1
2048398219,9,D000324,,0
2125159587,4,D005618,Q000382,1
2430977534,7,D009129,,0
2015574765,15,D051381,,0
127735187,11,D012446,Q000503,0
2399403098,2,D001842,,1
2273333468,16,D018969,,0
2424740914,6,D003352,Q000302,0
2463810494,2,D012313,,1
2088976919,1,D001791,Q000175,1
2150160902,13,D001943,Q000235,0
2061738036,9,D000700,Q000493,0
2968350564,3,D003300,Q000494,1
2015353942,7,D003609,,0
4324382304,3,D000375,Q000378,0
2085825109,6,D004355,,0
3013522888,23,D011183,Q000382,0
2327697772,10,D001253,,0
2059732581,9,D004697,Q000628,0
4304688091,1,D000085962,,1
2290082708,2,D009126,Q000187,1
2052818955,8,D007588,,0
2133211262,9,D005293,Q000097,0
1531902176,6,D004819,,0
2143812959,12,D003924,Q000628,0
163660887,5,D003704,,0
2032238829,9,D006801,,0
2316502820,28,D008875,,0
2425569372,3,D005638,Q000502,1
5539851,15,D016019,,0
2038276322,15,D006801,,0
201351920,4,D006801,,0
4394575350,5,D013234,Q000378,0
2623529020,14,D012121,Q000009,0
2408611606,6,D003432,,0
2096358091,7,D002633,,0
2075790150,11,D006814,Q000453,0
3087088078,27,D060888,,0
2462748529,5,D007797,Q000378,1
2161937125,19,D011930,,0
2549328091,6,D006801,,0
2474491929,18,D012878,Q000209,0
2417433700,12,D026741,Q000379,0
2053045015,8,D000256,,0
2775082082,11,D005145,,0
2437774242,2,D000163,,0
2168318150,20,D003473,,0
2912567561,7,D005260,,0
1546383,1,D001172,,1
131235458,18,D015203,,0
2440124866,2,D007421,,1
2102583849,26,D015222,,0
2222534155,13,D006801,,0
1755992423,19,D014087,Q000379,0
2137778215,7,D006801,,0
2079952859,4,D007804,,1
2110476762,15,D025341,,0
2497977909,25,D055815,,0
1646055809,20,D006801,,0
2908826899,2,D000975,Q000302,1
2419590490,5,D003071,,0
2419364437,19,D008715,,0
1857546383,8,D000225,Q000494,0
2116893079,23,D007694,,0
2999325109,12,D008137,,0
1999799601,19,D010349,,0
2137939497,10,D007223,,0
2062496457,7,D005260,,0
2012212797,3,D004247,Q000235,1
2463343799,18,D000267,Q000175,0
2414843106,5,D000285,,0
2007084050,16,D010100,,0
2411203164,3,D006801,,0
1964601010,1,D000426,Q000378,1
2129724522,2,D017544,Q000601,1
2953906177,6,D000894,,0
2416032508,13,D012077,,0
2230771669,11,D006528,,0
2937211250,19,D013562,,0
2072653729,17,D015658,,0
2437290783,11,D005260,,0
2073153488,18,D009434,,0
2323119146,10,D008107,,0
1986975904,2,D014693,Q000150,1
3033075417,1,D010351,Q000706,1
2938383888,9,D008297,,0
2994845901,5,D000328,,0
2011729092,5,D005285,,0
1995651546,9,D002417,,0
2412440736,14,D014394,,0
2439979768,3,D000328,,0
2156126171,23,D012333,,0
2043899129,6,D017209,Q000235,0
2142558537,3,D016208,,0
2043384567,28,D009154,Q000235,0
1964170363,16,D002843,,0
2412101894,18,D008875,,0
4308117868,2,D001943,Q000378,0
2019475815,10,D002454,Q000502,0
74291700,27,D015351,Q000379,0
2901793464,9,D000998,Q000737,0
2093461760,13,D009783,Q000209,0
2429230115,8,D005260,,0
2030255990,5,D011506,Q000737,1
2322444851,6,D000818,,0
2080346216,14,D006498,,0
1965220259,10,D016002,,0
2058492979,5,D001714,Q000523,0
2419218686,1,D000900,Q000494,1
2093145959,4,D008214,Q000187,1
1991941130,18,D000074287,,0
79165102,2,D006439,Q000187,1
1606248076,8,D016022,,0
2092372748,19,D047408,,0
2051129711,1,D001688,Q000276,1
2037569252,6,D001483,,0
2051843894,18,D014157,,0
1971275535,23,D012307,,0
2020295052,29,D012189,,0
2339445537,6,D006801,,0
2149345689,10,D043183,,0
1749221141,6,D013314,,0
2068980704,17,D006735,,0
2090345691,36,D018121,Q000378,0
3095092878,3,D004364,,1
2077052091,33,D014409,,0
4281262285,4,D003695,,0
3014347406,9,D000072117,Q000706,0
2791124182,7,D020169,Q000378,0
2436302799,4,D000367,,0
4226315866,1,D033321,,1
2077878107,30,D018009,Q000819,0
3123202352,11,D000086402,,0
2112201740,1,D005307,Q000009,1
2087669596,13,D006801,,0
2073621492,13,D008854,,0
2040994502,3,D029721,,1
2402622415,7,D017712,,0
2166530723,8,D003188,,0
2997361722,4,D000368,,0
2435372881,7,D015995,,0
3197807464,6,D006801,,0
2076377283,32,D010091,Q000633,0
2019990488,1,D002294,Q000188,1
2040584799,10,D006801,,0
2066568252,32,D012189,,0
2904824676,10,D025941,,0
1977374705,6,D002675,,0
2066014397,7,D015509,Q000379,0
2095891198,19,D012983,Q000175,0
2910106664,1,D004636,,1
1832782585,10,D000697,,0
1978455965,7,D000777,,0
4385430760,7,D008875,,0
2115017877,25,D012189,,0
3121051774,7,D019008,,0
2489130503,8,D006801,,0
2602718670,10,D001943,Q000401,0
1997578132,4,D000468,,0
2072241427,14,D005260,,0
2095720054,1,D031657,Q000382,1
2342065270,5,D006801,,0
3157256213,7,D002462,Q000378,0
2561466286,4,D008991,Q000191,1
2064503583,12,D008875,,0
1973838680,11,D003692,Q000493,0
2320734389,11,D015994,,0
2053337341,11,D002120,,0
2168957872,27,D011961,Q000187,0
2069523098,24,D010802,,0
3007414719,14,D011743,,0
2118104542,8,D008606,,0
2044230391,25,D013482,,0
2521263872,15,D008279,,0
2987651840,11,D005326,Q000235,0
2079107097,21,D009024,Q000502,0
2402448977,8,D003920,,0
2060176526,48,D051379,,0
2164059065,10,D001803,,0
2025022670,3,D011401,,1
2247510795,2,D019175,,1
2069079344,8,D005260,,0
4317480007,2,D060825,,1
2159815741,10,D006801,,0
3134454268,1,D006938,Q000188,1
2135300181,2,D017430,Q000097,1
2777741620,5,D000074322,,0
2036521236,19,D008854,,0
3033838438,4,D006801,,0
2799511053,1,D047549,Q000009,1
2417167172,7,D005923,Q000473,0
1998216629,6,D005859,,0
2423158875,18,D012189,,0
2003163895,3,D007511,Q000209,1
2410384183,4,D004435,,0
2906337919,6,D005315,Q000175,0
2086972041,12,D015820,Q000378,0
2412806059,4,D008175,Q000188,1
2188760782,7,D004467,,0
2777276783,11,D018414,Q000276,0
1530256985,6,D011174,,0
1990316472,37,D010727,,0
4235427783,8,D009824,,0
2013670651,9,D000907,,0
2396050177,16,D005260,,0
1969760840,10,D005287,Q000378,0
3178491036,10,D008297,,0
2168812480,26,D061987,,0
1980905943,5,D007553,,0
2413484902,1,D003560,Q000151,1
3209534982,2,D003639,,1
2029452398,9,D010256,Q000601,0
2413834736,32,D010101,,0
1990934960,10,D014409,,0
2114922669,1,D000925,Q000008,1
2014427787,28,D012086,,0
4285730320,9,D055948,Q000453,0
2118324232,12,D008875,,0
2398499448,9,D004660,,0
3002919838,21,D065227,Q000209,0
1839482173,9,D005260,,0
2211827911,14,D016036,,0
2088054439,16,D013572,Q000502,0
2981664423,2,D011369,,1
2069506255,6,D000429,,0
2364749922,10,D001402,Q000187,0
2411582874,4,D004387,Q000209,1
2066466687,13,D000123,Q000235,0
2769895007,6,D001696,,0
3128334001,20,D016601,,0
1967584877,4,D001064,Q000188,1
4297924154,14,D006801,,0
2468887863,3,D012919,,1
1560599204,15,D002277,,0
2077579619,29,D008070,Q000494,0
2324626299,9,D003428,Q000382,0
4387616337,5,D002648,,0
2044070549,16,D019232,,0
2160337614,8,D000959,Q000494,0
2594888616,13,D011223,Q000627,0
1984720428,18,D006801,,0
2333002048,11,D007093,,0
2068396804,2,D000293,,0
2041274518,13,D001794,,0
4387393401,6,D000086402,,0
2168736985,15,D008297,,0
2323515891,15,D010537,Q000601,0
2111638764,15,D009381,Q000209,0
2006224782,20,D009478,Q000378,0
3036376461,20,D018450,,0
2418792082,1,D005128,Q000188,1
2004700960,2,D004724,Q000379,1
3048690379,3,D008370,,1
2119823031,21,D030821,Q000235,0
1930401129,3,D003929,Q000503,1
2053065984,19,D008353,,0
2044610317,14,D018450,,0
2789683527,11,D009202,Q000000981,0
2052384334,9,D002244,Q000032,0
2922253876,28,D010913,Q000187,0
3197863901,20,D007413,,0
2953580563,11,D001249,,0
1970985375,3,D052638,Q000633,1
2090926973,5,D003071,,0
2156716109,19,D015663,Q000378,0
2010546865,12,D008223,,0
2047190791,2,D004715,Q000235,1
2911557337,23,D061026,Q000037,0
1569965705,4,D000989,,0
2410112888,9,D006760,Q000706,0
2429858562,6,D000743,,0
2048332402,1,D000698,,1
2276744624,9,D011247,,0
2619486586,4,D011092,Q000737,1
2022267552,16,D009997,,0
1980401775,13,D008875,,0
2263899311,21,D012907,Q000009,0
2412291737,11,D009516,,0
2055845981,18,D010414,,0
4296959985,9,D013636,,0
2078816443,5,D005006,,0
2612650479,16,D004844,Q000000981,0
3158155330,5,D005553,,0
1985070185,13,D010904,Q000473,0
2513948621,3,D016247,Q000379,1
1973224201,9,D010936,Q000737,0
3035351700,18,D058873,,0
2998187600,17,D003542,Q000235,0
2127529819,19,D008870,,0
2017085505,13,D005110,Q000737,0
1567632829,23,D018482,,0
2414932317,4,D006801,,0
2046249267,13,D005755,,0
1999509092,14,D053148,Q000235,0
2068609509,5,D000410,Q000097,0
2049944143,18,D011859,,0
1991653424,23,D009500,,0
2040761104,25,D012333,,0
2092262413,11,D001706,,0
2060769822,6,D009103,Q000276,1
2033666705,8,D000596,Q000032,0
2000887273,15,D011230,Q000378,0
2071460943,6,D002681,,0
2010998691,18,D007773,,0
2330545939,22,D013752,Q000627,0
138181917,6,D000328,,0
2024305441,11,D001416,Q000209,0
2159061695,7,D005260,,0
2144532008,6,D001857,,0
2594112725,3,D006973,Q000188,1
3217307330,7,D015658,Q000150,0
2006005598,16,D012391,,0
1918039902,4,D009046,Q000378,1
2109204015,27,D017384,,0
2769497257,12,D004305,,0
4392077405,7,D009584,,0
2078535079,15,D010147,,0
2580058040,1,D009532,Q000737,1
2063270597,31,D016896,,0
2474326993,5,D015276,,0
2896727245,21,D008875,,0
4390946409,7,D008297,,0
2101829857,3,D010545,,1
4280563309,6,D009447,Q000473,0
2402406667,27,D012983,,0
2072958605,12,D012737,,0
3081161071,5,D011934,Q000737,1
2734020046,15,D010858,,0
2317939676,15,D009130,Q000502,0
4367839701,2,D003920,,0
2415876836,2,D000293,,0
4313546357,10,D017131,,0
2917981360,6,D008297,,0
4280518835,9,D013315,,0
2143190717,12,D012213,Q000175,0
1990048365,13,D009569,,0
1964835627,9,D008297,,0
4383872811,10,D010534,Q000601,0
2084715340,15,D000818,,0
1889960934,21,D008875,,0
2077452007,5,D006801,,0
2473401575,15,D012969,,0
2046557932,17,D007273,,0
2167534567,5,D000368,,0
3015096501,3,D000077209,Q000627,1
1566912624,2,D004247,Q000378,1
2023117230,5,D011971,Q000378,1
2418056865,5,D003404,,0
2589045369,12,D013334,,0
1744873990,9,D014376,,1
2147442181,12,D018445,Q000706,0
2524532704,11,D004260,,0
2540642200,12,D011933,,0
2041842693,6,D000596,,0
2397565734,2,D005075,,1
2073242123,6,D004646,,0
2419035069,1,D001021,Q000637,1
2409509709,11,D007044,Q000379,0
1820028683,16,D006801,,0
2172163896,13,D016189,Q000032,0
2066207703,9,D003638,,0
1975026812,11,D007251,Q000517,0
2403586209,3,D013752,Q000628,1
3158482997,6,D047090,Q000378,1
2016281853,4,D000818,,0
2072209936,14,D014511,,0
2075326541,5,D000243,,0
2322985809,4,D012151,Q000295,1
2094306864,3,D009435,,1
4256416880,19,D012191,Q000302,0
2404362475,5,D002575,Q000473,1
2075187700,2,D014611,Q000706,1
2150770287,24,D013961,,0
2095909219,4,D016609,Q000473,1
2117822396,20,D009748,Q000382,0
2415977076,3,D000293,,0
2463185306,5,D018384,,1
2466929553,11,D013223,,0
4376226140,5,D065288,,0
4206605423,2,D000086382,Q000517,1
4393976553,1,D000086382,Q000453,0
34945166,8,D010100,,0
2168333149,10,D064096,Q000378,0
2401072870,10,D011208,,0
2157751000,14,D012959,,0
2094000814,22,D017346,,0
29955024,6,D006801,,0
2015494788,3,D009578,Q000494,1
4296844945,6,D001792,Q000378,0
2055648330,13,D006868,,0
159012591,6,D013997,,0
1994918016,2,D042783,Q000502,1
2079038085,15,D009119,,0
2997155384,4,D003695,,0
1964366390,3,D012907,,1
1541696487,8,D019295,,0
2982519071,1,D000701,Q000494,1
2326579837,16,D051381,,0
1499631367,10,D018390,,0
2898565536,11,D010316,,0
2131680768,10,D009389,,0
2027954144,2,D007047,,1
2402346526,3,D013272,Q000601,1
2403661934,5,D001522,Q000187,0
2431833447,9,D007037,Q000139,0
2136408866,13,D008297,,0
2070441728,8,D002658,,0
2301643765,20,D008334,,0
4293284995,2,D003152,Q000458,1
2890142989,8,D005153,,0
2142808463,4,D015912,,1
1917410538,12,D009504,,0
1978443964,31,D008856,,0
2313180220,13,D008875,,0
2415482790,23,D006801,,0
2407733350,2,D049673,,0
1894364317,1,D000769,Q000295,1
2037535889,3,D011270,,1
2018011200,16,D006801,,0
2484335322,9,D016212,,0
2404942039,6,D003300,,0
2087393782,6,D007407,,0
2094725327,29,D011994,,0
2069151263,2,D012098,Q000187,1
2884321447,10,D008565,,0
2153340592,6,D015153,,0
2026160420,11,D009483,,0
2125278679,18,D004268,Q000378,0
2159477696,8,D000369,,0
2418596175,2,D004899,Q000628,1
4288066194,12,D013506,Q000379,0
2081198088,15,D009822,,0
4291234170,8,D018076,Q000235,0
4251413760,7,D011476,,0
2408231135,3,D006634,,1
2030557526,1,D015116,Q000494,1
2469123171,7,D006801,,0
2020636442,2,D046508,,1
3201652466,2,D012600,,1
2423016984,4,D013978,,0
4226215815,9,D007223,,0
2120021380,1,D009638,Q000494,1
2082582497,9,D000818,,0
2039210304,14,D014615,,0
2411966542,10,D001770,,0
2967041584,7,D006801,,0
3041159189,24,D000068037,,0
1986664940,12,D007221,,0
2083042102,1,D004730,Q000503,1
2049506428,7,D003670,,0
1559913543,2,D004992,Q000193,1
2092109499,11,D006416,,0
4399225440,2,D000410,Q000097,0
2314872513,13,D013816,,0
2113375740,8,D003214,,0
2333550262,6,D016730,,0
2418471117,11,D009203,,0
2468887910,6,D000328,,0
2138517726,2,D014140,Q000009,1
106186095,2,D005246,,1
2763063600,17,D054685,Q000235,0
2466488305,9,D007580,,0
4283267372,9,D064370,,0
2018857487,6,D000845,,0
2138272335,12,D008297,,0
1976271746,2,D001426,Q000276,1
3086339923,9,D005511,,0
1985021067,23,D016660,Q000378,0
2056912733,6,D000199,,0
1986065465,16,D015179,Q000601,0
1988168766,6,D012956,,0
1601342866,15,D008103,Q000503,0
2139108506,2,D004717,Q000187,1
2067710690,24,D010940,,0
4396695854,7,D008297,,0
4290199958,17,D008870,Q000648,0
147727305,5,D000328,,0
4390167859,3,D020649,Q000502,0
2014557013,35,D013147,,0
2412856832,4,D005260,,0
2101481006,6,D002648,,0
2971622866,1,D015921,,1
77985479,11,D021183,,0
3181009324,14,D013927,Q000209,0
1931276358,12,D012641,,0
2291732190,15,D008297,,0
3134583129,10,D047188,,0
2910802387,7,D005260,,0
2005696906,29,D014682,Q000378,0
4300014272,7,D012577,,0
2327994193,9,D003428,,0
2416926541,10,D000255,Q000097,0
2060338970,10,D008297,,0
1990152861,9,D006801,,0
2169155688,16,D012333,Q000378,0
1970104161,7,D000595,,0
1997309630,1,D002056,Q000209,1
2985096073,3,D011364,Q000706,1
2444553937,2,D000013,Q000235,0
2041503977,2,D009765,Q000628,1
2176413553,12,D015331,,0
2401386559,7,D010817,,0
2038306519,13,D008437,Q000033,0
2319795291,7,D002669,,0
2075922499,9,D008665,,0
2056553590,25,D013936,Q000378,0
2005736301,1,D020238,Q000175,1
2007277904,15,D006367,,0
2468904260,11,D063847,,0
2034099571,22,D008688,Q000494,0
2176431841,40,D014230,,0
2404715327,3,D006801,,0
4301153958,7,D000013,Q000150,0
2756655883,8,D007232,,0
2998033184,7,D010084,,0
2067505249,3,D013274,Q000382,1
3091658507,12,D057566,,0
1596300031,12,D003593,Q000378,0
2277502045,27,D014763,Q000235,0
2047528784,7,D001692,Q000187,0
2468348696,6,D009013,,0
4250933508,4,D006801,,0
