funder_id,alternative_name_seq,alternative_name
4320322297,3,Jiangsu Development & Reform Commission
4320330808,3,The Finnish Nursing Education Foundation sr.
4320326321,1,Institute for Spinal Cord and Encephalon Research
4320337365,2,Instituto Nacional de Investigación Dental y Craneofacial
4320306538,2,WGValley Foundation
4320322764,1,OFMDFM
4320334283,9,"Department of Epidemiology, Biostatistics and Occupational Health"
4320332834,1,OPC Foundation
4320310237,1,DEBRA
4320308554,2,ANNA
4320319057,2,Four Diamonds at Penn State Health Children's Hospital
4320311813,1,"National Foundation for Research, Technology and Development, Austria"
4320325368,2,Pomeranian Medical University
4320334460,5,V.A. Pittsburgh Healthcare System
4320316866,1,Pomona
4320334925,2,Jiangsu Province Science and Technology Support Program
4320314310,2,HERBLOCK
4320331037,1,"Centre for Agricultural Bioinformatics, ICAR - Indian Agricultural Statistics Research Institute"
4320323409,1,Université Lille 3
4320321949,5,"Department of Education, Hebei Province"
4320315826,2,Kihara Foundation
4320320481,3,Forest and Wood Products Australia Ltd.
4320337857,3,"Department of Entomology, College of Agriculture & Natural Resources"
4320327889,5,National Institute for Health and Disability Insurance
4320332857,1,RUSA
4320314698,3,GMF
4320338467,2,Major Science and Technology Project of Zhejiang Province
4320322198,1,WRD
4320325728,3,IAUA
4320334148,4,Institute of Veterinary Bacteriology
4320333801,2,Pearl
4320317619,1,Anni-Hofmann-Stiftung
4320316856,2,KAU
4320307632,4,MOS
4320336234,2,北京同步辐射装置
4320307784,1,"Pfizer, Inc."
4320330493,2,成都医学院 发育与再生四川省重点实验室
4320337679,1,UCLA Ziman Center
4320330489,2,Protina
4320337462,3,University of Colorado JILA
4320332328,5,Knight-Wallace Fellowship
4320306169,6,TBF
4320333827,3,"School of Public Health, Milken School"
4320324930,2,CGDS
4320331901,2,Roman Catholic Archdiocese of Sydney
4320338306,1,NAVAL MED CEN PORTS
4320308930,2,"Bogliasco Foundation, Inc."
4320323546,2,DRK
4320325963,1,Federal University of Ouro Preto
4320336470,1,پژوهشکده علوم دندانپزشکی دانشگاه علوم پزشکی تهران اس
4320333912,3,The Ben and Maytee Fisch College of Pharmacy
4320332813,1,FDA
4320310295,3,مؤسسة علوم التوحد
4320326255,1,Tamaulipas Council of Science and Technology
4320335710,1,Institute of Nuclear Medicine and Allied Sciences
4320335254,3,European Union Framework Programme for Research and Innovation
4320328567,2,GIGA German Institute of Global and Area Studies / Leibniz-Institut für Globale und Regionale Studien
4320318605,3,Netherlands Institute of Ecology
4320337235,7,FVM-KU
4320335811,3,Ίδρυμα Τεχνολογίας και Έρευνας
4320315101,2,University of Stavanger
4320316587,1,"Ministry of Defence, Sweden"
4320321106,5,中华人民共和国教育部
4320319357,2,Helios
4320334555,2,College of Earth and Mineral Sciences - Penn State University
4320307687,5,PF
4320324257,2,Svenska Kulturfondenista
4320315794,1,AUI
4320326034,1,Therese Foundation and Johan Andersson's memory
4320318906,4,The All India Institute Of Speech And Hearing
4320319209,1,CHIESI ESPAÑA SA
4320306101,1,US National Aeronautics & Space Administration
4320332482,7,DOE SBIR & STTR
4320323616,2,University of the Andes
4320320259,1,Persatuan Teknologi Bawah Air
4320311572,1,Ymchwil Canser Cymru
4320315012,1,The Nantucket Historical Association
4320308045,2,"Connecticut Innovations, Incorporated"
4320330738,2,RIT
4320308370,3,AAS
4320315473,5,Institute of Science and Technology
4320328469,3,GESIS – Leibniz Institute for the Social Sciences
4320318381,1,GZEU
4320316197,1,Movistar (Chile)
4320325598,2,The Swedish Agricultural Accident Insurance Foundation
4320332444,6,King's College
4320321535,1,National Astronomy Fund
4320335244,1,Shiraz Institute for Cancer Research
4320313819,1,RFUMS
4320331623,3,The Pan African University
4320306649,3,Children's Tumor Fdn
4320337617,4,"Defense Intelligence Agency, National Intelligence University"
4320312643,1,SIMB
4320319629,1,Laverna Hahn Charitable Tr Uw
4320338351,11,potencjał badawczy w Regionach Konwergencji
4320325355,1,Ryūkyū Daigaku
4320334093,2,AITO
4320331519,1,VŠTE
4320306467,1,"P.E.F. Israel Endowment Funds., Inc."
4320317698,3,Institute for Conservation Research
4320332227,15,Beinecke Rare Book and Manuscript Library
4320338298,1,ONRG
4320311966,1,RCGP
4320314183,1,ROIS
4320316392,3,The Community Foundation of the Virginias
4320330015,1,THE KAJIMA FOUNDATION
4320320944,1,Nordisk Kulturfond
4320314798,3,Arts & Humanities Council of Montgomery County
4320320368,4,MSRA
4320337375,1,NCRR
4320311334,2,A.N.S.E.F
4320328291,4,Henri Poincaré Institute
4320318180,2,Hesperia Fundazioa
4320334479,1,Institute for Data Intensive Research in Astrophysics & Cosmology
4320324517,1,NSPO
4320308790,4,"Hudson Institute, Inc."
4320315368,2,ASU Herberger Institute
4320330425,3,The Cat Protection Society of NSW Limited
4320312899,2,The American Association of Nurse Practitioners
4320328766,3,国家海洋局海洋-大气化学与全球变化重点实验室
4320313136,1,British Society of GI and Abdominal Radiology
4320307977,4,Cerberus
4320321652,3,ETH Zurich
4320306590,4,Rita Allen Foundation Inc
4320308887,2,Tree Research & Education Endowment Fund
4320317651,1,日本分子生物学会
4320337220,5,"Deanship of Scientific Research, Princess Nourah Bint Abdul Rahman University"
4320314995,1,The New Zealand Institute of Agricultural and Horticultural Science Inc.
4320337077,1,中原学者和科学家工作室基金
4320307977,5,Cerberus CCM
4320313331,1,Freeport-McMoRan
4320318053,3,"भारतीय सूचना प्रौद्योगिकी संस्थान, इलाहाबाद"
4320316896,1,Seagate Technology LLC
4320334814,1,Kyōto University
4320306966,4,HirshbergFoundation
4320329652,1,湖北大学 铁电压电材料与器件湖北省重点实验室
4320308488,3,"Association for Women in Mathematics, Inc."
4320314923,4,Richard H Driehaus Foundation Inc
4320331011,1,Ristek-BRIN
4320331678,2,Bureau Veritas S.A.
4320317548,1,高性能土木工程材料国家重点实验室
4320333543,1,Nevada Water Resources Research Institute
4320337644,3,U.S. Naval Sea Systems Command
4320338338,9,Wissenschaftsexzellenz - Forschungsinfrastrukturen
4320337866,14,L'Europe pour les citoyens
4320318923,1,The Wege Foundation
4320308709,2,NASA Nebraska Space Grant
4320312537,1,GCC
4320306345,7,George F & Sybil H Fuller Foundation
4320336208,1,"Department of Water, Agriculture, Livestock and Fisheries, Government of Murcia"
4320337142,3,המרכז הישראלי לחקר הים התיכון
4320338386,1,Active & Assisted Living Programme
4320314269,1,AHA
4320314891,1,NExScI
4320332915,1,HPI
4320332117,6,Kara Technologies Ltd.
4320312089,1,BRANZ
4320335306,1,Hanseatic University Foundation
4320318238,1,NSC
4320331548,1,Silence Therapeutics plc
4320315252,2,EGS
4320315051,1,Environmental Restoration and Conservation Agency of Japan
4320335777,15,China National Key Research and Development Plan Project
4320323571,1,PMRJ
4320318291,1,The Joseph C. Monastra Foundation for Pancreatic Cancer Research
4320335201,1,KIITC
4320332101,3,Health Research Institute of the Principality of Asturias
4320332296,6,"U.S. Department of Commerce, International Trade Administration"
4320325405,2,XJNU
4320320256,1,SRS
4320309568,5,Mizzou
4320333422,2,Harvard MRSEC
4320330315,5,"National Institute for Medical Research, Tanzania"
4320338218,3,ExCELLS
4320335412,2,CIEMAT
4320324326,1,SACON
4320337464,4,NIH Office of AIDS Research
4320334472,2,Northwestern University Center for Interdisciplinary Exploration and Research in Astrophysics
4320324604,2,FIPSE
4320317283,1,ERC
4320333654,2,OU Supercomputing Center for Education & Research
4320308687,2,CHDI FOUNDATION INC
4320307124,2,AKHF
4320318230,1,金沢大学がん進展制御研究所
4320314853,1,Lincoln Financial Foundation Inc
4320335738,4,Laboratorio de Inmunología y Virología de la Universidad Autónoma de Nuevo León
4320319627,2,KYCF
4320338005,6,Wake Forest School of Medicine Clinical and Translational Sciences Institute
4320333792,1,"RSC, UNK"
4320307576,3,"Fund for Astrophysical Research, Inc."
4320333138,2,Harris World Ecology Center
4320309838,1,Bausch & Lomb
4320309309,1,BYU
4320327822,2,PLS
4320316853,2,The International Potato Center
4320337460,6,Institute on Global Conflict and Cooperation
4320312888,1,FAS
4320319906,2,MODC
4320332254,1,The Allergan Foundation
4320325825,1,EC-Lyon
4320318606,3,BSMB
4320338284,9,U.S. Department of Energy's Argonne National Laboratory
4320336665,3,คณะสหเวชศาสตร์
4320317592,2,DSZ
4320337387,3,Division of Computing and Communication Foundations (CCF) at the National Science Foundation (NSF)
4320313414,4,Fondation Geologique du Canada
4320331398,1,STIFTELSEN DEMENSFONDEN
4320314402,2,Afya Bora
4320321897,2,Geological Survey of Sweden
4320319197,4,The Iron and Steel Institute of Japan
4320312915,1,COB
4320336577,1,"Agro-Environmental Protection Institute, Ministry of Agriculture"
4320328022,2,South Karelia Savings Bank Foundation
4320322881,1,UET
4320330338,1,"Guangdong Provincial Key Laboratory for Green Processing of Natural Products Safety, SCUT"
4320338203,2,"South China Sea Fisheries Research Institute, CAFS"
4320334256,1,Fonds France-Berkeley
4320311377,1,The Toyota Foundation
4320309078,1,New Jersey Department of Health
4320326070,3,Region of Friuli Venezia Giulia
4320306997,2,LUNGevityFoundation
4320328199,4,Foundation of the International Nut and Dried Fruit Council
4320325122,2,E.M.S. Electro Medical Systems
4320306232,1,The ALS Association
4320335100,8,UNAM DGAPA
4320333267,1,ESF
4320315316,13,DDOT
4320311128,1,Pi Gamma Mu Honor Society
4320328804,1,The Norwegian Dry Eye Clinic
4320336964,3,Cluster of Excellence Cognitive Interaction Technology
4320336204,1,Else Kroener-Fresenius-Center for Nutritional Medicine
4320315503,1,City Council of Hobart
4320329329,4,RSB Stiftung
4320313660,1,AASP
4320307584,1,EGPAF
4320318074,6,Doerenkamp-Zbinden Foundation for Animalfree Research
4320316176,3,Dipartimento di Scienze Mediche
4320309835,2,ASU
4320315211,1,ASAUK
4320335100,3,DGAPA
4320334694,13,"Empleo, Asuntos Sociales e Inclusión"
4320318317,2,Flexterra Corporation
4320312789,1,OAS
4320333476,20,European Commission European Anti-Fraud Office
4320308284,5,Ohio Affiliate of Prevent Blindness
4320334783,2,NIHR Efficacy and Mechanism Evaluation Programme
4320337976,1,NORC
4320328612,2,สำนักงานพัฒนาเศรษฐกิจจากฐานชีวภาพ
4320334154,1,Purdue School of Engineering & Technology
4320312078,1,IAHS
4320314179,3,Larsson‐Rosenquist Foundation
4320325932,1,Stödstiftelsen för Täckdikning sr
4320310781,2,AMVQ
4320316366,3,俄罗斯普列汉诺夫经济大学
4320308485,1,ALSC
4320323108,1,"The Beijing Excellent Ph.D. Thesis Guidance Foundation, China"
4320337009,4,ICAN Institute
4320336492,3,Ferring Research Institute Inc.
4320306080,2,"Foundation for the National Institutes of Health, Inc."
4320332785,2,U.S. Department of Agriculture's National Agricultural Statistics Service
4320335410,1,ISPUP
4320328404,3,RCF
4320332243,2,Water Resources Research Institute of the UNC System
4320329123,2,"Lo-Hsu Foundation, Inc., Lotung Poh-Ai Hospital"
4320335191,1,CMUP
4320327321,1,NCRST
4320309301,4,Red Cross
4320335081,1,Interuniversity Cardiology Institute Netherlands-Netherlands Heart Institute
4320319566,1,UMES
4320337055,1,JWSE
4320334194,5,DOE CESER
4320332618,5,FAS
4320320322,1,UniofBath
4320317037,1,UDG
4320335604,1,DANIDA
4320323878,1,HCL
4320330206,6,湖南省科技计划项目
4320321881,1,Education Commission of Shanghai Municipality
4320328936,3,KLAOT
4320326639,2,CHU Sainte-Justine Research Center
4320309005,2,State Library of NC
4320318293,1,SDCC
4320317182,3,German Academic Exchange Service France
4320328471,3,The Leibniz Institute of Agricultural Development in Transition Economies
4320306772,5,Roy F. and Joann Cole Mitte Foundation
4320323776,1,Laurette Fugain
4320321001,10,NNSFC
4320332594,3,UW Obstetrics and Gynecology
4320306610,4,AO NA
4320323692,1,University of Oulu
4320317252,1,ICIC
4320328974,5,Forschungsverbund Berlin e.V.
4320337847,1,NEAT
4320320704,1,NEA
4320311984,2,Oxon.
4320311610,7,AAL
4320314049,1,BTtoP
4320333704,1,SAFN
4320321201,1,CNUE
4320312469,2,"Orthopaedic Research Foundation, Inc."
4320326323,1,"Faculty of Medical Sciences, University of Kragujevac"
4320334179,2,HSC
4320319083,5,한지질동맥경화학회
4320307462,1,SD Humanities
4320309887,1,Dean and Betty Gallo Prostate Cancer Center at the Cancer Institute of New Jersey
4320323322,1,Saarland University
4320330431,2,"Madrid Institute of Rural, Agricultural and Food Research and Development"
4320319275,2,Palestine Technical University - Khadori
4320316115,1,"Oncovision, Inc."
4320322897,2,BIS
4320333476,28,An Coimisiún Eorpach An Oifig Frith-Chalaoise Eorpach
4320334731,7,Australian federal government
4320317052,2,Allen Institute for AI
4320310889,1,NIMBioS
4320319241,8,Eastern Mediterranean University
4320332109,2,Centre québécois de recherche et développement de l'aluminium
4320337180,1,HIM
4320332334,8,US Office of the National Coordinator for Health Information Technology
4320327965,3,Foundation Jiménez Diaz University Hospital Health Research Institute
4320307384,1,"New York Stem Cell Foundation, Inc."
4320320925,2,Foundation for Fundamental Research on Matter
4320335451,1,CIMFR
4320307038,6,N C State
4320321913,3,Beijing Tech
4320333905,4,JHUSON
4320309602,1,Vanderes Foundation
4320334322,1,Horizon Europe
4320308506,2,"Bat Conservation International, Inc."
4320331366,2,TSE
4320316085,2,天津市工业和信息化委员会
4320315188,5,Joseph Conrad Society (U.K.)
4320331469,3,Nutrition Society of Australia (Inc)
4320338355,2,IWR
4320330836,3,NSI
4320321468,1,Building Research Levy
4320308883,1,Binational Agricultural Research and Development Fund
4320331906,1,Australian Veteran’s Children Assistance Trust
4320334713,1,ACERA
4320307181,1,ARNOVA
4320314828,1,ESCP
4320306731,2,The Horizon Foundation for New Jersey
4320306305,6,The Dana Foundation
4320325210,1,Tenaga National University
4320313739,1,ICMM
4320321755,1,Community Foundation of Brescia
4320338370,4,FP7-ICT - Programma specifico 'Cooperazione': Tecnologie dell’informazione e della comunicazione
4320308570,8,NC Health & Human Services
4320319816,6,CMSU
4320337839,4,The Odum Institute for Research in Social Science
4320312033,1,Forest Genetics Council of BC
4320320660,1,SAHF
4320338275,1,GEO/OPP/ARC
4320328392,1,Nantes Institute for Advanced Study Foundation
4320310327,2,Wings for Life Spinal Cord Research Foundation
4320336530,3,"IGG, CAS"
4320333416,16,Department of Geology and Geophysics
4320327182,2,Indian Institute of Science Education and Research
4320336451,1,"BAP, ERU"
4320330543,5,国立全南大学和顺医院
4320315500,4,Fuller Foundation Inc.
4320319875,7,FAMF
4320319199,1,루닛
4320306113,4,DOS
4320327824,3,"Department of Health, Hainan Province"
4320314961,4,IESNA
4320332274,3,Maine Sea Grant - University of Maine
4320330630,1,Fertiliser Association
4320325773,2,IDB
4320306459,1,NRA
4320306209,1,The Alcoa Foundation
4320315213,1,RNS
4320316475,1,Georgia DNR
4320333518,2,WRP
4320322777,4,DCS
4320331986,2,PESA
4320337238,10,"Vietnam National University HCM, University of Economics and Law"
4320316250,3,The National Kidney Foundation of Malaysia
4320316716,1,Oregon Blueberries
4320319292,5,Virginia IPC
4320324642,1,AMCRC
4320314161,4,JPI AMR
4320318860,2,বিআইসিএম
4320316168,4,Liverpool Women's Hospital National Health Service Trust
4320321480,2,"Ministry of Higher Education, Republic of Cameroon"
4320331691,8,"Ministarstvo za naučnotehnološki razvoj, visoko obrazovanje i informaciono društvo"
4320331769,5,Universidad de Leon
4320320140,1,BBTS
4320324666,2,Agenzia Regionale Parchi
4320336535,5,"UME, TÜBITAK"
4320320977,1,Flinders University of South Australia
4320335994,1,Vacuum Metallurgy Innovation Team of Ministry of Science and Technology
4320313269,1,The Scottish Government
4320334500,3,Center for Environmental Science and Technology
